date,Bottom_stocks
2023-10,"17109,17977,14459,13947,17871,16894,15787,14991,17678,14879,17898,91184,17358,16005,17892,17948,17318,84788,15002,91571,16670,16739,60599,17271,16108,13621,34367,15365,13455,15779,92775,14935,16541,15857,79089,17955"
2023-09,"14556,17901,17690,13947,17109,14459,17113,91822,17977,11636,17871,15787,16005,14991,17892,17898,17678,84788,15002,15269,17809,15779,16108,16992,15857,13621,17358,60599,14316,16792,14072,16739,92775,15365,17271,17908"
2023-08,"14556,17901,17690,13947,17871,13954,11636,84184,91822,14991,17358,17951,14459,31668,16992,76711,15779,15269,15365,17977,13621,84788,89244,17809,14072,16161,17898,14424,14531,15857,16108,92775,15863,34367,90319,79089"
2023-07,"13947,12497,11636,84184,13954,16626,17871,91277,14991,16992,17358,14145,14459,13621,76711,34367,16161,89244,31668,17907,16670,15269,84788,15365,17678,15779,79089,88195,17222,15087,14185,15863,14072,92775,17832,16108,17251"
2023-06,"13947,12497,16887,13954,16626,14145,16542,14540,80343,13621,17120,14991,16987,15269,15779,84788,15002,13202,76711,14459,14072,11636,16992,15365,14431,15960,17105,15857,87589,88195,15896,92775,31668,17222,90319,34367"
2023-05,"13947,16818,13954,16626,17091,16903,17105,13621,16877,16887,17115,11636,16987,80343,15779,14072,89244,15896,14531,84788,15269,17120,14145,16940,14540,14991,87589,82702,14431,15002,14934,16090,15361,14459,16992,15960"
2023-04,"16877,15382,12497,13947,16818,17105,13707,16903,17147,13621,89244,17091,16940,15002,15960,84788,15896,17115,15269,87759,15779,80343,14072,13954,11636,16681,90319,14542,17266,16992,85757,13712,14431,76711,92775,14934"
2023-03,"17266,16877,15287,13947,13707,15382,15002,17041,13621,84788,17147,89244,13954,17115,14145,80343,15896,90319,14542,15779,16681,13712,15857,15269,16992,76711,85757,82702,92775,16990,14072,92521,16626,16975,14431,14490"
2023-02,"17266,15287,16929,80539,12497,13947,15896,15417,90170,80343,17041,13712,84788,92775,91277,14145,15779,89244,13621,16626,16974,15002,15269,16472,12745,14185,87589,90319,16400,14542,76711,16681,91366,13954,14991,14468"
2023-01,"13712,16626,16393,15896,12497,16793,14444,13279,16788,13947,13621,65752,80539,15002,14185,14145,15417,80343,92775,15269,87589,16472,15779,84788,12745,16929,76711,16066,75714,16974,89244,16992,15286,90319,91277,14542"
2022-12,"15664,16776,15896,13621,16626,13712,92345,14444,12497,13947,16393,12500,15277,14431,16788,65752,92230,14145,15779,16793,13279,15002,80539,14710,76711,14185,75714,14676,92252,14490,92775,84788,80343,90319,14542"
2022-11,"16824,15664,16776,13621,16962,15896,92345,14879,76963,13947,14431,14185,12497,80343,15277,15269,14145,76711,15177,15779,92230,15002,16108,92252,89244,13812,91277,92775,90319,89728,14677,14542,16066,14490,14676"
2022-10,"16824,13621,16962,14879,16255,14145,13947,16778,15002,12497,16111,15177,12573,76963,14185,16066,93126,84184,80343,13455,14618,15779,76711,16108,87589,16681,16005,82702,14556,85757,89453,90319,14542,14072,15269"
2022-09,"14145,13621,15896,13947,16377,16111,16161,14185,16255,16778,16739,76711,15002,84184,65752,93126,12497,16066,14072,91366,14618,15779,85757,16108,16681,15269,16535,15857,16120,80343,15135,89728,13954,13455,90319"
2022-08,"14145,87656,13621,12339,16626,84184,13947,16377,16739,15896,14185,65752,15002,16161,14072,14556,91366,16535,14535,16120,16108,16066,80343,12497,13712,88240,76711,85757,84788,16400,16781,88173,15135,15269,89728"
2022-07,"13621,84184,87656,13947,16626,12339,14145,15002,16108,14822,14072,14185,14556,16066,16120,15896,14676,14535,16535,15857,91488,85757,91366,12497,80343,15779,88173,13712,16681,16401,18148,13954,93085,88471,12745"
2022-06,"12339,13621,14107,14145,15002,14185,16626,85744,13947,13863,16108,14822,14072,12497,16681,14676,16120,16066,15896,91488,14535,91366,91184,15857,80343,16535,16401,15779,14611,88173,85570,16660,15135,85757,13712"
2022-05,"91457,12339,15002,13947,85744,14107,13621,14145,13863,14185,14424,65752,86536,12497,16626,15857,14556,14072,15896,80343,16681,90783,16120,91366,16401,16393,91184,13954,14611,87589,88173,85570,16535,12745,90101"
2022-04,"91457,12339,65752,15002,86536,12497,13621,14145,91366,13947,16401,16120,14556,15960,14551,15857,12745,80343,15896,90783,14072,14185,13954,16626,14424,80774,14611,77236,15172,16541,88173,52396,76711,14535,88897"
2022-03,"65752,91457,12339,15002,90783,15493,14690,16120,13621,15857,91366,14556,13828,16401,12497,14145,13947,14551,12745,15896,16471,14072,77236,76711,16541,15960,15172,84184,16393,80774,85540,14611,85686,89570,12009"
2022-02,"91457,15002,12339,91366,12745,16120,14556,13621,77236,92102,16401,16471,90783,14676,15857,15493,85686,14611,76711,12497,88897,13947,15896,89570,14618,16541,12009,16442,16393,14145,15960,14137,14072,14308,16538"
2022-01,"14611,91457,91366,12339,85686,15002,14556,13828,12745,13621,14676,77236,92102,16471,15493,16401,88897,15664,14618,15857,12009,89570,16442,14072,13947,15896,52396,34367,16108,14137,16535,76711,14308,12497,91822"
2021-12,"91457,14611,12339,85686,91366,65752,14690,15002,90783,15896,13621,14556,12745,77236,15857,92102,12009,15493,75714,15286,14618,14072,16471,88897,15664,16120,16442,16108,16255,89570,76711,14308,91822,16463,16401"
2021-11,"85686,91457,12339,91366,16400,65752,15896,14690,15664,12745,92102,14934,15002,16120,14618,14556,15857,89570,77236,13828,14424,12009,13621,14072,15056,14308,16401,92521,75714,88897,15856,16393,75652,15493,15417"
2021-10,"85686,91457,91366,12339,90783,12745,14690,13621,14556,92102,14822,65752,15960,15896,77236,15664,16120,12009,13828,89570,14618,15002,14676,13820,91822,15056,88897,15857,78002,14308,15286,75652,84167,34367,14072"
2021-09,"91457,91366,15177,12339,12745,90783,13621,12009,92102,15286,89570,14556,16120,15002,14822,14611,15960,14618,78002,15896,14424,14690,77236,88897,93069,15664,75652,65752,13820,82702,14308,14072,81728,14676"
2021-08,"85686,15177,91366,90783,12745,89570,15002,82702,12009,15286,13621,75652,91457,14424,92102,15960,15056,80774,81728,14822,15664,16179,75714,77236,78002,14556,15896,14308,14618,65752,14611,79362,88897,14936"
2021-07,"91366,85686,89570,12745,14424,12009,80774,90783,92102,77236,14879,15002,14158,15960,15293,88897,15286,82702,14308,75652,14556,75714,13883,14618,15493,13820,84167,91457,79362,92981,85346,81527,14137,81728"
2021-06,"85686,91366,89570,15177,15172,92102,15902,90783,13863,14424,12745,13883,14879,14545,82702,80774,88897,77236,79362,52396,12009,15286,14822,15002,14308,14618,15960,75652,85346,75714,15293,13820,92981"
2021-05,"85686,89570,91366,92102,15172,15177,13883,14618,77236,14424,81527,14545,15002,15902,12745,13863,88897,14879,90783,14308,81728,15286,82702,79362,85346,13820,75652,82656,52396,50017,80774,14379,15960"
2021-04,"89570,92102,81527,91366,14545,15177,15002,15172,82702,14618,15286,13652,15902,15293,75652,77236,81728,80774,85346,13820,13883,90672,79618,14879,88897,13863,15960,79362,84167,14072,14308,13976"
2021-03,"92102,15172,89570,85744,81527,14618,82702,15177,13820,14676,14545,81728,77236,91366,34367,79618,79362,15002,90979,13652,75652,85346,88392,88897,14936,15664,13976,13983,15862,14379,88240,52396"
2021-02,"15172,92102,15902,89570,14328,15002,15177,14137,82702,14618,90672,14936,81527,88240,14424,14676,92380,76127,14107,14879,14545,79618,91366,75652,77236,85744,13976,13820,34367,13863,15396"
2021-01,"15172,82848,85419,15177,92102,15002,13652,89570,15902,91366,14137,15132,14936,82702,14879,85744,81527,77236,76127,14424,90542,88173,15862,14545,15775,13863,15543,79618,90608,15286,90672"
2020-12,"85419,82848,13337,15002,79237,13652,92102,78170,89570,90672,52396,14490,81784,13870,14676,85744,91366,12644,14424,88897,77236,88173,13820,15132,14545,14328,58975,82702,14379,90542"
2020-11,"89570,13337,15642,78170,92102,15002,79237,52396,13870,13820,81784,14676,81527,77236,14490,58975,91366,14937,14379,88897,14424,15664,85744,13983,12644,91076,92230,14618,49488"
2020-10,"14937,15642,92102,15002,89570,14424,13870,78170,52396,81784,90672,14676,80307,90979,91076,14490,79089,82702,77236,81527,90988,88284,13820,13976,14545,15277,12076,15664,13983"
2020-09,"49488,79089,15277,92102,13870,81784,89570,90783,90672,12076,52396,80307,78170,91366,14676,13883,15431,88284,89301,65752,14072,90298,14490,91076,90988,14505,77462,14545"
2020-08,"49488,89570,15277,88284,92102,13870,13883,90672,14618,81784,79089,90783,80307,91366,14072,14694,14490,14676,83520,91076,12076,14879,90988,14505,14179,14668,89301,86165"
2020-07,"49488,89449,79089,14072,88284,14879,15277,14676,90672,15177,91366,83520,86165,81527,13124,13870,14379,81784,78002,52396,92102,14107,14490,14505,78170,90783,89570,92521"
2020-06,"14711,14879,89449,15177,49488,80812,13883,14676,92102,14490,13621,88284,13870,79089,92521,14379,14694,14618,90672,14505,81527,79237,91076,52396,15277,14179,80307"
2020-05,"14179,78170,29102,14711,14379,89570,14505,89449,90672,50017,91076,14937,79089,14936,13870,88897,13621,12076,49488,13738,68866,14694,58975,92102,14308,14137,92521"
2020-04,"14179,13621,13870,49488,90672,50017,79089,14936,92230,92102,89570,24328,78002,81784,12577,82702,13124,14072,84275,14694,81527,14308,88284,10258,89301,12209"
2020-03,"13621,13870,50017,78002,24328,92102,79089,49488,81784,84275,12577,81527,88284,10258,14694,89570,82567,14308,89301,91416,82702,14072,12209,14823,91366,90829"
2020-02,"14711,15015,13621,13870,89449,78002,88284,85686,14610,79089,14179,15062,14694,90672,12577,92521,10258,50017,14591,12411,12209,91366,84275,14308,81527,92102,82567"
2020-01,"14610,14711,15015,85686,14179,13621,13652,13870,78002,88284,13337,14694,91135,50017,89449,79089,90672,12577,92521,14611,87364,15062,92102,49138,14468,93338,90783"
2019-12,"13621,14711,13870,14107,78002,13337,91135,85686,92102,14179,14694,50017,14611,92594,89449,88284,15057,49138,92521,12411,82702,79089,90783,84275,81784,14936"
2019-11,"13315,13621,92102,91135,14107,50017,13337,14179,92594,88284,14694,81784,78002,13870,49138,89449,92521,14308,93338,12411,14137,90783,14936,82702,91366,29102"
2019-10,"91135,14694,13315,13621,88284,13337,92102,50017,14308,81784,14179,12411,14133,13870,14879,29102,92521,90783,14379,93338,89449,89570,14936,49138,89301,14452"
2019-09,"14879,91135,13621,88284,13315,14313,89029,14133,14308,92521,14619,50017,81784,13337,60186,14179,14379,12411,92102,89301,89449,92601,78002,14694,49138,14276"
2019-08,"14444,91135,14313,13315,89029,88284,13621,81784,14308,14619,78002,14379,50017,14179,60186,49488,14276,13337,92252,49138,86812,29102,13124,13976,13559,14694"
2019-07,"91305,91135,14444,13315,81784,14619,88284,14308,14379,60186,29102,49488,13124,50017,49138,78002,79089,14300,90783,14276,13976,13369,93338,14179,86812,90433"
2019-06,"91305,91135,92426,13315,81784,88284,14276,49138,13369,14379,50017,60186,81527,14308,91076,13124,78002,82779,14452,14179,14300,13976,79089,90783,14272,29102"
2019-05,"14615,91135,92426,13315,13844,81784,14452,14379,49138,81761,81527,88284,14276,14308,14300,13124,77699,13870,90783,78002,91076,60186,13976,50017,92917,82779"
2019-04,"91135,13315,13844,14452,81784,86165,90907,14379,13870,14276,81761,49138,91076,14300,90783,14308,78002,88284,92917,50017,29102,13124,14316,79089,51530,14179"
2019-03,"10258,14452,91135,12017,13315,81784,90907,13652,14379,88284,14276,90783,78002,13411,13976,65285,13870,14300,49138,14308,91076,50017,29102,81527,82526"
2019-02,"10258,91627,12017,91135,13279,90783,13315,81784,88284,91076,13976,92466,14379,78002,14276,13411,13369,13652,81527,91560,89505,50017,82526,14300,51530"
2019-01,"91627,91135,13315,90783,13883,13279,81784,89648,81527,14276,91076,45225,78002,83391,88284,14300,92131,78664,13369,90433,92682,92981,13124,81010,75714"
2018-12,"91135,13315,13883,88284,90783,14276,89648,81527,78002,92131,76461,14107,45225,85567,81784,93299,92981,14300,78664,81010,91076,79586,79089,90400"
2018-11,"13652,68145,91135,88284,13315,92426,90783,85254,45225,81527,14107,85567,76461,81784,78002,93012,12397,93299,79618,13976,12209,79089,86776,89973,93337"
2018-10,"14056,13652,68145,91135,88284,90783,85254,13315,92426,12397,90926,81784,45225,79618,14051,85567,89611,81527,78002,13976,13870,92521,90285,79089,93299"
2018-09,"14056,91135,88284,91082,92130,92426,13279,85254,90926,90783,89611,81784,83391,81010,12644,90170,86233,13559,14051,85567,79618,50017,10463,83883,49488"
2018-08,"93338,88284,91135,91082,18148,85254,92426,12644,92130,49488,90783,86233,83883,89611,81527,85567,83391,79618,81784,10463,13559,13870,50017,79573,81010"
2018-07,"93338,88284,86812,91305,91082,91135,12579,92426,12644,85254,85567,83883,91095,49488,89611,90783,89648,13870,13559,81784,92601,50017,76461,79618"
2018-06,"91082,88284,91305,90483,91021,86812,12644,91135,85567,92426,92601,82526,79089,88511,89611,92172,78841,91095,49488,18148,85254,50017,83883,80307"
2018-05,"13328,13693,91082,91135,88284,91021,91305,89648,85567,92426,12644,82526,78841,79089,89611,92601,79618,18148,88511,83883,85254,90483,91076,49488"
2018-04,"13328,91135,13693,91305,85567,88284,82526,90298,89611,92426,12644,79089,92601,92172,85254,50017,18148,79237,92621,91076,85346,76461,81222,81165"
2018-03,"91135,79089,79903,18148,12644,89611,82526,88284,91095,85567,92601,57913,92426,85254,76461,50017,92172,13559,91076,92621,79237,83520,90829,49488"
2018-02,"91135,79089,82526,88284,79903,12644,92601,89648,13559,85254,57913,85567,76461,78664,91095,92594,89611,92426,13652,83520,90829,90533,79237,27422"
2018-01,"79089,91135,89648,92601,82526,91305,91082,12644,91095,13652,88284,85254,76461,89611,85567,78664,92426,27422,13559,92621,90829,10028,92793,83520"
2017-12,"92601,12500,91135,89648,79089,91305,91082,12644,82526,91095,92426,18148,85254,90829,76461,90533,92621,92793,13559,85567,88284,89611,27422"
2017-11,"92601,91135,91305,13279,12500,79089,12644,92426,12350,91095,89648,91082,92793,82526,90829,89611,90533,13559,91707,51530,85254,45225,27422"
2017-10,"12350,91135,91305,13279,79089,12644,90533,91095,18148,89611,85567,79903,90829,89648,49488,92426,91707,92793,13559,91082,51530,92621,45225"
2017-09,"50606,82526,91135,91305,90533,92426,91095,89611,79089,92621,79903,12644,90829,51530,91707,89648,92793,85567,79586,79237,76461,91076,13559"
2017-08,"50606,82526,91135,92621,90533,92426,12644,91095,90829,79089,89611,85567,51530,92793,91707,91076,27422,76461,79237,85254,77202,91604"
2017-07,"91135,92621,92601,91305,89611,92426,27422,91095,13452,90533,12049,90829,79089,90483,12644,92793,91076,85567,51530,91707,91604,85254"
2017-06,"13116,91135,92621,91305,91095,12049,92601,90533,27422,88208,13279,92793,92426,90829,89611,79903,91076,80534,51530,85567,76461,85254"
2017-05,"13116,45225,91135,92621,91305,78841,92426,27422,92601,79089,90955,91076,90533,89611,85567,92793,88208,51530,91707,91095,90829,12786"
2017-04,"45225,91135,92621,91305,13202,92426,12579,90533,90955,89611,79089,92601,92793,91076,27422,91707,85567,12786,90101,85254,79903,90829"
2017-03,"50606,93338,45225,91135,89029,91305,92621,91184,92426,13202,90533,86080,13116,27422,89611,90483,92601,10028,85254,89244,92793,12786"
2017-02,"12579,89029,13116,50606,45225,86080,91305,91135,92426,92621,93338,13202,91184,92601,27422,90533,12786,89244,91707,79903,89611,92679"
2017-01,"50606,45225,12579,92621,91135,90533,13116,93338,91305,92601,92426,10028,78841,12786,91707,51530,27422,79903,85254,81165,79586,79444"
2016-12,"45225,50606,92621,93338,90533,91135,27422,92601,91305,92426,90443,89973,10028,78841,51530,12786,79444,91707,79903,89611,49488,90829"
2016-11,"45225,92621,50606,93338,91135,92426,27422,90443,90533,91305,92601,89973,51530,12786,89244,90829,91707,12397,89611,77202,79903"
2016-10,"45225,92621,50606,93338,92426,91305,91135,27422,90533,12397,12786,12350,82162,91707,89611,92601,89973,89244,51530,89630,89648"
2016-09,"45225,84566,92621,11644,91305,50606,92426,91135,91184,93338,90533,27422,89611,90829,91707,82162,77437,12786,92679,91348,89973"
2016-08,"11644,45225,84566,92621,91832,89169,91305,27422,91184,92426,50606,90735,90533,93338,89611,91135,77437,92688,91348,88526,89973"
2016-07,"79444,91305,92621,45225,27422,89169,92248,90695,91832,91184,92426,92475,50606,90533,79039,93338,90735,91135,12500,79903,12049"
2016-06,"79444,12350,92621,91305,45225,91021,27422,91184,92475,79039,92426,91135,90533,79122,12500,89941,88526,89889,12049,89611,82162"
2016-05,"12488,91021,27422,92621,12350,45225,92426,91135,91184,12049,90533,89611,93338,89889,89960,79122,92679,89941,88526,82162,89630"
2016-04,"12397,12488,27422,92621,91305,91135,45225,92426,93338,92679,82162,12049,91184,85602,90533,88490,88526,89611,50606,93069"
2016-03,"27422,89547,91135,85602,12049,45225,93338,92621,91321,82162,89630,24441,90533,91184,89898,50606,83445,81774,88490,89960"
2016-02,"27422,89547,85602,81774,91321,92131,45225,91135,82156,12049,89630,89898,75844,88526,92802,93338,83445,24441,89692,90533"
2016-01,"27422,89547,81774,91321,12049,92131,45225,89630,91135,82156,24441,92621,92345,83445,89692,92802,11644,88526,70704,91184"
2015-12,"88240,27422,85254,89547,90735,84566,11644,92802,91135,92345,12049,45225,89630,24441,89692,81774,86745,91321,86080,92621"
2015-11,"91305,27422,90735,85254,85602,88240,11644,91135,89547,89630,92802,45225,89692,81774,91321,86745,83445,84566,12049,86080"
2015-10,"91305,85254,85602,27422,89630,89692,92802,81774,89547,12049,11644,45225,83445,88526,71298,82162,86745,91135,84566,88490"
2015-09,"27422,11644,85254,89630,89692,89547,91184,90118,92802,89244,88526,12049,71298,81774,37381,90955,83445,89648,38850,86745"
2015-08,"85254,27422,89630,91184,11644,85724,89692,86745,92802,38850,89547,88526,82526,90955,77175,89244,83799,92897,37381,82162"
2015-07,"85254,91305,27422,89630,90735,11644,85602,89692,91184,92802,82526,85724,89547,88526,38850,90118,86745,90955,91734,89244"
2015-06,"85254,90735,91184,27422,82281,91305,89630,82526,89692,85724,88526,86745,92893,90976,85602,11644,90118,38850,92897,93177"
2015-05,"90640,89169,85254,27422,91305,85602,90735,82526,89630,11644,88526,89692,91184,86745,92802,82281,92897,88490,92893,82162"
2015-04,"77175,85602,90640,85254,91305,27422,88526,82526,93177,90735,90976,92802,91184,92897,78091,86745,93083,88490,11644,89692"
2015-03,"77175,85602,91021,91305,88526,85254,93177,27422,90735,11644,82526,92897,91184,88490,90955,86745,92802,82162,91428,90976"
2015-02,"85602,91021,85254,88526,92802,92897,78091,82281,91184,91305,90955,92486,90735,90976,82526,89692,86745,11644,27422"
2015-01,"85602,85254,92486,82526,78091,82281,92802,91184,90976,89630,92897,90735,89692,86745,90955,27422,91305,88490,92893"
2014-12,"82526,85254,85602,89630,91184,89692,48072,90735,92897,88526,92802,78091,85401,90976,92893,24441,90955,86745,83909"
2014-11,"85254,82526,82281,85602,91184,90735,78091,86745,90955,48072,89692,92897,92802,89630,92427,85401,38850,85724,24441"
2014-10,"77175,82526,85254,90735,91184,85602,86745,38850,85401,89692,92897,87608,48072,88807,91836,85724,92802,90955,92427"
2014-09,"77175,91428,82526,85254,86745,92897,90735,91184,85602,92802,88807,38850,89692,90496,48072,91836,85724,83799,90955"
2014-08,"90955,77175,91428,85254,82526,86745,85602,38850,90640,91836,92897,92802,88807,85724,89692,90735,91734,48072,83799"
2014-07,"90955,77175,82281,86745,85254,91836,82526,85602,90735,87608,88807,85724,92802,92040,89692,38850,90483,83799,85346"
2014-06,"77175,86745,85254,88807,85602,82281,85293,87608,89692,91734,82526,90735,83799,38850,85346,92802,90118,90483,92518"
2014-05,"77175,89169,86745,85254,85293,87608,92802,90735,92040,85602,83799,88807,91734,89692,90483,38850,92518,85346,85205"
2014-04,"77175,89169,85254,92802,90483,86745,87608,90735,83799,92040,89692,85602,38850,85724,30796,82281,91734,85346,48072"
2014-03,"77175,92486,90483,85254,87608,92802,83799,85724,86745,92475,89692,92518,90735,91734,92040,30796,85502,82508,85602"
2014-02,"77175,86745,90483,87608,83799,92486,85254,92802,89692,38850,85724,92475,92040,82281,82508,30796,89349,91734"
2014-01,"77175,86745,92486,83799,87608,90483,85254,92802,92518,85346,38850,78213,82281,89692,92380,89349,85724,80179"
2013-12,"82281,83799,77175,86745,92486,38850,90483,92040,92518,92380,89349,92802,85346,92427,80179,85724,79066,92594"
2013-11,"82281,86745,87608,90483,85724,92486,83799,79066,77175,83520,89349,92518,92040,80179,38850,92802,92594,76221"
2013-10,"77175,87608,88810,86745,92518,91734,89349,92040,85724,92380,79066,85602,38850,76221,90483,91611,88626,83799"
2013-09,"86745,91734,85602,77175,76221,76644,92486,92518,89349,92427,87128,88810,85261,75844,33209,85724,83244,92040"
2013-08,"86233,77175,85602,91734,86745,76221,76644,92518,92486,85261,88810,92427,87128,89349,33209,27422,92380"
2013-07,"86233,85602,77175,91428,87608,91734,76221,76644,86745,92518,85261,92427,89349,79066,90483,87128,89857"
2013-06,"90640,77175,91734,86165,85602,92427,76221,76644,77699,89349,90483,92688,85272,83244,92518,86745,87128"
2013-05,"91201,90640,91734,92427,91611,86165,76221,85602,91742,77175,77699,87128,83244,85724,27422,86745,90483"
2013-04,"91201,87608,91734,90298,91611,87128,91742,86745,50286,89349,83244,77175,63546,76221,92427,90483,92486"
2013-03,"87608,91734,87128,77175,85272,50286,76221,86745,63546,89349,83244,92427,90483,91611,85602,91928,82555"
2013-02,"90288,87608,85602,88807,92427,50286,91560,87128,77699,89349,92380,86745,92466,77175,87321,38850,76221"
2013-01,"87608,85602,92466,91734,88807,50286,87128,77699,89349,91607,87321,92427,91611,77175,86745,91560,90325"
2012-12,"87128,86745,85602,91560,91611,50286,88807,76221,85724,11891,89753,89349,83244,92427,90325,91836,85526"
2012-11,"91734,86745,87128,85602,89349,88807,91560,50286,90325,91269,82281,85724,91928,11891,83244,91836,76221"
2012-10,"91269,86745,85602,75573,87128,91734,89349,88807,50286,91560,82281,11891,85724,85768,89753,90325"
2012-09,"50286,89349,75573,87128,91734,92583,33209,87608,86745,85602,90098,88807,82281,90177,11891,91560"
2012-08,"90325,86745,90943,89349,87128,92583,91734,90098,75573,50286,91428,85602,85768,87608,91560,88807"
2012-07,"90325,92089,90943,86745,50286,91428,75573,89875,89349,92583,88807,87608,91734,87128,85768,90177"
2012-06,"50286,65285,89875,75573,87608,86745,80193,89349,90177,92583,91560,71985,88807,22323,90986,82281"
2012-05,"50286,87608,80193,65285,75573,91910,86745,91928,22323,92583,89753,87404,91560,88372,39731,90483"
2012-04,"50286,75573,87608,85768,86745,80193,65285,90177,89753,87439,91910,89349,90986,85272,85205,82281"
2012-03,"50286,86165,80193,65285,75573,87608,85768,91836,83885,86745,89753,87439,91742,42358,86233,82281"
2012-02,"50286,86728,86581,65285,90943,80193,75573,86165,87608,85768,82281,91836,86233,83885,91664,89349"
2012-01,"50286,86728,65285,80193,86581,90943,75573,86165,82281,91664,87608,90720,90288,87404,89349,86233"
2011-12,"86165,65285,80193,75573,82281,90288,90720,80069,85205,87404,90177,89349,87204,70092,86745,90496"
2011-11,"86165,80193,65285,75573,85293,80069,90720,82281,90325,87825,90288,87204,89889,85205,85768,51263"
2011-10,"90288,80193,65285,85293,75573,90325,90720,82281,89349,70092,54148,89889,88485,77699,21020,87825"
2011-09,"90288,85293,80193,65285,75573,90720,61496,87825,90285,90885,90126,90177,90986,84176,89753,89889"
2011-08,"80193,65285,85293,75573,90720,77699,61496,85272,10779,87825,89889,91269,85768,90986,90496,90476"
2011-07,"65285,80193,90298,75573,90720,85293,85272,87608,87204,91269,90476,85768,90285,86578,89889,61496"
2011-06,"86165,80193,65285,90298,75573,87337,85293,90720,18148,86990,55993,87204,91269,77699,85768,90476"
2011-05,"80193,50286,86728,65285,86581,75573,86990,87337,90720,89889,87204,83534,90177,90476,55993,85293"
2011-04,"86581,80193,50286,65285,90177,86990,83534,90720,86728,89889,87204,55993,75573,74908,90476,77699"
2011-03,"86581,90907,50286,80193,90720,65285,86990,85205,83534,90177,80812,55993,86728,90476,89889,75573"
2011-02,"50286,80193,90720,65285,85205,90177,86990,88372,80812,90476,86916,90907,83534,86728,89889,84607"
2011-01,"86581,82156,50286,80193,90298,90177,90476,90720,65285,85205,88372,87016,86916,83534,42358,85539"
2010-12,"82156,50286,90298,80193,65285,90476,85539,85205,90177,90783,90720,88372,86916,55993,87016,86990"
2010-11,"42358,90783,50286,80193,88372,65285,86916,85539,86990,87016,83534,90720,77699,85205,89698"
2010-10,"42358,88372,50286,86916,80193,65285,90476,90783,79702,90720,86990,85539,87016,77699,83534"
2010-09,"42358,90783,50286,80193,90476,65285,86916,79702,54148,90720,77699,80812,86990,83534,37381"
2010-08,"42358,90476,65285,80193,50286,80812,54148,86578,90783,85539,86990,86728,83534,90177,37381"
