date,Top_stocks
2010-07,"79108,85013,88372,90101,10890,87430,86489,90476,85397,77117,88542,91184,77505,89916,75578"
2010-06,"90101,79108,85013,10890,87430,88372,90476,77505,86489,92570,92096,88542,85397,91184,77117"
2010-05,"79108,10890,92096,87430,92570,77505,91186,24441,86547,92089,75578,89935,50286,91379,12266"
2010-04,"10890,79108,92570,77505,87430,24441,50286,88485,91186,92096,86489,48347,12226,90314,12266"
2010-03,"10890,79108,92570,86489,24441,77505,92096,91186,90716,87430,48347,12226,50286,86547,92089"
2010-02,"10890,79108,24441,86489,91186,92570,12226,88988,88181,77505,50286,90716,91184,48347,91321"
2010-01,"10890,24441,91186,86489,79108,90716,82526,92294,88372,85293,12226,92570,89824,90377,88988"
2009-12,"10890,24441,91186,87043,86489,82526,79108,92294,87430,11154,88988,85293,90716,86080,92536"
2009-11,"24441,91186,82526,88372,79108,85293,90716,86489,89824,82747,11154,89449,92294,90029,44813"
2009-10,"91186,82526,24441,85293,83762,89449,81741,79108,90716,80306,86444,87832,88988,82747,91082"
2009-09,"91186,24441,85293,89449,82526,81741,90716,83762,86080,82747,80306,88863,87053,92248,84319"
2009-08,"82526,91186,85293,89449,81741,24441,83762,84302,85401,88863,90716,77780,91815,90285"
2009-07,"82526,85293,24441,81741,91186,89449,91815,77780,85401,90285,91659,34666,83762,92248"
2009-06,"82526,85293,81741,89449,91659,85401,79033,89387,90679,73219,75070,92248,10517,91468"
2009-05,"82526,85293,81741,89449,92248,83779,89387,88742,92345,91659,76750,73219,92432,90735"
2009-04,"82526,85293,81741,89449,91571,10257,85401,82508,85724,91815,89857,77780,79066,91733"
2009-03,"10258,82526,81741,89449,85293,91571,89857,10257,82508,79066,92432,86810,76744,45306"
2009-02,"10258,82526,89857,91571,89449,81741,79066,10257,86810,92432,78841,91733,36898,85401"
2009-01,"10258,82526,91571,79066,81741,10257,89449,89857,78044,91627,81481,86810,90868,90012"
2008-12,"10258,81741,79066,82526,91571,10257,89857,89449,86810,78876,91627,75517,78044,11174"
2008-11,"10258,82526,79066,89857,10257,89449,88810,78876,91379,81084,91607,85686,90353,78044"
2008-10,"10258,82526,89857,91607,10257,88810,91611,60468,90917,81084,85686,11644,80050,89952"
2008-09,"10258,89857,52231,91607,90386,87471,88810,91611,90829,81084,91379,60468,90917,83411"
2008-08,"10258,89857,91607,79122,90386,87471,11644,80375,88810,75844,86799,90829,91379,90533,89952"
2008-07,"10258,84072,89857,79122,91607,90386,82162,81084,91611,80050,88810,75844,52231,60468,10257"
2008-06,"10258,84072,79122,91611,90386,60468,82162,12211,90829,91607,90857,75844,10257,88446,15203"
2008-05,"84072,10258,86812,79122,91611,90386,12211,10355,91359,82518,90829,84184,15203,88352,20598"
2008-04,"84072,37154,68145,86812,90386,91611,82162,90829,90125,77202,90857,20598,83445,12211,88446"
2008-03,"37154,84072,68145,86812,91611,91428,90386,15203,84607,77202,90829,85602,88810,90857"
2008-02,"37154,84072,91428,91611,68145,90386,86812,15203,84607,60468,90829,77202,88352,90857"
2008-01,"37154,68145,84072,91611,86812,91428,60468,49138,15203,90829,77202,88352,90857,90386"
2007-12,"37154,68145,84072,86812,91611,77202,91428,60468,90125,15203,90829,49138,88526,90857"
2007-11,"37154,68145,86812,84072,90125,91428,85040,77202,91366,90829,20598,88526,49138,90857"
2007-10,"37154,68145,79879,85040,86812,84072,88526,91428,77202,49138,90829,91366,90125,83885"
2007-09,"37154,68145,84519,86812,79879,49138,84072,85040,88860,83885,91366,80276,85757,90829"
2007-08,"37154,84519,68145,79879,49138,86812,90436,91366,90829,91233,88860,89297,80276,88208"
2007-07,"37154,84519,79879,86812,49138,68145,90436,90783,85040,85757,91090,80276,16432,90829"
2007-06,"37154,84519,79879,90436,85401,83916,88860,76934,43334,89297,80276,16432,92583,88203"
2007-05,"80577,84519,79879,85401,85757,78629,76934,83916,90436,81665,85540,85886,85040,91065"
2007-04,"80577,84519,79879,78629,81665,85757,76934,85886,83916,88779,89891,85401,91065,10463"
2007-03,"90098,80577,84519,79879,85401,88779,78629,81665,85886,89297,89891,82171,79442,76052"
2007-02,"80577,90098,84519,88208,79879,87404,90436,85401,76934,90682,76052,89891,75912,79442"
2007-01,"80577,90098,84519,88208,79879,79442,76934,76052,87404,85401,87608,89606,75912,83149"
2006-12,"85768,90098,88208,84519,79879,76934,79442,87608,85401,80577,75912,89606,76052,42550"
2006-11,"90098,84519,76934,85768,88208,87608,87404,79442,42550,80577,89891,87299,79686,89606"
2006-10,"90098,88208,76934,85768,87608,42550,89891,85567,69446,80054,80577,90695,79442,88446"
2006-09,"90098,85768,88208,90695,76934,87608,80054,89891,90118,77570,88446,42550,80577"
2006-08,"90098,90695,88208,85768,87471,82779,87608,85272,89891,90118,84302,82281,89611"
2006-07,"88208,90098,85768,90695,85176,80054,87471,76927,87608,82779,90118,84302,87725"
2006-06,"90098,90695,88208,87471,87608,85176,90118,78002,11499,82779,80054,76927,42550"
2006-05,"88208,90098,85176,87725,82779,80306,78002,87471,46923,85285,90118,84385,87608"
2006-04,"88208,76744,80306,82779,90288,85176,84413,78002,80276,77637,84385,76614,88446"
2006-03,"89297,90101,85176,87471,82162,81165,90288,78002,84419,87608,85002,80306,84413"
2006-02,"89297,85176,90101,80276,84419,90118,78002,89889,84413,88352,84385,76927,81165"
2006-01,"89297,37381,76927,84385,85176,90081,84413,84419,80276,61146,80306,78002,88352"
2005-12,"37381,89297,90288,76927,90101,86290,89606,77637,84419,81084,85176,89546,83120"
2005-11,"89297,33823,37381,76927,85176,84419,89546,84607,86290,77637,85540,89606,65700"
2005-10,"89297,33823,37381,88203,88626,77637,86290,77437,76927,89606,90101,60468,89889"
2005-09,"89297,37381,33823,88203,85539,77637,89606,77437,86444,88031,61146,88626,76927"
2005-08,"89297,33823,37381,88203,88031,85539,84511,88626,88568,61146,77637,36281,84387"
2005-07,"89297,33823,37381,88203,88568,85539,84511,88031,84387,77437,36281,61146,88352"
2005-06,"89297,33823,37381,88203,85539,11368,88568,88352,76052,79663,84511,36281,79758"
2005-05,"33823,89297,89941,37381,88031,86165,82171,36281,11368,26201,86290,84438,85261"
2005-04,"89941,33823,86165,82171,85261,37381,88203,36281,76052,11368,88031,60038,61269"
2005-03,"89941,85261,82171,11368,33823,77624,88031,86165,88203,58421,14593,79442,60038"
2005-02,"89941,85261,77624,82171,76052,33823,88031,79198,82281,89394,42922,79507,80375"
2005-01,"89941,86165,33823,82171,85261,11368,79198,88031,89394,82281,88807,80375"
2004-12,"86165,11368,79198,42922,82171,85261,81165,88807,89394,84566,80375,79442"
2004-11,"86165,42922,79198,85261,82171,11368,88807,80375,88031,86876,84566,83272"
2004-10,"86165,79198,82171,80375,42922,85261,88031,86876,88807,85293,88534,87299"
2004-09,"86165,82621,80375,82171,42922,85293,79198,88807,85261,11368,87299,84566"
2004-08,"86165,79198,82621,88807,42922,80375,88031,12226,80795,82171,85293,85177"
2004-07,"86165,79198,88807,82621,88031,42922,86990,86745,82171,85177,89611,88427"
2004-06,"88810,79198,88807,85177,82621,88427,87508,86783,89655,77624,86165,80795"
2004-05,"88810,88807,85177,86783,77624,87508,82621,89617,88427,89031,85293,20598"
2004-04,"78971,88810,88807,85177,88427,82621,85293,86783,89031,87299,86990,87508"
2004-03,"88810,89031,83149,78971,88807,79996,88427,86783,87508,85177,82621,85372"
2004-02,"79996,88810,85177,89031,86783,78971,87508,20598,79150,86990,85372,68145"
2004-01,"79996,85177,87508,89031,88810,85372,78971,87227,86783,88427,68145,83149"
2003-12,"79996,86783,89031,87508,85372,87227,78971,88810,82621,80306,88174,78213"
2003-11,"79996,87508,88264,88362,87227,86783,78971,88810,77263,86996,85372,88648"
2003-10,"79996,33452,88807,88264,86783,87227,87508,88362,82281,77263,78971,81010"
2003-09,"79996,33452,88807,88362,86783,87344,88264,77263,78971,81010,86047,81133"
2003-08,"79996,88362,88807,86783,87344,33452,77263,81133,78971,87508,84010,82281"
2003-07,"86211,88362,42550,79996,83399,87344,81133,33452,84010,77263,84827,82281"
2003-06,"86211,88362,69446,42550,83399,81133,87344,84010,81124,33452,81010"
2003-05,"69446,88362,86211,42550,81124,83399,84010,87344,81134,80928,84314"
2003-04,"69446,88362,84010,42550,86211,81124,77900,83399,81134,85540,87075"
2003-03,"69446,88362,84010,86211,42550,81124,83399,81134,86489,87075,85540"
2003-02,"69446,88362,84010,42550,32651,81134,87075,86211,81124,85540,86489"
2003-01,"69446,84010,42550,81134,86489,86211,87075,32651,85539,77900,17726"
2002-12,"69446,79066,81134,87075,17726,84010,42550,77900,86489,32651,86211"
2002-11,"69446,79066,87075,81134,86489,80274,79758,85539,77900,84010,80635"
2002-10,"69446,79066,88411,81134,86211,80828,85205,87075,80635,80274,85539"
2002-09,"69446,79066,88411,87075,85205,77900,77505,81134,80274,84010,85539"
2002-08,"69446,79066,88411,85488,77900,85205,84072,77505,32651,87075,80828"
2002-07,"79066,85488,78077,85205,88411,80274,84072,86489,80828,77900,11174"
2002-06,"79066,86489,88411,85488,85205,78077,85539,11174,80828,84072,80286"
2002-05,"79066,85488,85205,86489,83883,80828,88411,84072,76185,83391,85539"
2002-04,"79066,85488,83883,82526,88937,88411,79338,86964,74908,76582,85627"
2002-03,"79066,83883,85488,88411,85205,83391,82526,79338,79839,78077,76582"
2002-02,"79066,83883,87075,82526,79839,83391,78077,85627,85488,78985,76392"
2002-01,"38295,87075,83883,82526,11581,79839,80828,79122,10044,77505,78077"
2001-12,"38295,82526,83883,11581,79839,72338,87075,83509,83856,79122,85526"
2001-11,"38295,82526,79122,72338,11581,83883,83509,79839,87075,83856,85449"
2001-10,"38295,83883,11581,72338,83856,78077,79839,83509,79122,10257,82272"
2001-09,"38295,83883,72338,75342,85526,11581,51625,78077,14526,79839,82307"
2001-08,"38295,72338,85526,63715,75342,83883,32803,80193,14526,10257,10333"
2001-07,"38295,75342,32803,83976,80193,82307,63715,80233,79785,14526,10333"
2001-06,"10257,82307,38295,82272,75342,10333,32803,79785,83976,65285,86949"
2001-05,"12062,82307,38295,10257,50017,77735,86799,83976,76934,82272,75342"
2001-04,"12062,82307,38295,86949,81540,10257,75342,82272,81222,77735,50017"
2001-03,"12062,82307,86949,38295,81540,75342,10257,10693,84373,50017,82272"
2001-02,"12062,85992,11644,84373,86949,82307,75342,10257,75825,79322,10693"
2001-01,"12062,85992,84373,81124,79322,78876,81540,86949,84833,10258,10257"
2000-12,"12062,85992,76934,41188,81124,86996,85293,82555,10333,86572,65008"
2000-11,"12062,86572,85992,83149,80577,82848,76934,84419,65008,58836,12266"
2000-10,"12062,83149,77263,65008,86572,76934,85293,80577,85992,82508,84607"
2000-09,"12062,77263,83149,82508,85293,86572,83534,76934,80577,77610,84419"
2000-08,"12062,83149,77263,82508,85293,83534,82848,82261,80577,77610,86572"
2000-07,"12062,83149,77263,82508,85293,86580,82261,58836,86572,87006,86092"
2000-06,"82848,77263,82162,85293,83149,44943,86092,86572,86047,82508,90377"
2000-05,"77263,85293,79280,83149,79248,82162,86092,82848,86745,80577,77437"
2000-04,"85293,77263,82162,86092,82508,79280,79248,83149,80577,79906,82848"
2000-03,"82162,77263,86092,76948,79280,83149,33209,86745,85293,75033"
2000-02,"77263,86092,82162,45306,79280,76948,65008,86211,82518,82848"
2000-01,"82162,76948,79248,82518,86092,76963,77178,79280,75033,77263"
1999-12,"76948,82162,82518,11803,79280,13769,48486,81621,79248,83520"
1999-11,"81621,84411,79122,76948,82162,11803,82518,13769,79248,85710"
1999-10,"79122,79248,81621,76948,79499,11803,48486,82518,76841,85710"
1999-09,"79122,81621,79248,83844,85710,82547,85035,78875,76841,45911"
1999-08,"79122,85710,79248,83844,78875,50948,85035,81621,82162,85390"
1999-07,"79122,85710,83844,85390,85035,78875,81621,81728,85753,83885"
1999-06,"79122,81728,83844,85035,77178,85753,85710,85390,78875,79499"
1999-05,"85035,79122,79499,81728,85753,83844,78405,85744,78875,85390"
1999-04,"81728,85035,29744,79499,85390,78405,75714,79122,85427,83844"
1999-03,"81728,79499,79122,85035,85390,29744,85753,78405,83844,75714"
1999-02,"81728,76360,79499,29744,84788,85035,75714,85390,10382,88031"
1999-01,"81728,79499,76360,29744,85390,84788,10382,83382,85627,88031"
1998-12,"81728,79499,76360,29744,10382,84788,82171,88031,80534,14593"
1998-11,"81728,76360,79499,83651,10382,80857,14593,88031,75418,82171"
1998-10,"76360,81728,79499,80534,75418,88031,82171,10382,58836,81584"
1998-09,"79499,76360,80534,88031,84788,76185,84010,38295,82171,83651"
1998-08,"80534,76360,79499,76185,82171,37381,75714,84788,80167,83651"
1998-07,"76360,80534,79499,84788,80167,76185,82171,82567,82156,88031"
1998-06,"80534,76360,76185,80432,85914,84788,82171,80167,82567,37381"
1998-05,"80534,76360,85914,76185,80167,75831,82555,58836,82567,65270"
1998-04,"85914,76185,76360,82621,37381,82555,83671,75831,75342,58836"
1998-03,"85914,37381,82621,58836,79507,10421,45911,83885,82555,76185"
1998-02,"37381,80432,85914,77202,77263,82555,83885,58836,10645,82621"
1998-01,"82162,75342,77202,80924,80432,82621,82567,83885,82547"
1997-12,"82162,75342,80924,82621,77202,83885,82567,58836,68145"
1997-11,"82162,82547,75342,50948,81116,82621,68145,81241,14702"
1997-10,"82162,82547,50948,75342,81116,48144,68145,14702,79094"
1997-09,"82162,50948,75342,81116,79094,10032,48144,14702,82547"
1997-08,"82162,79094,50948,10032,75342,83799,48144,81116,10501"
1997-07,"82162,79094,50948,52250,10501,81116,61241,75342,83686"
1997-06,"82162,79094,75342,61241,10501,66384,76934,52250,50948"
1997-05,"81527,79094,75342,82162,10501,10032,66384,76934,33823"
1997-04,"81527,81584,19880,65270,77393,75342,79094,10501,80274"
1997-03,"65270,77393,81527,19880,79094,81584,10501,33823,75342"
1997-02,"77393,65270,81527,79094,19880,78988,81584,10501,66384"
1997-01,"65270,81527,77393,80432,19880,78988,66384,33823,80563"
1996-12,"65270,81527,77393,79066,78988,19880,79039,75754,66384"
1996-11,"65270,81527,79066,11845,77393,78988,79039,80375,11803"
1996-10,"65270,11845,81527,77393,79066,78988,77780,79039,33823"
1996-09,"77393,65270,79066,11845,78988,81527,79039,65541,77780"
1996-08,"65270,77393,79066,11845,78988,81527,81584,11803"
1996-07,"65270,77393,78988,11845,79066,65541,81584,80924"
1996-06,"65270,78988,79066,77393,11845,78091,76841,65541"
1996-05,"79066,44813,76282,11845,78988,76841,78091,77393"
1996-04,"79066,44813,76282,11845,76841,78664,90377,76095"
1996-03,"79066,76282,90377,11845,44813,78418,76841,13769"
1996-02,"90377,76282,80307,76841,79066,11845,44813,78664"
