date,Bottom_stocks
2010-07,"90857,76221,88673,92917,87439,92380,91607,87832,89891,85602,63546,84563,79499,93004,91082"
2010-06,"76221,88673,92380,90926,87832,48072,89927,75070,85602,92917,84601,93073,85502,89134,92486"
2010-05,"92380,90926,87832,48072,75070,89134,92486,82779,79499,79637,87162,93073,90868,86080,79586"
2010-04,"92380,87583,92040,83885,84319,90926,91269,82526,48072,79637,91428,39220,75070,82779,87608"
2010-03,"90177,92380,48072,82526,82779,92040,92520,90720,86444,79637,90496,84511,75070,90926,80306"
2010-02,"90177,92040,90409,92520,86444,79637,90298,10257,87006,92213,89134,91673,76661,75070,82779"
2010-01,"92040,10257,91742,71985,91937,92594,90409,78213,90298,91910,87006,90177,85205,91428,90783"
2009-12,"85293,91937,89898,92594,10258,85205,90409,91742,78213,71985,87006,90298,84072,78081,76360"
2009-11,"85205,85293,89898,92594,90409,91937,13303,91910,10258,71985,85526,11144,81084,81540,46923"
2009-10,"90409,91937,91359,89898,46923,90483,92594,85205,92345,81540,87364,89597,85293,82508,11144"
2009-09,"91359,82508,77117,82156,85205,85526,89898,77202,81540,11144,29058,84819,91453,57913,89597"
2009-08,"91606,77117,91832,91103,89898,91560,75578,89960,82508,81540,92528,45225,91453,89505"
2009-07,"92213,72304,21020,91571,91103,91234,78876,48961,80857,91926,65752,43481,78213,92096"
2009-06,"78044,79444,92213,81740,92096,86547,76672,91103,47941,91571,72304,92521,90856,83244"
2009-05,"79444,78044,11891,91201,83244,80343,90856,47941,77117,89698,90505,84607,48347,91437"
2009-04,"90505,80343,11379,54704,83244,80193,79444,48347,65285,17137,91321,11891,90825,88439"
2009-03,"83244,91321,80343,60468,90505,91584,48347,90856,80193,90097,85440,85168,89824,91607"
2009-02,"91321,60468,90505,89824,90783,83244,89965,91928,89875,79198,56223,91584,91602,52337"
2009-01,"11154,84176,89965,89824,90825,91928,80343,91321,90505,83244,60468,82800,91584,91607"
2008-12,"89824,11154,84176,82800,90433,92326,91928,90377,83244,90744,90825,90756,90298,83445"
2008-11,"84176,82800,86547,90744,84519,90377,91673,87337,52250,32791,90756,27422,90177,71985"
2008-10,"84176,86547,91090,82800,90177,85925,33532,83445,50286,10355,76095,88988,76732,92218"
2008-09,"84176,91090,79663,82800,90029,91103,13901,50286,86547,90177,76095,83445,91612,80276"
2008-08,"90288,91103,86489,91090,88988,90029,79663,13901,86165,90177,91612,84319,85925,83883,50286"
2008-07,"79663,90288,91103,59600,91090,13901,90029,80812,85925,76095,91612,91366,90285,90098,15457"
2008-06,"79663,13901,91090,90285,86489,80812,59600,90288,85040,85925,15457,91612,92213,91103,89971"
2008-05,"79663,90288,91090,59600,91186,85040,90783,89394,13901,89971,79573,80812,86489,44134,81728"
2008-04,"86080,85040,89606,90288,86489,88203,85539,82281,91186,86916,59600,34666,89394,91082,44134"
2008-03,"86080,85040,89606,59600,91186,79573,34666,89169,80306,10253,86158,44134,91815,90715"
2008-02,"86080,79573,89606,86964,13769,91186,86916,76052,88372,85040,77453,89597,86158,73219"
2008-01,"86080,90885,79573,86916,88372,86026,90476,79066,86964,80193,86810,82694,86233,79909"
2007-12,"86080,80193,86026,89169,86233,86990,71985,77453,90720,78908,86964,87825,65285,85390"
2007-11,"80193,75342,86026,52337,85390,30681,65285,79909,75470,80577,86964,88742,91901,77274"
2007-10,"80193,87825,90917,86026,83145,88742,86098,65285,77274,87832,89547,76082,30681,80857"
2007-09,"90476,83145,87825,80193,89449,10866,85926,65285,89508,83233,78081,83264,80191,30681"
2007-08,"77780,90476,84828,89508,10866,85926,80191,65285,75844,30681,83233,84769,69446,78081"
2007-07,"77780,91664,89508,83233,83264,75844,85926,80857,84828,91269,91627,90029,90476,90313"
2007-06,"85293,77780,87430,91269,83387,27334,52231,90029,84769,85397,89508,22103,57665,85926"
2007-05,"85293,77780,91269,89889,22103,27334,87430,85926,45225,10779,78405,25304,89508,87016"
2007-04,"85293,77780,22103,76230,85424,91269,86115,78405,90288,61241,87016,85539,83143,88240"
2007-03,"85293,85424,90288,84607,22103,88957,89986,85272,78405,90999,55993,86115,61241,85539"
2007-02,"85293,90125,80635,34833,90288,85424,89986,81728,55993,82800,22103,84262,62148,88957"
2007-01,"88031,90125,80635,81728,32707,23819,80864,88360,85272,34833,84262,61399,62148,85424"
2006-12,"90125,88031,28484,81728,77505,83112,32707,88360,86799,52231,87725,55993,80864,23819"
2006-11,"83534,88031,28484,90917,33099,32707,83112,88360,80864,23819,77202,86799,30680,32062"
2006-10,"83534,89637,88031,82156,28484,77090,88360,77202,89876,80864,33099,32707,90715,87725"
2006-09,"83534,88362,82156,80089,89637,87583,88360,81728,86990,89876,85002,33099,28484"
2006-08,"83534,80089,89637,82156,80415,88362,81728,84403,28484,33099,37381,89876,29102"
2006-07,"80089,83534,89637,82156,33099,88362,84403,80415,82637,88511,29102,81728,31691"
2006-06,"80089,37381,87583,88362,89637,84403,82156,85539,88511,31691,82637,88810,12570"
2006-05,"80089,42358,88362,68145,84403,82637,57913,31691,85539,88810,37381,77300,87583"
2006-04,"57913,42358,84403,37381,82637,88810,68145,77236,80415,12570,90476,85269,88319"
2006-03,"57913,42358,88810,82637,87198,90228,37381,90227,54148,31691,90427,76478,77236"
2006-02,"57913,88779,37381,42358,88810,83303,76478,90427,79881,54148,49373,78876,87198"
2006-01,"57913,88779,42358,70228,49373,79280,76478,90427,88534,90227,82621,88885,90228"
2005-12,"89297,87404,82743,70228,88779,88534,84373,17005,88885,84387,89971,33823,28345"
2005-11,"89297,84373,49373,42877,88534,69796,12431,75510,63773,17830,87404,88885,90608"
2005-10,"38295,87656,89297,75510,42877,88885,89505,60580,11144,38033,89941,84373,90756"
2005-09,"38295,89505,88885,80193,42877,84302,82779,63773,60580,76582,75510,81621,89941"
2005-08,"38295,89505,79122,80193,86356,82743,81621,42877,85440,83910,46834,38033,88841"
2005-07,"38295,79499,85768,89505,86356,87825,89941,89031,80193,88841,11752,83188,74740"
2005-06,"38295,89505,86356,75607,89941,89031,85177,11752,82743,80193,89875,83910,79499"
2005-05,"89031,82779,75607,86356,83910,89875,80193,82743,80575,84072,78981,10333,88351"
2005-04,"82743,89031,75607,88807,86356,89110,87656,88860,81013,80575,89875,79879,89698"
2005-03,"82743,84176,77274,75607,90098,83188,85013,14541,81741,88860,81013,10501,83149"
2005-02,"82743,84176,85013,11636,77274,14541,75607,87137,12226,85768,81013,78034,89393"
2005-01,"12226,82743,89393,81013,11636,85768,75652,88620,84176,10333,83762,88411"
2004-12,"12226,82747,89393,85602,82743,77263,81013,75652,11636,83303,88863,85768"
2004-11,"34367,85602,88626,11636,12226,72304,88411,33532,75652,85502,88683,85724"
2004-10,"34367,85602,88411,86047,89029,20598,76279,89031,12226,84519,11636,80054"
2004-09,"34367,85602,86047,33532,20598,86051,82587,76591,89029,80054,88683,86572"
2004-08,"34367,85602,79996,89031,77263,86572,20598,19880,88471,89416,86158,86047"
2004-07,"34367,19880,79996,89031,78044,54253,20598,65285,51086,86572,61313,79866"
2004-06,"79996,80791,65285,80274,85177,54253,86047,89031,88264,83390,81010,76081"
2004-05,"79996,81010,76081,76934,89353,80791,88264,61313,87608,54253,84769,83390"
2004-04,"76934,89353,81010,54253,79996,75828,80791,10200,76081,80307,88863,89217"
2004-03,"87075,19828,88937,81222,89353,10200,87364,88863,86783,77357,75828,89217"
2004-02,"19828,81222,87075,79122,85724,76934,77357,86783,85394,80307,75828,42877"
2004-01,"76934,79066,19828,80307,81222,81084,84413,77357,78876,79039,81124,85394"
2003-12,"19828,81084,84413,81222,70578,85394,80307,77357,79066,85889,83509,38033"
2003-11,"19828,83509,85394,70578,81222,85540,22592,88937,84413,86356,81124,59627"
2003-10,"85540,81124,86158,70578,83509,88937,90756,88471,86356,60580,84566,85394"
2003-09,"86158,85540,70578,83509,60580,88937,36003,15457,84566,85738,83391,84072"
2003-08,"85540,86158,88937,15457,70578,10107,89505,85738,83509,84072,60580,83387"
2003-07,"86158,85540,77917,10107,15457,89505,80362,79198,84413,83120,89611,87321"
2003-06,"86158,80362,76614,83120,84413,89297,88471,85035,88446,89029,87321"
2003-05,"80362,83120,76661,76934,84411,43123,85502,88626,88462,21020,88485"
2003-04,"83120,80362,55212,52337,87321,84413,87364,43123,83756,85293,86051"
2003-03,"21020,80362,55212,83651,88203,88597,88626,52337,86996,16432,83120"
2003-02,"83651,88462,88626,86822,52337,55212,16432,88597,77505,85502,87364"
2003-01,"80924,52337,10693,88626,86051,78876,89031,30680,78081,81165,90377"
2002-12,"86051,78876,86990,79996,89031,21020,88648,90377,86047,85792,48144"
2002-11,"88264,78876,86990,86047,85792,90377,33452,79996,48144,84385,84607"
2002-10,"84385,86047,78876,85792,86990,33452,48144,75603,87439,81621,86580"
2002-09,"85792,81621,81761,76736,45911,86580,79122,87043,22293,86144,85753"
2002-08,"81133,86211,80306,86996,86144,87394,85753,85002,88471,86580,45911"
2002-07,"86996,85753,59555,87394,86211,82779,87299,80924,79996,85631,89175"
2002-06,"86996,85753,88511,59555,45356,84167,87299,88504,87471,20512,86979"
2002-05,"59555,86996,88542,88504,48072,81133,88511,81761,10258,89175,77191"
2002-04,"86996,59555,88542,86990,48072,10860,88568,84167,82567,88504,10258"
2002-03,"83399,88264,59555,61567,78971,86990,48072,10860,23819,82747,54594"
2002-02,"88264,79248,23819,86990,10547,61567,48072,78971,68145,82747,84519"
2002-01,"83399,61567,88264,17726,83969,10028,78971,10547,81527,81584,82848"
2001-12,"83399,81527,88264,78971,80924,86990,88182,77699,80233,88807,82848"
2001-11,"88264,83149,83399,86979,82848,88411,84519,10547,84607,88203,86822"
2001-10,"77699,83149,88411,84827,80635,88203,81527,86979,81741,79879,10028"
2001-09,"84827,88526,86929,83149,79499,77699,80924,79879,84381,10550,86211"
2001-08,"87430,86211,88526,79499,79879,84827,82598,85397,86929,42200,88546"
2001-07,"87430,72304,88526,82598,85502,84827,76841,53197,86979,79108,22293"
2001-06,"87430,87006,88526,88546,82830,53197,76841,85177,72304,86964,85502"
2001-05,"87430,86211,82598,88620,78875,88546,79280,87299,79108,86964,86822"
2001-04,"22293,87006,78875,75510,82830,86929,88620,86822,86964,85886,88264"
2001-03,"86783,86092,80635,22293,87006,80306,86929,85886,86812,50948,78875"
2001-02,"86783,11581,11803,87075,80635,88174,88264,86929,87006,86812,82526"
2001-01,"86783,11581,11803,86929,88174,77515,80635,88264,48144,77263,83382"
2000-12,"86916,11581,86783,85035,77515,80635,14593,84827,22779,87608,61241"
2000-11,"11581,86916,33452,48144,86783,79150,29647,14593,88167,77515,22779"
2000-10,"52231,11581,29647,87608,79150,87128,33452,22779,79280,29744,84827"
2000-09,"87608,87227,87344,86211,86444,79150,81621,76736,52231,48486,22779"
2000-08,"76948,87404,22779,86211,29647,79150,81621,87075,52231,33452,87128"
2000-07,"86211,87344,87299,45306,87404,87075,29647,76948,76752,87128,86372"
2000-06,"86211,79103,77178,87344,75831,83976,32870,86372,81584,76948,75912"
2000-05,"85710,81584,51625,79103,32870,83597,17144,82307,59256,79611,83690"
2000-04,"75418,81584,79103,51625,86233,45356,85768,58318,11891,83969,82307"
2000-03,"75418,81584,79499,91556,51625,79103,33849,85205,17144,68830"
2000-02,"75418,86812,85205,33849,33823,82272,83856,91556,79066,84181"
2000-01,"75418,83856,33849,79066,86876,21936,84275,82272,12266,86812"
1999-12,"75418,33823,33849,77236,83671,86812,83969,83976,84275,29744"
1999-11,"83671,79491,86812,21936,33849,77236,46578,60628,84275,83976"
1999-10,"86489,21936,75573,85686,54244,83976,77236,46578,16678,82924"
1999-09,"85686,21936,86356,83124,15202,86489,85399,77236,81540,82932"
1999-08,"86489,81540,82272,85686,83124,58836,15202,85399,84601,82156"
1999-07,"11654,85992,15202,84788,80054,82272,85627,85686,19502,83124"
1999-06,"83486,63546,82272,77900,11654,15202,85401,21178,81540,82156"
1999-05,"21178,15202,13610,11654,84385,51625,72338,85540,58836,12928"
1999-04,"84833,50017,83779,79150,82307,21178,84737,79857,84385,83910"
1999-03,"82518,48347,83779,77605,84833,21178,79150,50017,74908,51625"
1999-02,"83779,84519,85040,84010,48347,85285,37381,80274,77605,79066"
1999-01,"83509,82621,83391,83779,84519,75649,84184,85040,86080,85372"
1998-12,"82621,85377,84184,26403,83509,82670,75649,82555,79066,84411"
1998-11,"79122,82621,85377,79066,81472,82555,84184,26403,75649,82261"
1998-10,"82621,79122,82555,85377,81472,83909,84184,79039,75649,84032"
1998-09,"82621,84184,75912,82555,33099,79363,81472,26403,75649,83909"
1998-08,"82621,33099,82526,79363,10779,81472,54114,84411,84819,82555"
1998-07,"79857,33099,79644,32707,79363,68145,84819,82526,77393,78840"
1998-06,"12266,79644,79857,32707,81165,68145,79363,80577,12052,50948"
1998-05,"79857,12266,80928,28564,76963,32707,66683,84032,34673,85272"
1998-04,"79857,79122,38033,80928,77393,28302,80577,79644,64311,28564"
1998-03,"38033,28302,80928,64311,79857,76934,14702,79248,32707,81116"
1998-02,"64311,10032,28302,38033,14702,80928,82646,83883,28564,15579"
1998-01,"28302,64311,38033,83883,80928,81043,84072,84819,83916"
1997-12,"28302,64311,84072,81084,81043,38033,19561,10145,81133"
1997-11,"84072,81043,81084,11803,81294,80128,25582,56573,18163"
1997-10,"13901,84419,39693,84072,81043,17750,80128,81294,76946"
1997-09,"84072,84062,13901,39693,76709,84419,80128,17750,82518"
1997-08,"84403,84062,13901,76709,82281,82848,39693,66384,84419"
1997-07,"84062,82215,82848,13901,76709,79499,77354,39693,14526"
1997-06,"84062,82848,82215,77354,14526,76614,80563,76709,13901"
1997-05,"84062,82848,81665,76709,20117,77354,76461,76614,83303"
1997-04,"81728,80828,20117,82848,85914,48506,80432,83671,82215"
1997-03,"77202,48506,76839,80432,85914,79213,13610,20117,16600"
1997-02,"77202,82745,81728,78629,11803,48506,12062,80534,73219"
1997-01,"82745,81584,48506,12062,49154,73219,44813,78876,82281"
1996-12,"83399,80774,27983,83382,49154,78077,78876,79881,82745"
1996-11,"83382,49154,79338,27983,83411,80774,75039,82833,78876"
1996-10,"31668,82179,49154,27983,82833,13856,27828,81013,12062"
1996-09,"31668,27983,50948,49154,46690,82179,27828,73139,48144"
1996-08,"31668,73139,46690,27983,50948,81013,37381,75039"
1996-07,"76752,80307,31668,37381,46690,75654,44644,50948"
1996-06,"12570,18973,76795,75654,44644,76752,31668,88779"
1996-05,"12570,76752,18973,50948,75603,75654,76795,53613"
1996-04,"12570,46886,76752,75603,18973,14702,78629,53613"
1996-03,"12570,11752,18973,46886,14702,78629,76128,75603"
1996-02,"12570,46886,51369,79089,15579,11752,80432,11174"
1996-01,"11174,19350,51369,48144,76128,15579,11752,35991"
1995-12,"33452,35991,10200,21573,76573,11174,76128,82924"
1995-11,"33452,35991,79686,80791,21573,77357,80912,25953"
1995-10,"33452,19502,35991,75460,11533,79686,78975,80791"
1995-09,"33452,77366,10693,76461,75460,79338,78988,14816"
1995-08,"33452,77900,10693,77366,79338,76868,75460,76927"
