date,Bottom_stocks
2023-11,"23199,23058,23777,17349,23868,13883,20607,22670,91500,20884,23678,13751,13707,16188,68145,14296,17272,20867,15789,23031,20436,90081,21750,19499,12527,21062,23244,23514,19077,16792,21931,22223,17263,13825,17966,23101,23117,82670,23789,14466,19978,21764,14245,22583,14818,23775,21908,14467,20662,17147,21847,22596,19032,22797,13159,23021,19184,20553,91571,20632,14459,16998,18643,78418,79026,22688,23427,20135,13967,20342,20341,18203,22245"
2023-10,"19978,21698,23777,91500,17349,18413,82156,13883,68145,23031,16792,22255,83577,19636,14296,17109,22771,22223,17272,20884,18203,22603,21908,15789,13825,22596,20637,16739,92475,14468,21526,89824,19814,20437,16188,23775,23802,18372,20780,21540,23244,90986,93345,13159,20662,22782,14466,20553,14245,22313,17880,23783,20632,21551,18643,91571,21272,17313,18994,15793,16541,20641,21763,21875,83390,15382,22897,82587,42286,14828,90081,19499"
2023-09,"22782,91428,16792,19846,22347,90926,17349,20294,19568,16793,19986,13279,14422,19011,17901,17272,21908,17898,19460,17889,21844,12500,13278,23031,17117,90986,20439,13700,20637,13825,23117,17104,13455,88471,19488,16594,16739,14296,22596,22313,22181,14556,15789,21875,16145,20553,18102,21551,89824,21272,92428,18203,22193,22771,88174,79026,12928,31668,14607,14468,19540,23415,20204,14466,18058,17869,82587,14611,22565,21540,23216,16182,19937"
2023-08,"15904,23109,22347,23007,18781,22782,20439,76461,13278,21835,13954,20437,19986,17349,19649,14422,19568,90926,18838,21844,17272,17251,12500,20150,14556,88937,16161,13279,23226,17117,23031,14991,19846,19460,22897,22667,18102,82281,17889,16820,16145,21720,14523,16793,17146,88174,19953,31668,23509,14424,17898,20412,19397,23666,13700,80577,19632,16179,92428,14296,13825,19847,18955,19470,14158,78915,19499,15087,14937,21609,17880,14611,20194"
2023-07,"15904,21575,23252,18781,14444,22329,76461,13278,22667,23509,18402,17251,13954,21835,23226,90926,13279,18678,92252,21844,17907,21909,14422,16161,88937,20999,17117,22782,13798,19843,14682,20290,14273,88195,16393,22897,16793,16145,88174,19813,18838,16824,60599,90081,20280,19849,31668,34367,18845,78915,21055,21913,15087,20101,17889,12928,17898,21056,20882,92428,55862,16401,85390,10547,22078,19568,21342,16820,12573,16179,23064,92987,20637,12699"
2023-06,"23252,21575,21913,18377,23226,21844,13954,15364,21114,76461,23428,92981,20999,88937,21044,22782,13798,20842,17117,12573,19947,18427,14245,21560,12928,19576,20280,17889,17272,19919,21593,77624,77437,10547,17907,20552,21909,19953,14422,13278,17898,18838,21599,17251,86165,22897,55862,15268,20637,88174,21342,22265,21586,88195,18678,16532,19893,92252,21110,17905,22551,16164,22786,20173,13867,17966,80274,18402,19843,13108,18135,18845,80341"
2023-05,"23184,18377,20581,18830,20436,22565,23127,23428,20607,19947,14934,13954,21114,22551,85526,21044,20281,77624,20173,21844,21593,75694,88807,14245,19499,88937,15833,12928,21790,92594,13798,82779,21913,19953,21560,19893,15533,90926,20552,23204,23103,22260,17272,19024,20149,19956,17315,60599,86165,19576,18402,21599,13867,19331,20662,16999,16145,19542,21835,23231,83148,22321,21589,20842,10547,19533,19682,20280,80341,11636,21909,88195"
2023-04,"23184,19024,22565,21575,18377,20436,20281,23204,18830,21114,20149,21913,23428,14822,23127,75694,21044,18133,14934,14245,18568,20841,21351,20581,19499,13798,23199,21732,76461,22670,18663,21342,21588,19077,20280,22520,23103,90907,22634,21835,21907,33849,23272,22885,23273,23426,23320,90542,20662,22551,20173,21912,92981,85526,13707,21560,84819,12751,21599,16655,14862,60599,22268,16931,15382,13867,19402,21909,15062,88937,23231,20842"
2023-03,"23273,23184,23272,23204,23194,22670,19024,22565,20281,22781,18377,21114,14822,18830,22523,21575,14245,13798,75694,21588,13707,16877,21044,20581,14862,18133,23320,13511,21077,20436,15382,16655,21832,33849,82779,23321,19858,21913,13867,20452,18211,19499,85526,22520,19331,76461,16999,20662,20841,21342,22767,21516,23316,22634,21912,82156,18365,21907,18664,19569,20312,18663,21560,20280,21336,19533,21599,19076,23258,21761,20187,20305"
2023-02,"23204,23184,23194,23057,23007,22670,21114,18830,19024,93436,20281,22781,23109,16655,17979,22565,21580,21335,82779,19352,18377,75694,18897,21912,21720,23227,19331,22286,21336,20636,21761,21947,89891,21081,19397,19180,21601,20436,14813,85526,21053,20120,20294,14328,13511,22297,19559,14419,22634,90170,20894,19858,19025,33849,20285,84607,80577,21949,22776,21923,20581,19999,18133,22316,92521,21724,18963,82215,20295,17222,21588,18664"
2023-01,"90319,14542,23057,23007,23184,20615,19352,86581,20281,17979,23199,21912,17315,13712,89301,22634,23191,18897,23194,13279,14107,19024,75694,21720,18830,20120,21053,21923,16393,19331,19397,23109,20581,17222,93436,22565,18133,16974,18664,21026,89891,19559,14444,19483,82779,21336,21081,19180,19193,57913,19858,19615,16655,13511,21417,23193,33849,68830,21907,19354,21520,22321,19025,10890,21335,19113,20721,21832,14536,14615,20332,18547"
2022-12,"14542,90319,84788,22771,23041,15358,21912,92252,21336,93132,20721,14444,15664,89301,21286,19986,13712,22801,18840,20615,21720,21949,19483,21860,22767,19615,14615,22670,16788,18133,22629,20663,16393,93436,12877,17309,21416,20337,17222,82526,20564,20062,21520,57154,19196,22321,18206,21832,19024,13511,68830,21923,20733,16532,20636,19077,23054,22329,19025,17315,19812,20410,14490,20194,17270,90288,20120,22763,21927,20346"
2022-11,"14542,90319,84788,23058,15358,12500,19978,92252,20412,23041,93132,20462,17147,90664,18840,22801,89301,20194,21923,15664,21720,21286,17309,18899,12877,76963,18309,21788,18780,17315,88507,18784,20196,19025,20663,19986,88284,20576,57154,22186,19812,19928,25452,13511,21586,22603,20902,92775,22763,93436,14879,22797,23046,20787,83244,21779,22786,19193,21927,15508,21601,21588,68830,20062,17146,17222,16824,21416,19679,16595"
2022-10,"84788,90319,14542,15358,22767,17044,93132,20412,90664,19978,89301,87759,21053,21286,76963,16824,92688,88284,20194,16005,14879,20196,17315,22797,22320,19812,20149,92775,93436,17309,22316,80307,16066,52231,16655,20636,90298,21572,83244,21288,20787,18784,18185,18309,16595,68830,19986,16310,19196,18840,15510,18838,20663,19679,22258,17155,18899,20399,21586,22763,21552,19128,17222,19956,19928,20290,19460,19025,21336,92213"
2022-09,"90319,14542,84788,15358,22767,17044,20636,20798,87759,16377,22763,20196,19978,20194,93132,80307,16655,90664,22238,17045,20776,17309,89449,19679,16765,15510,14991,17315,19196,22258,16595,21975,21572,20801,18784,85757,20663,22316,19986,21771,89301,19401,15057,88284,22523,18556,15295,19893,17955,14615,18309,16066,20309,20564,21684,21889,20902,21286,16161,19778,18940,21927,20150,18215,20892,21552,83244,14257,14185,21913"
2022-08,"15358,84788,87759,20801,16066,18203,16655,22667,16377,20798,22523,19986,90664,20194,19401,22238,20776,93132,21286,22689,19179,14711,89449,17045,19978,22258,21889,15057,85757,14813,19893,15902,16765,17906,17955,14257,19778,14185,19196,21763,19679,20892,21572,22229,22316,16929,19338,18556,22660,17309,92213,18784,20663,16263,20600,16829,19008,14983,21757,21829,87043,20339,21920,15072,20564,16710,14535,20196,22602,18887,14615"
2022-07,"85757,16931,18203,19944,20825,84184,20280,22255,16655,19978,16066,19401,18644,22602,17045,19778,19193,22258,21547,18302,22342,21750,17821,21763,18648,14535,17906,15833,87759,19893,82215,21829,14257,22551,19008,19847,13411,19585,22229,19953,20801,18458,19353,20112,19070,82670,20798,14711,21091,20194,19496,19679,20632,13704,16929,90483,14185,20576,22238,19464,21916,15072,19197,16829,19338,16263,80539,17892,18647,19196,20601"
2022-06,"85757,17948,16931,21790,18203,19944,20163,22255,87759,16626,19004,16066,20280,19544,19070,12350,20578,21562,17045,19196,20601,20412,21750,22229,22210,19893,16670,18770,19969,14185,22244,20825,17354,16655,19193,19400,20632,21913,21829,82779,19496,21763,17678,21842,21732,18458,19338,22258,22342,20630,19778,22238,20339,14535,20576,19644,19953,20112,21875,19948,90483,13411,19353,20648,21379,19401,21027,19894,22265,17892"
2022-05,"85757,17948,18203,22210,21379,19944,18644,19004,22255,21790,20058,16626,19544,20280,22200,17678,21737,17045,91184,20584,18770,19778,13947,17901,20578,21750,22238,19070,19893,19994,19948,22194,16066,17690,21732,18302,19969,16181,18461,21904,17354,16310,19193,21829,16670,13704,19400,16466,90483,20630,19338,19314,19832,21695,15132,21060,19540,20339,19401,87439,13883,18940,20412,19197,17038,19746,16668,18372,19846,19542"
2022-04,"18648,17948,85757,18203,18644,16626,19944,21790,21837,20776,18770,20058,19004,16181,19939,21379,17678,20567,19476,12350,16466,17366,21737,20280,13883,16066,25452,19070,19400,76963,19542,19994,16668,18955,21863,21722,19544,16090,16670,18896,19969,21853,19779,15002,21841,20578,18780,21732,19681,17105,21723,15639,20468,19948,19894,88352,19846,20295,82670,18302,21957,19623,18292,17254,20412,20462,19401,65752,17038,20593,13947"
2022-03,"16681,18648,17948,16626,21736,20644,65752,21770,85757,21289,19944,17134,17678,20776,18644,18770,85570,21790,17366,20058,21693,20578,19894,18559,20412,21722,21853,20318,76963,19542,83885,20280,16181,19939,20567,21379,18955,20163,21110,20455,15002,19592,19476,13707,16824,16161,19400,16120,19137,18292,88352,16668,19492,18940,17690,76711,16466,13883,19849,19681,90483,19556,20295,16090,16670,21695,90640,91627,19846,84819,19313"
2022-02,"16681,21736,17948,21722,16466,76711,20318,18648,21289,16670,20776,17678,20101,20567,21737,85570,18213,21693,21604,20439,20647,18559,18940,29744,15002,18467,19113,18770,20333,21520,20733,17134,20310,19814,20112,19137,13954,19476,19556,17898,13369,90288,17690,16739,16974,25452,21041,92520,14273,90907,21110,17038,13883,18419,92091,19939,16181,20754,88352,18364,76963,83885,21754,90640,19542,19849,21309,15914,14714,15491,17251"
2022-01,"21526,16681,16670,16466,12339,18467,19113,20776,20318,19993,77624,18213,20733,17898,21513,18648,21309,29744,18466,14611,19492,19234,91457,19556,20567,20112,19574,19149,20333,21348,19195,76711,19994,21547,85570,20754,21110,18096,20058,19973,19500,13947,21322,21541,20469,76963,18780,14273,13621,19137,21041,14714,17150,18419,20287,13369,16964,20455,12488,15914,18559,88352,18940,20169,18131,13693,19135,21324,19862,16188"
2021-12,"21288,16681,12339,21110,16309,17147,14690,20337,92986,91457,19113,16120,14611,20112,21309,77624,19492,20567,20733,16670,18467,65752,15508,15431,18559,76711,16824,19628,20647,20318,20455,18648,19234,13369,19135,19993,17266,19556,18780,19623,20101,62148,18419,18048,20297,29744,18466,21322,17898,77569,20287,86580,18836,20469,93085,88352,20389,20277,15510,17880,85570,89244,19814,17967,15533,13954,13108,14674,88511,16753,19574"
2021-11,"16681,12339,16309,21110,16120,91457,20337,89125,14690,76963,20147,77624,20455,17147,17134,20647,15508,76711,14452,19113,17266,16778,62148,19973,65752,16670,20318,19176,92986,19234,19846,15431,16824,86580,19628,92252,18836,13315,20297,20112,19556,19993,20469,18395,14674,20462,19814,77569,92682,20333,19997,15664,19135,19492,20389,18129,13369,82634,19500,18305,92131,17146,20573,18559,16974,18098,81761,21041,18419,13954,13279"
2021-10,"20455,12339,16309,16120,91457,20147,89125,77624,18780,14690,17147,14790,17266,20469,16778,20786,15431,18781,19113,19472,15508,19234,15065,10253,62148,20566,20641,92682,16386,19569,19628,14452,86080,10066,15510,17885,19135,16670,19973,16937,65752,20297,15664,18048,20573,14674,17146,20761,20112,18836,36468,19814,19969,93069,19500,19176,86580,19997,81761,19846,20842,76711,77699,19195,17134,19948,18132,11511,91488,15831"
2021-09,"91457,20455,12339,16309,16120,20147,19008,14790,77624,19833,89125,18780,20389,15065,15664,19628,14690,18994,20641,18836,12592,18132,86080,16386,19472,17366,11511,20632,19939,14472,15533,20297,19811,19176,90483,20469,17271,62148,86580,19986,17266,19851,19973,18562,82156,20573,15431,77699,18305,16377,14158,18215,16778,20112,17146,93371,92486,17134,92665,18396,16818,10253,18670,18048,17147,16929,19234,20332,20276"
2021-08,"91457,16309,19999,19833,17134,20337,89125,19008,18776,14790,19939,76839,14472,12339,16120,44813,19483,17354,20301,19657,19986,48072,17812,14705,20334,62148,19851,20389,17980,36468,16386,19965,16670,82156,20276,20297,19647,16778,77699,13249,86080,20333,18936,19681,10253,17366,20193,92665,16818,90976,17877,83651,20439,13918,79586,16528,16929,16066,19812,15914,17821,20112,20455,19176,16111,18719,16712,19814,90177"
2021-07,"91457,19833,20334,89125,19008,19483,18936,14472,19599,16386,14790,18776,19313,82156,19986,19077,19851,20337,19080,17354,36468,14711,16120,15015,18553,19499,15222,92040,20294,19176,90177,19965,20333,18089,85002,20193,19999,10253,13411,15914,76837,19472,14158,15937,19681,19939,19657,16670,19811,14705,17271,17812,17366,19962,84769,19994,19251,92468,85205,20301,82215,20187,92981,19076,16255,16792,79586,16545"
2021-06,"91457,19833,18997,19483,14790,19313,19077,16386,18776,16990,20169,82156,90177,36468,19965,13918,13411,19008,17109,14937,19470,92468,90313,92040,14472,17366,16940,15015,92981,52090,18936,15914,89155,76839,85002,81761,15848,85205,19615,84769,79586,14158,16998,18215,93380,12397,16709,76591,15065,19962,20180,17351,19647,19564,81133,84302,14316,20058,17870,86444,19993,17907,19569,91269,17955,10253,19484"
2021-05,"91457,18997,19483,19077,12497,18776,14925,82156,19965,14937,89971,19833,17366,19008,15856,14472,76591,14158,52090,89155,92468,19997,18215,19484,17870,19862,16670,19313,15277,85002,92040,90177,17968,13947,84769,13411,16990,36003,87227,16788,19656,76839,12397,19541,11275,19080,16386,92775,15373,88507,13978,17362,19657,90783,18836,15219,87832,19395,18484,15436,80812,16998,18133,14316,16820,92521"
2021-04,"15364,14925,88362,18997,12497,19077,19483,89971,19080,16788,19314,89155,16778,52090,18776,15416,19484,17913,15631,16709,15856,11275,17870,19021,17968,88507,13947,15373,16681,92468,12745,15219,36003,19313,12577,85002,14158,19395,17116,18427,19656,15277,80774,89900,15914,77569,19472,71298,15293,15436,17366,30796,19541,13978,15431,16386,46923,18648,15854,19331,15361,76839,90682,78223,89965"
2021-03,"15364,15287,18997,19314,88362,12497,89971,14531,16788,19080,19077,52090,89155,19483,18427,15848,11275,14925,16709,17870,80812,46923,19070,16778,17968,17361,19484,16940,19313,17907,15631,14158,18103,92468,85002,86810,15854,15219,12745,15361,19541,15416,10253,19395,19192,93126,18322,15856,89900,19391,13930,36003,79362,19014,16987,13712,17955,19575,85346,84072,16403,92493,19331,18846"
2021-02,"15364,19314,18997,15287,88362,17361,12527,16788,14531,13693,19080,12497,12017,14593,86916,89971,14925,92380,16709,15416,90170,14276,14419,16820,14056,15631,17854,90926,19192,92686,18103,14791,15645,89889,86444,14133,92493,16940,89155,52090,15902,18322,93436,17326,18058,18781,17907,15057,87832,84184,14107,17041,14328,15436,19483,18897,17968,15373,15219,13455,12745,15056,55862"
2021-01,"17361,15364,15287,88208,88362,92380,19314,14531,12497,16788,15416,86916,89889,17907,19080,17854,16778,14593,17968,17041,89971,15631,12017,19460,18645,15645,78840,19195,86444,13693,16689,18664,18897,17326,16975,14925,18255,15361,11275,18058,13828,15902,15177,84184,18427,14133,93436,18376,90101,85744,14137,16992,18322,13954,16400,82848,87656,15002,19192,12745,18418,13712"
2020-12,"15287,15364,17361,14531,18897,15416,88362,17326,19314,16778,18151,18376,15002,85293,18664,87657,87656,15015,18103,14593,19080,93347,18089,34673,18644,77236,17357,15631,16255,18255,16975,85744,17262,18365,15361,16689,90101,17115,90542,13730,78840,34367,78170,14133,14328,93436,12745,19313,17825,19195,19192,14092,93083,19073,18894,83799,18838,82848,16940,13820,93299"
2020-11,"18897,12397,17361,92986,18468,18664,15287,15002,18089,14531,18255,77236,14611,14822,19065,87657,84757,78170,14593,16255,19195,18376,18678,93347,87656,89570,17326,88260,18100,90101,85744,15664,13820,16179,91215,18261,18894,34367,19314,16543,13455,76711,13983,13730,87589,16987,19014,93299,14674,16021,19080,16802,15863,28118,92326,51423,18405,17825,92518"
2020-10,"18897,16802,12397,18664,18468,13883,19314,17361,14611,16255,87657,13202,16543,14593,15863,77236,14822,18376,17825,15002,18303,92518,17266,93012,14459,90400,18838,16737,93299,19195,17879,90223,18667,85710,18645,18100,17830,17109,19065,16866,19011,90907,18464,19080,13559,10044,15373,17358,18678,90101,90943,17121,16532,14133,18894,18643,13983,14092"
2020-09,"18664,13883,19172,19721,14151,17357,90298,90907,16737,65752,89453,18468,91822,18046,77236,14268,83969,17252,83910,14490,89728,84041,15383,91594,93314,15014,12913,88392,17317,87657,16866,13730,57817,16660,13983,34367,16887,15293,13820,16594,75154,16255,18459,49429,15002,13698,90988,14296,85390,17126,15457,17816,10044,17830,17121,90751,79122"
2020-08,"16086,18663,90298,13883,14490,16442,14468,16737,18303,19172,18046,19721,16660,15014,14151,16673,89728,17357,13820,89453,87657,19065,18423,18468,12788,17252,18901,88392,18129,93065,17693,14268,87198,91594,91915,50606,15383,77236,79122,12913,14608,93314,13730,14296,17266,75154,17783,88462,90989,49488,17043,18897,12745,89570,16179,12579"
2020-07,"16086,16737,16442,79237,18303,18663,14490,16660,92380,18048,68866,16673,15293,50606,49488,17251,88897,15177,18468,17783,19721,89728,88392,93065,93126,87198,18046,16179,13124,84041,91594,18459,10866,13820,75905,65752,75154,14608,16641,18129,78170,14379,34833,17126,14185,91103,12788,79122,34673,13983,13956,15457,15014,17043,14151,17693"
2020-06,"18827,14490,18663,18054,15177,88897,13883,18303,16660,18048,16442,14828,84041,91594,15293,18046,79237,16086,34673,15857,14296,16737,17251,68866,15219,15396,92380,12788,85757,18047,16999,18151,17091,17126,17317,17043,16922,17908,85168,15457,15971,16641,84167,91103,14268,18660,13956,14608,43123,89728,14676,83969,90314,13820,88471"
2020-05,"16999,16021,16442,18048,18663,18224,68866,17272,88897,17251,12788,34673,13738,78170,14936,90496,85757,14490,14505,13244,14296,14268,85168,39490,84167,16448,90314,58975,16641,14379,29102,14828,17898,89570,17271,18054,13730,17043,15396,17783,17252,18303,12745,82656,13820,93094,17908,85390,80343,15784,10866,16537,79122,79237"
2020-04,"18660,17272,18129,18224,14936,18405,18048,18831,18047,92686,17271,90672,17979,14828,14826,17898,18427,17908,18303,90496,17039,79089,49488,77900,17043,16689,14172,15857,14556,17816,15904,87198,15854,14185,16562,16465,12579,16974,16448,18103,16535,17141,16066,13124,14505,84387,18416,12009,15539,34673,84167,16975,17891"
2020-03,"91021,17272,16681,18224,18660,18405,16802,14826,15857,16532,17898,18427,16562,16689,17816,14172,14828,18047,18556,90496,17141,17271,12527,18483,15539,12009,81728,18096,15896,17039,14615,16712,16472,89394,16974,18780,18416,79089,16465,84387,14932,16535,88264,18413,17908,83762,17971,16252,14532,18783,18261,19271"
2020-02,"16681,17272,18365,16802,17351,83762,16975,18224,14610,85540,92686,18427,12577,16562,18413,18261,89394,16465,17360,18670,18372,16401,18151,18660,16532,16765,16712,85686,15361,16393,12527,14826,92665,15857,17898,90672,18556,18089,15784,18667,18048,12009,17977,14172,14877,18678,14556,16689,14468,17141,14828,15539,15787,16923"
2020-01,"14610,16473,17272,18224,18365,18427,85540,12577,17360,18670,85686,16401,15787,17690,16975,16562,93338,18048,18413,15361,16818,13844,92486,88240,18395,17251,14815,18151,18783,14877,90672,92665,17889,17898,17326,17816,18678,18089,14611,18556,14179,16712,18465,14468,15896,13337,18217,18102,93350,14708,15784,93067,16689,16542"
2019-12,"17115,90101,18211,17854,16401,18670,18427,14107,77699,14611,92594,92102,15361,18556,18102,85686,14815,18363,17949,15787,42358,16712,15057,16377,13337,17913,13844,17251,92665,16400,17889,16975,83145,78002,16818,90595,15775,12577,14179,17349,89449,18096,16617,76392,18048,15896,14711,18148,82702,82215,13870,16083,15784"
2019-11,"17115,92594,92102,16401,15775,17889,16400,14107,18211,18556,18054,82702,17949,90101,93338,13337,89449,92521,15787,13844,14682,87656,89175,15491,18292,17251,18048,18467,14815,15361,14137,18261,16792,18089,13621,12577,92213,16611,92665,17877,16376,16818,14431,17109,15961,83145,17968,17913,15057,80306,90288,92486,79198"
2019-10,"17115,92102,16400,15775,18292,82702,17889,16104,89449,87656,16401,79213,88173,17251,14137,14682,17109,14431,17877,14815,13337,13621,89570,93338,17318,17690,15491,50017,89175,92521,17870,16975,18467,14991,16611,17949,16818,17968,75573,14179,18372,18054,18253,18395,80306,15787,18261,15398,12411,15837,89301,16696,16673"
2019-09,"16400,17115,14879,89449,92102,18292,17109,17877,15775,88173,82702,15382,17889,16401,90029,17690,13279,92521,14815,14682,79213,89301,13621,12017,18211,16611,77488,17968,87656,90101,18395,13863,80306,18096,18372,14137,14991,93347,12411,13563,10258,52396,88284,18089,17955,17318,60186,17913,15431,17266,14618,90298"
2019-08,"16400,17115,18292,17109,89449,17271,92102,18211,17690,17877,17951,16401,90101,15775,16611,17979,90029,14611,16393,13279,17318,14444,13812,60186,18306,17889,92521,80306,14459,14682,15452,13621,16673,13202,75652,34666,18261,16787,15279,90298,18253,14879,93174,89301,93338,13559,18089,81728,82747,15510,13863,15542"
2019-07,"17271,17109,18292,17877,16611,17690,16400,17885,18013,17951,15219,15417,13202,17889,93338,79026,17381,16473,89449,60186,18306,15186,18089,80306,13812,89244,17968,14308,17905,12411,89800,17825,14611,14459,16675,90029,17318,93347,18259,17678,15452,91305,14467,16281,16820,17977,14791,17817,17354,15857,81728,32651,93436"
2019-06,"15219,82779,17271,17690,18013,15417,16108,79026,18195,17979,14272,89244,13202,14107,17968,15186,18089,16281,84419,16473,12076,14072,60186,14316,17381,18054,17678,16542,16793,92091,85419,17372,14791,83883,17908,17109,17977,16709,15837,14711,15375,87487,17318,15452,18211,14308,13369,76360,81728,89449,16675,15279"
2019-05,"16090,14308,14711,17271,77699,14936,18013,89244,16793,82779,18089,15862,18054,16709,17885,79026,16962,17979,93237,92091,93338,12397,16542,15002,16342,90672,17113,15796,85419,92665,13700,14072,17955,17908,16675,16021,16108,88471,78418,12877,17869,52396,40539,12076,84419,14879,87487,14459,15186,15775,14185,60186"
