date,Top_stocks
2021-06,"14056,18399,15902,12488,85686,14328,16611,15784,19149,88372,90371,12569,88471,16689,16466,17039,92557,90400,89413,91627,18901,18224,58421,15543,17979,42358,15433,84607,20169,18048,18322,13559,32651"
2021-05,"76963,13844,92252,85757,16310,17905,19644,92897,13324,29744,16923,15132,57913,19001,19632,44813,91627,14607,15789,20410,13680,15597,79338,17381,10258,16788,17797,92679,91734,80955,81527,92426,14523"
2021-04,"50286,87471,18395,15062,92986,17140,18571,17879,18413,16466,17361,20311,16611,20196,90672,93126,18660,19147,89301,65285,19232,92111,80375,15631,14813,13559,88284,76644,91076,12644,16937,14694"
2021-03,"90907,15132,20455,16099,81741,12840,92520,17266,19065,15664,11511,12592,16007,19969,18372,19149,18363,88462,19195,92682,16104,87364,20147,18396,15285,92213,90483,15862,16937,83885,15776,16181"
2021-02,"17690,48072,89301,76934,17854,14328,79066,90483,16528,17103,22323,18102,19999,15375,78664,15268,15172,15775,20287,19134,91612,15902,16393,88462,92688,15995,90608,93069,15943,42358,16793"
2021-01,"16675,82848,85419,90542,19831,16974,18102,15132,88511,85757,14051,14934,18100,16786,19632,76461,17354,82215,19187,16070,91627,19999,18780,15995,15375,83885,15493,15937,17271,16401,11368"
2020-12,"18089,13337,90999,14619,17813,86098,12644,14708,12500,84757,16146,79586,16611,17140,77699,52396,16673,19599,84302,90313,91269,17313,17372,18047,18096,19615,90640,14813,18151,92665"
2020-11,"12397,14937,13279,93350,15642,90483,17109,16877,18261,79213,16990,16049,17141,17821,85205,81741,16562,18217,15664,14826,13812,14172,15662,17974,51530,14708,17345,15379,90371"
2020-10,"92601,14815,15913,17272,90907,88462,92475,91269,14937,15293,14877,14300,17913,16528,86165,13956,13411,18224,93380,15971,18955,19472,19599,79338,18835,18368,16465,17951,90595"
2020-09,"14497,90298,91379,92621,15431,16310,15846,16536,14151,14060,16466,17113,17812,17898,49488,13108,14300,16998,91201,79089,90314,16670,19137,14705,18427,19555,77202,16497"
2020-08,"82526,16673,14276,75573,14668,92682,83520,17372,18048,89349,92688,86165,18195,89413,19187,17877,89394,14051,79573,88467,90926,17354,14720,18663,16999,14813,81761,18406"
2020-07,"92380,13124,86916,13108,45225,16681,80812,15914,12017,10258,12350,13369,16528,16787,17313,57913,14313,92521,13743,14444,88372,91664,18483,89449,17907,84302,14072,89889"
2020-06,"16999,10253,15436,18151,14711,16463,90640,17885,85293,15361,15971,90926,16776,80812,14257,82779,29102,83885,16792,14791,16263,15943,92248,16437,15396,88208,90443"
2020-05,"29102,13455,90098,93302,17979,92686,16021,14179,18255,14720,78170,39490,14556,68145,13244,13738,14936,50017,15848,13918,92986,89394,18780,92468,89570,68866,15379"
2020-04,"16252,16146,63546,16802,15904,16974,55862,18129,18405,93012,10860,86444,92230,19001,16824,90223,29058,82747,84757,84275,16929,85346,18484,90943,92518,60186"
2020-03,"16802,16532,12527,16594,16820,83883,87832,16681,57913,17360,17349,90926,82779,83762,83149,16120,19032,17374,14925,16255,16181,12699,10890,18994,88779,13323"
2020-02,"15015,14468,14610,16765,79039,15062,14133,17360,78091,15491,16820,57913,89134,15361,18089,19032,87832,85540,14551,18644,82779,17045,16533,83762,16542,15533,18376"
2020-01,"16255,87364,86080,91734,89175,14435,77699,90101,14432,88462,18846,92986,15831,14610,14924,18203,17349,93338,14611,16857,14535,15533,18648,77569,17330,77437,16090"
2019-12,"92594,15057,14419,90288,15961,82215,92518,16179,16987,14107,12680,77699,18458,15219,17949,16792,17955,19021,15510,18838,18664,14158,14535,18100,16709,80069"
2019-11,"15491,18054,93083,15971,15645,16161,18306,14710,89175,16090,12497,85346,15775,92518,89413,15172,18644,90097,16932,18203,12049,18896,16613,90029,80069,13783"
2019-10,"15132,14133,65285,88173,14879,16120,18132,16709,15913,18784,15854,86581,16522,16070,16990,15215,92686,18647,14296,16975,14308,13956,17906,79213,87656,14544"
2019-09,"91021,84302,90298,89029,15510,14313,15382,17948,14879,60186,91664,16290,83303,18856,88626,84419,18664,89973,10028,14545,16524,18785,16698,17880,90029,15431"
2019-08,"14444,15177,12912,15396,15378,92468,86812,92252,16393,17270,13750,82281,16931,17122,15914,15543,72119,89394,80274,18363,88626,16820,91082,13323,92467,18261"
2019-07,"83762,15219,15375,16473,15417,90223,92897,92686,89698,91742,15172,91305,92345,15854,18365,16851,16922,18465,17326,16524,44813,17270,15914,15186,16786,16466"
2019-06,"92091,91560,92426,82779,16164,80577,14272,84419,14060,18148,18303,85539,16104,15854,14452,92808,15914,79618,10028,16250,10333,14790,13323,90595,17343,17315"
2019-05,"14615,88471,13844,14936,85293,92665,81761,77202,14813,15904,92427,91627,92520,81588,92466,44813,16342,16182,16099,85285,93069,16819,13700,92213,14715,91348"
2019-04,"15784,65285,14826,92380,14536,91453,16104,17105,93371,90640,91895,16310,13693,90907,13828,14424,88511,16466,15913,84601,15831,91606,72119,14591,16877,93237"
2019-03,"16376,12017,10258,14551,79213,13411,16877,15382,17892,16680,92213,14257,12592,86536,82670,18135,82526,17317,18058,17266,87227,17349,14466,17301,17313"
2019-02,"16400,13279,14536,93299,91627,82848,77437,15863,91269,15831,17809,46834,14937,15913,10258,92345,13159,90783,14668,16781,84757,17869,18253,17140,14135"
2019-01,"13883,92131,86536,15416,89648,13812,82747,17885,15542,17905,14705,17817,16400,15015,90735,17951,15491,47571,17891,13559,89922,29058,18098,16145,85401"
2018-12,"14610,14791,14107,14419,17105,90608,17951,17351,18214,16049,12360,17323,91488,77175,10550,17141,14276,84511,17332,12350,88240,87583,88284,88518"
2018-11,"93012,12397,13652,68145,15902,15542,15796,90298,16793,16594,92475,90595,92802,14263,17885,13796,16990,87508,15664,16070,90976,88490,29058,88988,11803"
2018-10,"14056,90926,77437,79122,14935,17977,12146,17968,90285,14647,90542,16681,93371,83399,17821,44813,17871,17678,16255,16819,90177,17133,15642,90483,90533"
2018-09,"92130,16974,91082,14923,44813,17977,88542,15285,17678,14797,16393,88260,16309,78664,88807,14325,15454,17316,14790,83756,17817,17125,72304,16252,15793"
2018-08,"93338,90976,38295,14862,15379,84819,15662,17272,76038,16181,17354,12411,15943,14132,15056,16260,92802,12266,17043,82215,86474,75070,15059,20117,13180"
2018-07,"12579,15375,14135,79066,16473,17809,17678,93126,14540,17133,16472,86812,15971,17271,16255,15089,34666,15534,17351,82747,14325,81222,17688,39731"
2018-06,"91021,16894,15219,82526,88511,17313,17317,90483,13328,16532,15854,16773,15303,91832,78841,16472,14937,14325,72304,47387,15506,16536,84601,17378"
2018-05,"15268,15508,13693,13328,17360,14452,90542,17271,93274,92594,91135,44813,14813,83651,89941,90476,14325,14591,16712,89857,16458,33823,12488,76038"
2018-04,"14720,90298,15436,15382,29058,90496,89898,83756,17045,88626,16090,10158,15976,14325,17105,15361,80054,86474,76672,16805,16710,93073,15960,92428"
2018-03,"93237,12592,13844,79903,57913,14536,14610,47387,79089,14923,15302,92095,87227,13323,87583,93350,14545,91095,15833,93266,76128,15272,15856,88526"
2018-02,"15172,92594,15382,90170,14051,14468,15221,15662,90640,16179,93274,14276,75844,16929,14991,14790,37381,15222,91184,88462,13844,16787,16668,93083"
2018-01,"15793,93069,14934,12350,14556,92213,10253,16699,91184,84302,48072,91832,15833,17039,14828,16765,89698,14544,15796,13369,17104,15062,92252,83244"
2017-12,"12500,14444,13918,84419,51263,93126,84302,14813,93302,13751,80539,16932,92601,16252,12488,92213,16709,13323,14353,14953,13828,89029,16007"
2017-11,"13279,13812,14296,12350,15058,14813,14325,82747,14710,14818,16877,15285,16562,45225,90595,87753,91348,14797,83149,13918,14466,89394,16049"
2017-10,"15943,27167,14826,84819,12350,92686,16712,91832,88351,15856,15847,14815,83651,15303,90101,10333,15221,14647,14424,16146,14615,15378,13323"
2017-09,"50606,82526,15787,14797,77202,87753,16712,12751,14815,38850,14432,14879,90285,80069,16086,87656,88195,91076,10333,15534,12360,90986,92380"
2017-08,"14791,14591,12266,92091,47387,86581,88240,12573,13202,16255,90029,13350,16099,14145,15936,15896,81784,15365,92797,91283,76038,15846"
2017-07,"44813,27983,89029,18148,16099,16252,15533,16655,90029,15796,14791,92345,15506,15371,14936,83883,13967,15793,16108,13954,80307,15831"
2017-06,"13116,88208,13455,92665,14937,90288,90926,88462,14431,85261,63546,15433,13621,16392,90285,15914,88427,28629,15277,90012,77505,16309"
2017-05,"90101,87043,13700,90955,14818,87337,82555,90098,14531,89416,15789,83391,12786,85744,14424,89244,13878,16463,13324,15848,90885,11803"
2017-04,"14610,14107,15379,79444,14924,82670,13202,80539,91606,13796,14424,13559,13652,15969,92679,83885,92981,13687,16066,13959,10333,92917"
2017-03,"13751,91184,89029,90917,85272,13954,16161,16066,13324,90595,14551,85526,88620,15510,86080,14245,16005,92252,14925,15493,13196,88284"
2017-02,"12579,13279,92252,14551,13116,14338,12397,12146,14708,83244,91664,90595,77570,92470,14422,90986,14619,34666,89898,15433,89505,15378"
2017-01,"92557,14060,91664,13376,91612,63546,90443,13279,90533,15417,87364,12569,92621,92326,50606,12452,79444,13743,15506,82518,16062,89416"
2016-12,"14708,15285,92594,77437,12397,92688,14215,13844,13303,87437,90313,13967,91734,15645,76661,14619,86233,76644,92466,89973,14823,89960"
2016-11,"13844,10333,15645,24643,12397,90595,12497,15219,27167,15597,15436,16179,75033,48072,14493,87299,90371,91832,11644,12905,89393"
2016-10,"91283,13828,14934,90907,14435,85002,16090,91348,15371,16062,16263,13967,15287,87437,16182,87753,89547,14924,14422,49138,88511"
2016-09,"83762,13693,91348,11644,14663,84566,77437,82281,15429,89891,93274,13303,14051,15365,15135,88807,74908,85176,91625,15132,15268"
2016-08,"91832,89169,15597,34666,93083,93069,90986,88417,91575,12488,63546,14452,79066,15379,92475,15896,47387,15833,89547,13621,92688"
2016-07,"76963,79444,14056,91836,90496,92475,12500,79039,91742,92470,69446,79066,91305,15429,88863,92248,15417,70704,15382,78236,90695"
2016-06,"90098,91021,93302,12350,89889,14862,14822,83486,14060,46923,14855,12009,15416,14813,40125,85002,15287,88526,90314,50550,14452"
2016-05,"14468,12488,14452,13116,91453,85602,27422,91111,89547,12745,83909,91689,89692,45225,78170,91734,12982,12447,82156,91321,14855"
2016-04,"18148,92213,87471,14862,93069,89505,86233,84511,89898,38850,49488,78170,92245,15896,92131,85724,15914,76644,15796,91135"
2016-03,"90298,89898,89547,12078,15510,14133,89692,92131,13108,24441,85602,79198,14953,89630,81774,13783,91488,81728,15268,11654"
2016-02,"14444,82156,86990,92131,92380,89017,84072,13783,15853,90735,15375,71298,14493,15535,88895,93126,92345,86812,38850,14182"
2016-01,"92345,77699,87608,90288,13323,14936,15643,91082,83149,10257,14336,14497,15305,85768,15371,14469,15272,87508,14783,65008"
2015-12,"88240,12017,90483,13917,90735,80534,15779,14711,89244,15775,15277,11803,92808,15433,88471,15658,14596,77610,85002,14991"
2015-11,"46834,13750,92753,91305,89244,12360,14615,90735,15365,92589,12680,14523,10333,31668,92520,93067,90223,12615,13883,81728"
2015-10,"14424,85293,90476,14272,85285,15417,10645,14432,15371,15057,13751,29058,85040,37154,14531,75754,78213,15215,46923,15268"
2015-09,"14535,91184,14424,11644,80812,37381,76127,90118,27422,90476,89244,15382,88173,85757,10966,15057,78841,10779,81665,77780"
2015-08,"91734,15221,90170,14422,88159,15291,82526,85686,15002,14545,14815,11292,86949,90783,14072,15277,14435,83799,87656,80179"
2015-07,"14551,90170,83149,11636,91742,92130,15294,92808,14690,85744,85293,14815,80812,14791,14797,12912,83651,13706,80306,11995"
2015-06,"90595,88173,13376,92091,87656,85002,11636,88471,15135,80375,89597,14497,84819,14436,83382,81728,15284,14855,15272,15285"
2015-05,"90640,12579,92427,14610,90720,92981,14619,15277,92294,85602,88490,78091,11644,91305,87437,92230,50606,14493,13751,14882"
2015-04,"77175,92486,14991,93177,93371,88626,14440,90125,86581,76927,83885,79122,13159,13954,90608,90955,92682,13706,12877,14596"
2015-03,"15058,80912,91021,14720,91428,84819,15062,14928,88511,93371,11636,13693,12680,12497,90423,87162,88159,86047,93337,89935"
2015-02,"88264,85035,14469,88471,79618,91488,12411,14647,13918,88807,82281,93371,93274,78091,93345,13411,83534,84072,92468"
2015-01,"13947,12488,13883,90126,14610,13693,14815,11368,14925,13707,15089,14263,14807,15046,14359,14935,93347,11790,14823"
2014-12,"90029,86728,83756,14923,14579,89875,85285,92294,41188,54244,14272,93126,12078,90917,90986,14991,48072,14166,91625"
2014-11,"58836,13652,10645,12527,84010,14690,10421,10257,85397,14536,76128,13878,76672,92808,85539,89394,14044,90868,79906"
2014-10,"93274,86233,86578,14694,14647,88807,13954,76360,12350,87162,13967,87016,93347,91625,80969,14044,83486,84607,92688"
2014-09,"91428,87439,92521,13411,90926,87053,92040,12411,85502,88518,85686,14051,14677,90608,92130,12226,85570,14545,92252"
2014-08,"12592,90955,12497,13621,86233,90640,91269,89597,13704,47723,93345,88779,13828,14661,83382,92089,76644,90483,85272"
2014-07,"86444,14615,14316,13947,91186,14466,85285,85502,83756,88351,14107,93085,86887,14611,78236,77437,14540,82670,91689"
2014-06,"85502,91201,92294,80534,77202,13376,14406,82747,90285,13210,90885,91625,13956,91612,93264,89393,10463,84184,92520"
2014-05,"89169,90298,76672,90285,85002,88203,89824,84603,92111,91283,93067,14548,10028,10649,14531,61487,92230,13783,82508"
2014-04,"22323,84302,92089,14060,87337,91826,84184,91664,86990,76672,14245,81893,44813,78756,14431,90125,72304,14166,92466"
2014-03,"91269,93274,86165,82555,14145,83885,14440,93350,91421,87583,87337,92089,14240,90907,87759,12411,14406,14422,92986"
2014-02,"92557,13796,92665,82162,87337,92808,93083,93371,83534,44813,12411,13324,89505,88542,88518,90976,82670,13967"
2014-01,"83382,12078,87337,13621,82747,13369,14107,13798,91602,83486,92589,12350,13159,93371,90125,91163,81084,86098"
2013-12,"88427,84419,93237,10253,92594,37154,82281,83145,91186,79586,90400,79066,86474,90288,91826,92466,12573,39731"
2013-11,"84511,88208,93237,92986,85724,37154,82747,88779,87437,93350,87364,64742,13863,12577,83520,86810,85526,79066"
2013-10,"91547,83756,85744,93085,88994,87128,92589,91163,10258,92252,13956,91606,85272,89935,10257,83910,13625,76661"
2013-09,"93126,86728,88507,13046,92486,81761,12360,12751,90875,85539,13279,91606,89505,83486,80306,79906,78091,79791"
2013-08,"86233,34666,89875,90325,80306,93302,18148,86444,80069,85397,13701,93380,91269,89597,13918,10333,90178"
2013-07,"90126,90986,92589,76052,80341,13202,12380,92583,83756,13455,83303,13687,88485,13706,91607,90177,11379"
2013-06,"86165,93237,90640,88620,63546,88208,92682,91186,82555,77595,93436,91937,90285,13701,83149,91269,88264"
2013-05,"91742,91201,79618,88534,91611,80306,89394,91607,90177,90476,13796,93380,12488,79758,91627,39731,90423"
2013-04,"63546,85293,87825,12488,87394,13328,91163,61269,88485,13634,91754,13652,93073,90298,13369,81740,79618"
2013-03,"90288,86581,91672,18148,87508,85285,90542,89935,85401,13328,92917,13315,92466,69796,53197,13701,85768"
2013-02,"39731,92380,12912,86916,88372,89393,75714,83651,83989,86990,87227,13159,85397,88195,10257,79039,90125"
2013-01,"83486,89935,12569,90325,92520,89175,12680,93380,13328,90735,13411,88417,88779,11803,27422,65285,13652"
2012-12,"86581,89935,57913,90177,88208,12266,88779,86728,89413,91269,87394,83976,93347,86745,92091,12573,91625"
2012-11,"92470,80193,52337,88240,91269,93274,90608,90098,93246,89394,89393,88351,93434,85002,37154,85502,79037"
2012-10,"18148,92213,86929,90608,90907,75573,92089,13411,90443,85768,59627,91421,88240,89505,90177,10463"
2012-09,"92521,81013,87508,92917,90098,88779,83303,85002,83885,83756,84819,91428,12266,79611,63132,82162"
2012-08,"85002,90943,90325,12266,13279,91606,12886,77437,12411,90178,77505,12527,92468,91937,82779,80054"
2012-07,"92089,89875,92213,92557,11803,13410,83391,38295,88208,83399,13328,65285,12583,10253,87227,88173"
2012-06,"22323,76744,80534,83885,10866,90706,76661,83391,86578,91095,78759,81084,12209,87589,11292,80167"
2012-05,"76360,84184,37154,12017,83844,85272,86949,81010,79150,92557,12380,93302,91910,86578,84621,90568"
2012-04,"92986,92594,87583,61496,87439,10333,13260,90907,92682,85768,88620,89606,79122,93085,13210,90679"
2012-03,"83885,84607,91283,92986,90542,93350,47619,92594,92380,82156,90298,92245,92091,88195,77699,37381"
2012-02,"86728,84601,86581,83651,92040,50286,92486,10258,81084,89393,70704,15203,12573,88446,86233,65285"
2012-01,"91283,92557,77505,81165,61496,89606,75905,89029,91359,88542,12913,90605,90720,92130,87227,50286"
2011-12,"80069,86165,12452,78985,85205,92130,93177,90885,11654,80912,61496,90825,88542,92221,90400,79150"
2011-11,"87583,90298,93380,80343,90314,10890,12592,51263,90175,58318,88485,88895,88203,80719,90783,86165"
2011-10,"90288,90175,90955,18148,91095,12583,90285,92897,93179,79066,78091,84827,91606,81741,92753,10253"
2011-09,"72304,77610,72119,82162,86745,90433,76573,78223,91689,73219,84621,89655,87075,75714,80828,93065"
2011-08,"77437,92213,92688,89935,10257,45306,92589,12017,83149,93274,92797,93126,83303,86474,90679,90175"
2011-07,"92380,90298,90679,11292,92986,91606,93237,85177,90400,79702,90175,84321,56945,55993,79618,81184"
2011-06,"18148,87337,12680,83883,10257,56945,90679,89597,91664,85744,12573,81741,92520,84184,12583,80054"
2011-05,"87344,79122,90177,10257,90744,88372,12583,12497,86916,91673,90907,74908,88208,11292,83989,76841"
2011-04,"88351,86581,89505,83303,89941,83486,88203,90400,92130,12497,80343,90679,83149,84321,34948,75714"
2011-03,"90907,84184,86916,84607,92520,88372,78664,91668,90744,75578,89857,89244,37154,81740,51263,80912"
2011-02,"22779,89935,92468,76360,42358,83399,17137,91910,86580,85013,90568,63546,90177,80050,78759,88511"
2011-01,"82156,90608,84321,76360,85526,90400,10333,77699,90177,92130,12084,52337,90029,90443,88620,90950"
2010-12,"78081,78044,76948,90783,79122,92294,90092,85285,89891,83651,93436,92747,92096,90533,91928,91664"
2010-11,"90926,84819,86290,91453,92557,78664,15203,87043,84607,85401,89611,77488,59600,89456,63546"
2010-10,"92557,79702,91910,87344,12017,87508,83486,92089,90423,87364,87053,92594,92427,33849,86444"
2010-09,"10333,93380,85397,69446,90377,83486,75844,65008,91668,91463,83149,89960,86783,92040,90433"
2010-08,"83651,86578,93380,83303,10890,88988,89889,82547,86242,81184,84319,85663,85440,90496,92095"
