date,Bottom_stocks
2024-01,"15833,15065,90081,22602,15775,22256,22801,18306,23021,19184,15639,17272,20607,20584,18402,17251,16824,14296,19395,21971,15789,91500,17967,17349,91571,19980,13798,15431,19644,90926,22245,13825,19653,16188,13954,21876,20280,18775,19391,12928,23031,21019,22615,14239,22771,19814,20662,68145,21844,19352,18643,16793,13278,21536,15396,14245,60599,86444,21551,21908,22689,22174,79089,21736,19584,20337,22897,88807,19682,17948,22266,17898,21560,15059,31668"
2023-12,"23397,15833,23514,22602,90081,17272,23058,20462,14245,20334,22801,17966,16532,19008,21575,20607,21019,13954,22782,19184,17967,20280,22670,21062,91500,21764,22223,20662,21560,20312,19682,22245,23021,21971,21860,21844,19077,14239,19653,19947,91571,88937,12527,17313,14296,15789,19953,23119,19476,13278,22908,16792,21536,18955,10547,17898,19080,16188,19391,15639,19980,21750,18203,22679,14459,22897,21935,21786,13825,21908,19491,84757,14466,20842,13798"
2023-11,"17272,23058,14245,19499,21575,14879,22670,13954,21062,22610,90081,20884,12527,85526,20662,20312,20436,91500,22565,16792,91571,23119,13883,22897,19947,20281,20607,88937,52231,21560,21844,60599,19953,19978,14296,16145,17349,21513,18372,17313,90926,21975,19008,20825,20173,15789,75694,22782,14459,10547,17966,19077,21757,21599,22679,20280,22245,13825,22266,21351,18203,14239,18129,20867,16894,23031,18785,16188,23428,20332,11636,15431,23204"
2023-10,"19978,21698,20825,19024,20281,14245,23204,19499,13455,21575,17272,52231,18372,20436,20662,16792,18413,22603,22610,21844,90926,91500,19947,60599,21513,85526,17313,91571,17109,12017,22255,90298,16145,90081,19397,21560,22897,16376,14459,19487,18405,14422,75694,20884,16594,23031,20798,12751,21949,18203,13825,93345,21526,22266,21757,15789,18663,20173,21761,21912,20801,16739,21335,13883,92981,12928,18955,21114,20593,23244,17349,23428"
2023-09,"23273,91428,22347,23204,22565,19487,19846,19024,21575,20281,21577,90926,23178,19397,14245,19499,16792,21844,60599,14556,17272,21832,88937,23321,14424,18562,19847,17889,19140,23194,21114,18405,22897,16594,18102,16145,75694,20436,23193,20173,17113,18309,13278,21835,19649,21949,91822,12017,88471,82779,14459,91571,23102,21560,21599,21761,21720,19947,18203,17313,15062,16931,21935,13700,14611,13825,20801,19986,19314,16188,14422,21540,21790"
2023-08,"23204,22347,23194,19846,22565,19397,19649,18781,19024,76461,15904,18377,21844,20412,21575,82779,17272,21835,14424,20281,20422,14245,13278,20101,19499,19847,16820,23226,21577,19314,22667,88937,23007,20331,22897,20150,21832,14556,60599,21923,21309,75694,91571,21949,17907,21114,17690,21588,14523,91822,22284,20290,13954,20436,20194,88994,22260,19025,18309,20410,17889,45225,13700,85526,19644,15631,20437,15863,80577,16145,13867,17313,21829"
2023-07,"90319,14542,76461,21260,20412,21575,18781,22185,22667,17222,20101,17907,20999,18830,21844,19024,22670,13278,15904,82779,18377,20312,16070,88937,19249,60599,23057,20290,20281,21309,15087,21832,16820,18678,14991,89301,22523,14245,15631,20721,93345,13954,22634,19576,22284,22321,21949,21913,21114,20436,17315,21923,22897,19644,75694,15863,22763,20846,19615,21720,22186,19331,20637,23194,88174,21835,20194,20410,88195,45225,19193,91571,16753,20120"
2023-06,"84788,90319,14542,21260,76461,20999,20581,21889,20721,20281,22321,16070,19986,17907,15358,19024,19956,21575,17222,82779,21913,21720,21844,89301,22523,19576,22185,20331,22897,21760,20173,18377,19644,21114,60599,19331,18901,18830,21416,18457,14107,21289,93132,19249,75694,93436,18547,22786,21912,19196,23057,14661,22260,21949,86581,20120,21923,13954,13108,21832,22670,16655,21601,84302,13278,22767,21586,93350,77202,17315,21281,20902,77437"
2023-05,"84788,14542,90319,21889,23058,14934,20581,19024,20331,17315,15358,21760,21588,20436,20281,18830,19025,22286,22565,82779,20721,23057,22238,86581,19391,16655,19956,21913,21844,21044,20607,18377,89301,17222,19576,18568,22763,19499,88174,75694,14245,22311,21114,22634,88807,93350,20196,22897,21912,13108,21601,57913,19947,14615,21720,19644,21761,13751,85419,21923,18547,22679,93132,18784,22260,93436,20902,19331,22786,19812,21053,18845"
2023-04,"22767,22885,84788,14542,90319,15358,87759,16655,21913,13707,14934,17315,22565,89301,86581,21588,18309,82779,20194,21575,19024,16877,22311,18568,18648,20581,21044,22634,20120,14245,19644,20281,75694,20196,17044,21912,93132,20436,14615,22316,15382,17222,18830,18784,13751,93436,18457,21336,21114,18377,21720,21601,20663,21841,20721,19576,20333,90664,19953,93350,21923,22786,18547,19187,22763,19812,22320,21927,10890,17091,93345,20640"
2023-03,"22767,84788,90319,14542,22523,16655,15358,20194,20623,22670,13707,20196,21947,22763,17315,82779,21913,21588,22316,82156,20581,17045,93132,86581,22565,21927,14245,16877,89301,19644,21286,20281,22781,75694,17044,13798,17222,19024,93436,20663,22660,19679,18784,14615,21336,21912,21114,21761,18830,20894,21601,21841,18783,21575,18648,18457,21044,21026,20163,21547,21771,19193,20902,10890,20120,22229,18547,90664,15382,89449,15295,13511"
2023-02,"20975,84788,16655,90319,14542,15358,21947,20163,20194,17315,22667,17979,22316,17045,22655,22297,19352,19180,19778,20623,21912,15375,22670,21336,82779,19179,20636,14615,21920,20196,18203,21114,20798,90483,20801,93436,21053,18784,18830,22229,20663,19401,21026,21286,17222,16829,22286,16974,14813,17044,21580,82156,20339,20281,85526,19559,15902,18997,21761,17354,19978,57154,19986,19893,20894,93132,19193,84607,21779,81761,22565,89301"
2023-01,"84788,15358,85757,16655,90319,14542,20975,19352,21912,17315,16670,19401,86581,13712,19483,19193,19180,17979,19944,19778,18203,20194,21026,22316,16393,21336,20663,17045,16788,90483,17141,22255,19978,21331,19986,82779,17044,19179,20135,13279,15375,18644,22297,16626,18784,20196,19196,22229,19679,20564,20581,16066,19644,20798,89891,20902,20339,16829,19850,21779,14615,20776,93237,85526,17309,19397,19398,22342,20615,93132,17270,17354"
2022-12,"15358,84788,14542,90319,17146,92252,22329,16655,16626,19193,21912,85757,12500,19196,20663,20439,17045,16788,17948,18203,20194,19483,21790,21562,22255,19644,17309,13712,19401,16066,82779,20601,18784,20564,14444,19978,20196,18558,19986,16310,21336,93350,21913,16829,15664,19615,21379,17134,18206,19500,15277,14935,19847,19464,19463,20346,19679,17346,21779,17044,20609,17315,16532,19066,22232,89301,21763,19004,20147,19400"
2022-11,"15358,20412,76963,90319,14542,84788,85757,92252,18089,19004,20462,20439,17146,12500,20194,17948,18644,20196,19193,19500,18203,16655,17134,18940,20663,19400,20576,15664,14935,17147,17309,88507,20058,19778,19679,19196,21790,16066,19986,21779,20578,16829,20564,17044,17038,18784,20339,18899,17045,22210,21120,19893,17315,19978,82779,19847,16164,21379,16824,22232,90664,19066,14983,19025,89449,89301,18458,17106,19994,21975"
2022-10,"15358,85757,20412,84788,90319,14542,17044,76963,17948,18089,87759,16066,16005,16310,19004,21288,19944,20196,19193,16255,15510,20194,19460,19401,18203,21790,16655,20663,16824,18940,19400,19196,17038,21684,19778,14879,19956,19338,20149,15639,16181,17147,18458,20578,19463,20058,16595,21539,19679,13883,90664,19893,17045,17825,21053,20787,16765,17315,82779,19994,18899,19197,16778,18784,89301,16829,19353,14610,93132,21863"
2022-09,"18648,15358,85757,20776,17948,17044,84788,14542,90319,16681,87759,16066,18556,20194,16161,19944,20644,15510,20280,19460,19893,16655,19401,18940,19196,19778,16255,19400,21790,20564,18203,20196,21539,17354,21770,18458,20663,21788,93126,15057,21684,20578,21842,14711,19849,16595,21062,14257,19338,21693,19197,21691,19542,12360,19681,13883,76711,16778,17038,15639,18215,19463,21120,19193,16111,20798,19137,17315,90664,19251"
2022-08,"15358,84788,18648,17948,20776,16681,21722,18644,87759,18556,16466,16655,19778,20280,20194,16066,18940,19944,19338,19137,18203,17038,19893,19401,19814,20663,20801,16161,20567,85757,21770,19956,82215,15639,21604,19179,14257,20600,65752,82670,21691,92213,19464,21547,17678,18213,20733,19592,84184,19569,20564,19135,21120,84819,76711,16181,19849,15057,12360,20295,19542,19196,18768,20318,16829,15508,13883,21757,90664,19193,17106"
2022-07,"17948,16681,21526,18648,20112,16466,20280,19944,18644,84184,21547,18203,19778,21541,19464,82215,16931,19338,18855,16655,19994,13947,20058,19893,19193,20733,85757,21110,19137,19149,87656,14535,20578,15833,19197,19948,18770,19008,18940,20318,82670,19113,20194,21379,90483,19496,21263,17892,19847,19401,19135,19862,14257,15431,16626,20333,18458,20567,77515,19251,16066,12488,19978,19176,19993,19544,19542,17038,16120,18467,18302"
2022-06,"21110,16681,17948,16670,19944,20112,18203,20280,20567,18855,12339,18648,20578,18559,20058,19778,19400,20632,19113,20163,19492,16309,20733,19314,19496,19948,91184,20318,19070,17892,13947,19338,19544,14535,19004,29744,19628,14107,19993,20630,12350,16120,19681,44813,19137,19846,19135,19556,18770,16066,19994,16931,18213,85570,77624,85757,15639,19353,16626,19008,19251,76711,21324,21263,19623,20194,19193,14185,18940,13411"
2022-05,"16681,17948,12339,21110,18203,16670,91457,16120,19944,16309,19113,19314,19778,20280,19948,19176,20318,18780,19994,18644,19628,19846,20578,18461,19993,90483,91184,20632,77624,19544,19400,20573,19070,19077,20567,20058,20733,18648,13947,20333,18395,44813,20389,19251,19492,19681,19623,18559,17678,21041,19338,15639,13954,20630,19556,19135,85570,18213,18770,19004,19008,19862,20761,19197,85757,18302,17270,18372,17690,20469"
2022-04,"16681,17948,12339,16120,18203,65752,16670,17134,17147,17366,19846,20318,18644,19628,18780,19939,20567,20578,19944,19113,91457,19948,18648,90483,18770,20280,19176,16309,19077,14790,19993,17678,20058,19862,16937,76711,13954,19556,20333,20632,18395,77624,18292,19195,12350,20469,20462,19492,15062,19814,19234,19338,19778,19137,19994,19400,15172,10066,17105,19544,19135,20297,18559,19476,19313,18213,19623,89125,17345,18781,86080"
2022-03,"91457,20455,16120,12339,17948,17366,16670,16681,65752,19833,17134,20337,18780,16309,19939,19814,20318,19008,19113,19313,19944,19846,16824,19993,17678,17147,18559,76711,14690,14790,19628,19472,20333,90483,19234,77624,19556,20439,18770,18644,19400,20578,18836,14720,19176,19862,18292,18936,20425,19338,17271,18132,19492,20567,13954,11511,19681,13279,20058,17362,20469,17967,90640,19999,20287,19994,19840,90907,16974,19956,86080"
2022-02,"91457,12339,16120,19999,19833,16681,17948,20337,16670,17134,20333,20112,20439,16309,19113,19939,15914,19008,20455,20334,19814,14790,20318,19862,17678,13954,14720,19973,77624,48072,19657,19994,19556,19313,20389,18936,18780,16528,76711,20287,16974,19681,19647,16739,17038,88620,19472,18836,16786,17362,92468,19135,16541,91269,92917,89125,79066,19993,19176,18719,19234,15493,18559,18776,19948,20058,20297,17980,20193,13947,19134"
2022-01,"91457,12339,16681,20334,19833,16670,19993,17147,16309,19113,19008,20337,20318,19313,20112,19574,14790,19994,18776,20058,18213,19176,18936,19939,19681,89125,77624,20333,19556,19999,19965,19234,13279,17271,13947,14611,19628,18836,19492,16792,19862,19657,19499,19500,20193,16146,17134,17871,19973,12699,19778,18780,15015,19251,20297,18940,18559,82670,18419,15914,76711,16541,19624,18098,17000,13621,92917,16255,14273,88620"
2021-12,"91457,12339,16681,16309,16120,19833,19313,19483,19113,18776,19993,14790,20112,16670,14690,18997,17147,14937,81761,19965,19008,15431,19176,16824,13411,18836,89125,19492,19569,91269,92468,19862,15914,15065,19997,18648,82156,19234,65752,16386,15015,19574,14611,13279,77569,13954,90177,76711,18215,20169,14316,77624,16255,12397,15436,17109,16792,19657,19681,19556,16146,19939,19470,18419,19559,90313,19778,16990,19811,17880,20101"
2021-11,"91457,12339,16681,16120,16309,19483,16670,19997,14790,18776,19113,19472,18836,89125,19862,18997,19973,14937,12497,19965,15856,15431,19833,19313,14690,15065,19176,19993,16386,17147,92468,19008,17362,19234,14925,82156,15436,19657,90177,13279,18215,19395,13947,17832,19569,62148,19556,15015,12397,17871,14674,14316,19574,16824,77624,13954,19628,36468,86580,19778,13411,19492,19551,19811,92775,52090,15373,89155,19656,88507,16739"
2021-10,"91457,15364,12339,16309,19483,16120,16778,17366,18997,16386,16670,14925,88362,19113,89125,15431,12497,19313,14790,19472,18776,14158,10253,14690,15065,92468,17147,15856,17913,19569,15436,18836,19176,19234,13947,19833,13954,15848,82156,15831,19657,19574,19500,15914,14316,17362,19008,18215,86580,15373,62148,86080,90177,88507,16940,19778,36468,18058,19628,89155,19541,52090,17832,11275,16824,12745,19656,19811,18580,17908"
2021-09,"91457,15364,12339,16120,15287,19483,18997,12497,16778,16309,14790,88362,10253,19313,16386,14531,18836,82156,15416,14158,89125,16940,17366,15856,15431,92468,15065,17907,18994,14690,18776,14925,19395,18215,19176,16111,15848,19472,17870,86580,19113,15436,16670,15015,19628,16929,16824,11275,88507,19070,52090,86080,15361,89155,19551,18058,17955,80812,19569,62148,17871,13954,18427,19234,13947,19008,36468,12745,15857"
2021-08,"91457,15364,19483,16309,12497,18997,14790,19077,10253,17366,16778,88362,82156,89125,14925,15287,16120,14593,12339,14531,12527,18058,16820,15436,15416,90926,14158,15856,15373,14276,15015,19313,87832,12017,92468,90682,36468,16940,18103,19574,82747,19176,55862,11275,15056,62148,89155,16545,52090,76591,18215,15361,18776,19008,93436,86444,19192,89971,15219,17825,85293,16929,16533,19113,17870,85002,19569,18836,17968"
2021-07,"91457,19080,18997,15364,14790,12497,17907,19077,82156,14531,15287,19313,88362,86444,17361,19483,19176,88208,15416,89125,14925,15015,12017,16940,15856,18058,14593,14158,10253,16255,17968,86916,18664,17041,18897,19008,15373,13954,82747,16120,17870,92468,16820,17366,13455,16992,90682,17358,80774,17678,16778,90177,83799,19192,19391,92981,18215,87832,85002,92380,11275,19233,14133,15436,19251,18838,14316,36468"
2021-06,"91457,15364,19080,18997,14790,15015,12497,19077,19313,15287,18897,16940,16255,85293,14531,17366,18664,17816,88362,17968,82156,15436,15058,15416,18103,11275,17361,15373,88208,15856,17907,18644,14593,90177,12745,10253,87657,17115,13883,17262,83799,92981,16778,17326,82747,80774,36468,86444,17870,85002,14925,13947,17358,14466,16820,14316,15361,52090,89155,18402,19073,92468,18058,87656,81133,18901,18215"
2021-05,"91457,18997,19080,18468,12497,18897,15364,11275,19077,88362,15287,18664,16255,14822,17366,12745,15373,16940,87657,17816,15058,14593,14531,13455,15856,17361,17262,14316,19313,18678,18058,16987,15416,92468,18644,14466,90177,16179,85346,17968,18215,17115,18402,18103,19331,13947,19014,15631,52090,89155,83799,18253,19192,18255,17326,88507,15831,15056,19008,18901,16788,17870,80774,15135,14611,14925"
2021-04,"19314,18997,19080,18897,17361,18664,16255,19077,18468,88362,12497,13883,16940,15287,16788,15373,87657,14531,14593,17041,14822,15364,11275,16778,19192,16802,92518,80774,89155,17968,52090,17816,15856,19011,46923,81133,83799,85346,18644,77569,19271,13712,17366,19315,13947,18678,19014,17358,15416,17871,92469,89875,14674,14316,16454,90943,14133,89297,15135,16987,18185,18887,18643,18648,15015"
2021-03,"18897,18997,17361,19080,13883,46923,18664,16987,12497,16788,18468,16255,19077,12745,16737,89971,19195,88362,14531,17357,13730,15287,18663,18824,17041,87657,16940,77236,19011,18901,88392,34367,14133,85744,16442,13820,16922,14822,16887,79362,19066,17879,19257,18645,14593,19192,83969,15373,11275,15062,89728,18402,18644,16403,17830,79122,16533,77569,90219,19234,19233,15002,15645,17252"
2021-02,"18897,17361,18997,18827,18303,14133,15287,19080,18670,12745,17854,16442,15268,16987,19192,16788,18664,18901,15364,16737,13730,79122,18129,15002,13883,17041,18468,14822,17357,14468,89971,46923,88362,15645,18663,14137,13820,15062,77236,14328,17317,18372,17879,17266,12497,84167,19195,14610,16887,17905,16689,18773,18678,18824,15177,17690,79444,34673,16940,85744,14531,34367,87589"
2021-01,"17854,17361,16689,16737,16442,77236,17816,18303,18664,15177,18897,12745,15287,15268,15002,79122,13730,14137,34673,13820,16021,15172,16788,18129,17041,79237,15645,88897,13883,18468,18402,15416,17251,85419,12497,79444,89971,93299,19142,88362,34367,14296,90101,88392,17317,12788,19080,15219,84167,17357,15510,47723,18824,16179,68866,92326,15364,13712,90542,17783,90533,16778"
2020-12,"16442,34673,77236,18897,85419,16689,79237,18303,18089,16737,13730,18054,88897,12788,13820,14296,14490,17361,15002,17357,13883,78170,17251,15287,16021,18664,91594,15857,17317,15457,84167,12644,79122,34367,51423,18468,17252,34833,15416,84041,14419,12745,91915,88392,90542,16922,14268,13983,92326,93299,14773,16660,18047,90751,47723,19065,16179,19080,88362,89728,16537"
2020-11,"12397,18897,77236,16442,18054,14490,16737,12788,18303,79237,34673,13730,16537,13820,16021,17271,88897,18089,17251,78170,16660,51423,17977,16689,17357,84167,13883,89570,13983,91594,17361,15002,87198,17317,34833,58975,93065,88392,14296,79122,92326,12644,16675,15457,16887,18405,14268,91915,18129,14608,91215,85168,17905,18261,90400,10044,76711,14773,79444"
2020-10,"12397,18303,77236,18897,18224,16689,14826,14490,87198,16737,17251,15293,17271,13820,13279,18660,17317,84167,91594,78170,15002,14268,13883,17272,85390,90400,14296,17977,16887,14172,16660,17043,34833,18468,93065,12786,18664,18047,17121,18259,90672,88392,15457,14608,16877,13730,12745,17109,84041,15913,16538,19721,28118,15539,16923,88897,17039,12009"
2020-09,"90298,18224,91021,17816,14490,16689,16737,17317,77236,14826,87198,19721,49488,16887,18303,17043,17357,65752,93065,91594,17908,17898,14172,18047,18664,79089,17272,89453,89728,14828,14268,15293,16448,85390,18468,16660,13883,14151,34673,14185,15014,17977,13820,18046,18667,16497,16923,18660,83910,12913,91822,92621,14505,91915,15539,78170,10866"
2020-08,"18224,16086,14490,16689,18048,17251,17898,18303,17977,13883,17252,16737,16401,87198,16448,89570,16673,17272,17357,16975,82526,14826,18047,90672,77236,17908,17043,17372,49488,18663,17039,93126,50606,16538,13820,18678,12745,14505,14828,18667,93065,18046,18660,16497,92621,14185,16442,89728,14151,19721,12788,16617,15539,15457,12009,89002"
2020-07,"16086,18048,18224,16473,16737,93126,18663,17251,18303,18365,18660,16689,14490,17898,14056,16681,16401,16673,87198,16442,14828,16660,14172,92380,50606,90672,18047,16922,68866,79237,82526,17977,17272,17372,15784,15457,16448,13820,14185,13883,88897,17043,14505,14431,16465,15293,16975,16617,14826,14813,88471,15537,17091,16497,79198,17693"
2020-06,"18048,18224,16401,16999,17251,18151,13883,18303,14490,15784,88471,16689,18663,92380,16400,17091,18211,16463,16975,12577,18395,18660,90989,68866,18047,16660,17115,16442,17357,17043,79237,88897,85757,18556,17977,17272,14505,18365,16562,17898,18667,16617,34673,15457,90101,87198,89449,14828,16737,17252,16681,17885,14431,13820,18292"
2020-05,"18048,16021,17251,18224,16999,16442,16401,68866,14682,78170,17115,16400,85757,14505,14179,18151,16689,18556,13738,88897,86536,16448,17039,17252,29102,16617,17898,15784,13820,14268,34673,16681,14936,13244,39490,14137,17272,88240,89449,12788,17977,90672,18395,18292,14490,89570,16463,17783,14556,14937,17113,79237,17891,10253"
2020-04,"18048,18224,17115,16252,16681,18292,17109,17979,18211,17039,18129,92102,17251,14682,14179,17898,15775,89570,18405,17272,16562,16689,14556,15857,17977,18261,13455,17323,16497,17809,16975,16929,50017,17889,12577,90672,88853,16448,17870,18467,18253,14536,16021,81728,15787,82702,13621,24328,15837,14431,18416,14828,14505"
2020-03,"16681,16802,17115,18224,18292,18396,17889,16252,17272,15857,18096,92102,15775,17898,18211,16562,17039,17977,14682,16689,18261,17323,89570,16975,50017,18405,13621,81728,17968,12009,16497,18413,17913,17809,15787,87656,12527,17271,17141,17967,15896,89301,17316,82702,15837,24328,14611,80306,12577,16818,14431,13812"
2020-02,"16400,16681,14610,16802,16401,18372,17115,89449,18292,18224,15015,18089,18211,17272,17351,57913,17271,16765,17109,17360,17977,15857,18261,17889,13812,14556,16562,15361,18048,14711,92102,17323,16689,16975,17898,14682,15775,85686,85540,14179,12527,90672,89570,93338,17968,18096,14611,18365,18151,92521,13621,15787,17913,17251"
2020-01,"14610,17690,16401,17115,18292,18224,17889,93338,18211,15015,17272,14611,17109,17271,18089,14711,89449,90101,57913,18102,85540,17968,15361,85686,16562,14179,15775,17898,18048,17877,17251,16975,17360,16673,14708,13812,82702,16021,17977,17951,92102,90672,12577,15787,88240,81728,13337,16689,17913,16611,18261,17967,18013,80306"
2019-12,"17854,14107,16401,92594,18211,17115,90101,17889,14611,18102,93338,17109,15361,89449,92102,14711,18089,15057,85686,16400,13337,82702,17949,15775,14179,17968,17251,13202,18195,17977,80306,16021,42358,17877,14137,18096,16108,14815,15787,14419,78002,17913,14991,12009,50017,16611,14682,18013,90288,16673,18217,87656,13621"
2019-11,"18054,17115,15775,18211,92594,16401,93338,16161,16090,92102,16400,18089,17889,17949,89449,82702,17251,13337,16675,17109,89175,14179,15057,17955,17968,17877,15491,15971,14137,16021,13202,93237,50017,78418,15361,14308,18013,14459,16792,12397,17977,87656,15995,18195,90288,15837,16673,15787,13621,17318,52396,90101,18096"
2019-10,"15775,17115,18089,93338,18054,16090,16161,92102,16108,82702,14815,87656,88173,16401,16675,17949,13337,17877,16400,12411,89449,14308,14137,17968,15971,89175,17889,52396,17271,13202,14879,17977,14179,17251,17109,12076,17372,14459,14682,16542,18132,15787,17690,50017,15995,18013,17955,16021,16877,16673,24328,93237,14431"
2019-09,"15132,15775,17877,17115,14879,88173,52396,17372,16108,17271,13202,14815,14308,82702,60186,16400,17109,87656,92102,15862,89449,17955,12411,16675,90029,89029,16877,14137,83756,93338,90101,18013,13337,13621,14682,17690,14459,14710,16401,93237,14145,14179,16792,17113,15452,84275,12076,81728,15361,89244,84302,24328"
2019-08,"17115,15775,17271,16877,16108,17877,17372,15396,89029,60186,14444,14308,16401,16709,12411,52396,13202,89449,93338,15862,89244,90101,79903,93237,17109,16675,16820,16931,16542,17690,16611,92797,17979,14710,17113,92102,13337,92252,14137,13621,14145,16458,14179,13700,84275,17955,14879,14611,15533,92467,90029,16400"
2019-07,"15219,16090,17877,15417,16877,15375,16931,16108,17271,16611,60186,16542,17885,16473,89244,92345,15862,15396,16675,14444,91305,13202,14145,14308,16709,52396,16820,93237,17372,14710,92686,15775,84275,16792,17109,15294,12411,13621,17318,17905,16786,79903,89413,17113,16992,17690,13124,14556,15186,14137,87589,80912,89394"
2019-06,"15219,16877,88462,92091,15417,17360,16108,16542,14535,15664,60186,15862,15436,17690,17318,91742,16792,17113,15294,16937,14316,16709,16675,14072,17372,91305,14145,89244,14556,93237,52396,14710,84275,80577,16458,18075,16712,15533,15960,79903,14308,84419,15914,89413,14937,87589,13124,82779,17122,92467,79026,14548"
2019-05,"14615,92091,17360,16090,13844,16877,77699,88462,15862,16709,92520,15664,14936,16108,15268,16342,15914,14535,16937,16712,60186,16542,45225,14308,13124,80577,14710,16675,91184,14813,89244,14072,17113,92665,84275,16466,88471,81527,17122,93306,17120,16792,31668,93237,15294,75714,79026,18075,15775,15361,85419,87589"
