date,Top_stocks
2022-11,"29102,90999,16255,12644,87471,82215,88462,14708,91734,14497,17869,13124,93263,83520,14619,91379,15961,13337,87364,75573,92594,16673,77699,13323,92601,92518,45225,92621,10258,14179,91305,15015,89134,81084,17372,15294,90288,50286,16675,93302,16611,15775,17813,83883,17250,15862,10547,85272,17313,15793,86233,19001,93272,14813,87337,14611,79702,90907,18312,42358,57913,79039,14419,90926,13706,86098,86165,17949,15057,85205"
2022-10,"29102,90999,87471,17854,91734,82215,13124,12644,14497,14708,93263,83520,92594,91379,14619,88462,75573,17869,87364,92518,45225,13337,92601,15961,15775,92621,10258,16675,15057,86233,14179,15015,16673,13323,77699,81084,89134,17372,90926,91305,87337,90288,10547,50286,83883,17250,93272,93302,17813,57913,50017,16611,14419,18312,17313,12060,93083,85272,83885,15294,14611,17949,91560,86165,16999,86098,76934,15793,15971,76461"
2022-09,"29102,90999,87471,91734,13124,83520,17854,12644,82215,75573,45225,93263,91379,14497,87364,14619,92518,92594,81084,16673,17869,92601,16675,92621,15961,15775,88462,10258,13337,14179,14708,89134,15971,15132,77699,50286,18312,93083,90288,86233,91560,87337,83883,13323,93272,14419,15015,50017,10547,82779,12060,91305,14133,16611,89301,85272,83885,86098,76934,17313,17250,14813,79213,89413,93302,60186,85526,86165,79198,90371"
2022-08,"29102,91734,90999,14313,87471,89301,12644,91379,45225,88462,13124,14497,17854,87364,14619,92601,17869,75573,83520,92518,92594,93263,15132,10258,81084,92621,82779,60186,89029,77699,15775,18312,16673,15961,90288,83883,89134,16675,10028,50286,16611,14133,16290,93302,15015,15971,86233,91560,87337,13337,65285,18856,91305,76934,79039,13323,93083,86165,14432,14179,15793,85205,65270,12060,83885,91826,14708,85272,90542,86098,15642"
2022-07,"91283,29102,91734,14313,90999,87471,12644,13124,92594,88462,91379,77699,89301,16673,14497,92621,15396,75573,17869,83520,14619,92601,92518,45225,93263,15961,17854,15132,89029,83883,81084,87364,16675,89134,60186,90288,13323,91560,18312,50286,16611,79039,93302,82779,76934,10258,14133,93083,87337,16290,15015,91305,86233,14179,15378,85526,12060,13337,15793,79499,86812,91082,65285,14419,86098,89413,88994,92688,16820,15971,86916"
2022-06,"91283,29102,12644,91734,90999,91305,13124,89698,87471,92621,75573,14313,14619,88462,14497,16675,83520,92897,15396,89301,45225,91379,16673,83883,92518,17869,60186,93263,92601,93302,15132,16611,13323,92686,10258,15961,89029,89134,15378,50286,93083,16290,86233,79039,17313,15015,88518,87337,82779,12060,92688,76934,10028,79499,87364,85526,89413,90542,85419,86098,86812,91082,91560,93272,18312,49488,14419,14532,17250,15795"
2022-05,"82779,91560,29102,91734,12644,92426,88462,90999,91305,13124,89698,87471,15396,92621,77699,14313,92897,13323,89301,75573,91379,15132,14497,17869,92688,83883,80577,91283,93263,85526,83520,60186,16673,16675,92518,15015,92091,14619,45225,88518,87337,92601,10028,17250,86233,89029,50286,14813,16290,10258,12060,93302,76934,15378,79039,93083,86098,17313,14715,14133,16146,85419,89134,91082,87364,15272,17854,92686,90542,15961"
2022-04,"82779,91560,14615,14813,91734,92426,29102,88462,87471,91305,15132,12644,13124,14313,90999,77699,89698,17869,13844,92897,13323,15396,80577,86233,83520,92621,93263,93083,92518,89029,88518,91283,83883,85526,88471,89301,75573,92091,14715,16673,14497,45225,60186,87337,16290,14619,50286,15961,85272,10028,12060,86098,15015,92601,15378,65285,92686,91082,85419,15272,87364,92688,91826,16675,17313,63546,17250,18312,88994,93302,93272"
2022-03,"65285,82779,91560,91734,14615,88462,14813,91453,29102,92426,15132,87471,12644,91305,14313,85526,13124,80577,89698,90999,13844,13323,92897,15784,89029,16290,86233,88518,93263,75573,15961,87337,50286,15378,15396,16673,76934,92621,93083,91283,92518,92601,13108,89301,14497,12840,12060,77699,86098,10028,85272,92091,91826,14715,18203,14619,88471,92686,18312,88994,83883,14708,16675,17250,17045,16310,63546,16999,91082,91895,60186"
2022-02,"65285,14813,91560,10258,82779,14615,88462,14313,91734,85526,91453,88518,29102,92426,13323,16290,12644,89029,15132,80577,87337,89698,85272,87471,76934,86233,15784,14715,93263,15961,13844,90999,13124,15396,92897,18312,15378,92621,79213,75573,89301,50286,16310,14133,92213,17313,18203,92518,14497,91826,77699,88994,93083,75854,17270,10028,12017,86098,15776,12060,77202,17045,63546,15057,17250,13411,91348,45225,92091,88471,16064"
2022-01,"10258,14813,65285,82779,91560,15132,88462,14313,13323,14615,91627,85526,29102,91734,91453,86233,87337,92426,15784,16290,88518,14715,14536,92213,80577,14133,89029,15396,18312,13844,12644,17313,89698,15961,79213,93263,92897,14497,87471,90999,15378,93083,13124,93350,16310,92621,77699,89301,14668,14619,75573,88994,15057,45225,91826,16466,18203,12840,17869,88471,12060,15776,17250,85272,15831,92518,63546,50286,83885,92091"
2021-12,"10258,14813,82779,91560,65285,91627,14313,88518,13323,88462,85526,91734,29102,89029,14615,91453,15132,87471,92426,93263,16290,15961,87337,12644,17270,86233,90999,13844,15784,79213,13124,14715,13883,92897,89648,86812,92131,92621,16310,92213,17313,88994,17869,12060,12840,15378,14497,89301,75573,14619,14133,18203,16524,81761,91826,92518,93083,85272,89698,80577,75854,15831,16466,15416,77699,45225,15072,77202,86098,14536,91082"
2021-11,"10258,82779,91560,65285,14813,88518,88462,91627,13323,14313,14615,16290,91453,93263,87471,14791,92426,85526,15784,13883,89029,14419,29102,15913,91734,86233,12644,13844,90999,88994,75573,13124,17869,15378,14497,92897,17270,12840,14133,16466,16310,87337,15416,15961,79213,17313,91826,92518,15072,14715,14536,80577,92131,89301,15793,89648,17045,86812,45225,16595,81761,91379,92213,75854,15132,88471,92091,93299,83885,89698,12060"
2021-10,"82779,10258,91560,65285,91627,88462,14813,88518,13323,14615,14313,16290,14419,12840,13844,93263,13883,15784,91734,15913,91453,88994,87471,14791,92426,85526,92131,12644,75573,89301,68145,15132,15961,29102,87337,17313,81761,12017,15416,83885,15072,86098,92518,93350,16376,79213,91826,82848,89698,14133,86233,92897,45225,15902,14826,92213,90483,89648,86812,14536,14715,16310,90999,12060,15358,16466,15914,50286,13411,93012"
2021-09,"82779,10258,91627,88462,65285,88518,91560,13323,92131,90926,14813,14313,16290,87471,13844,13883,12840,14419,68145,12644,88994,85526,93263,91453,81761,29102,75573,15831,16466,87337,15961,15913,83885,77437,89301,86098,91826,15784,14791,92518,91734,93350,14056,90288,15914,92426,17313,14497,90483,79213,15358,89698,86233,50286,14133,89648,88988,12017,93371,92897,15072,15902,63546,92621,90999,13108,93299,86812,92594"
2021-08,"82779,10258,65285,91627,88518,91560,88462,92131,13323,14813,90926,87471,15831,13844,14419,81761,91082,16290,75573,29102,83885,12644,12840,68145,93263,87337,15913,14313,15961,91453,85526,14056,92518,91826,89301,92426,88994,16974,90483,86098,17313,91734,15784,79213,77437,16466,13883,14497,14133,14580,90999,93371,77202,15914,93350,15358,17346,89698,15902,91379,93299,15072,16932,13124,44813,14245,92594,88620,15508"
2021-07,"82779,65285,10258,91627,87471,88518,92131,91560,93371,90926,14813,88462,44813,13844,13323,16974,15831,12644,16290,81761,75573,68145,14056,89301,87337,85526,90976,12840,29102,15913,93263,91082,92426,83885,92518,14497,15961,91453,88994,86098,89648,15784,89698,90483,14419,79213,13108,13411,91826,14313,14580,77437,50286,15902,77202,92897,48072,63546,90999,88471,91734,92986,15072,12397,15358,15508,88511,15510"
2021-06,"82779,65285,10258,87471,13411,88518,92131,93371,91560,91627,12579,14813,81761,68145,13323,90926,16290,90483,90976,14497,16974,12644,15913,92426,15831,75573,14580,86098,87337,85526,91082,17270,15961,89301,93263,76963,92518,12360,50286,93012,86812,12840,15375,88994,92897,89698,29102,13108,12527,91826,16655,16524,91453,15534,83885,16932,14419,79213,77202,48072,89648,75854,16309,15508,63546,16999,15067"
2021-05,"82779,90483,65285,88518,91560,93371,13323,87471,13411,10258,17313,12579,14813,81761,16290,90976,91082,68145,14497,88511,92131,87337,90926,14580,75573,15831,91627,16974,86098,83885,88994,12644,89301,12840,92426,93012,12360,16309,48072,29102,92518,85526,14325,91453,89648,77202,14313,50286,13108,86080,15961,77437,15375,80069,11511,16524,16655,16932,17346,15510,12527,15534,93263,14263,89698,92466"
2021-04,"15508,82779,93371,90483,13328,88518,13323,91560,65285,90976,13411,15831,14580,14813,87337,16290,91082,14497,12840,12579,14325,68145,81761,86098,75573,15961,16309,29102,15913,88994,88511,14313,12360,11511,15510,91627,91453,17313,93012,90926,93263,92131,83885,16932,44813,15534,89648,16655,16670,77437,16974,10258,17346,80069,15375,85526,92518,14263,16140,15358,77202,16146,13108,91021,14797"
2021-03,"82779,15508,13328,14720,13323,13411,87337,48072,91627,93371,14325,86098,15831,88518,90483,65285,90976,16290,12579,14580,88511,89301,91560,15375,14497,88994,17313,16670,75573,81761,68145,15961,91082,14313,44813,90298,16309,12360,17045,14797,16655,15913,13918,15436,77699,80069,15534,93012,92466,16968,16974,15510,29102,92131,15914,90542,89648,16146,16140,91453,77437,16524,15643,77202"
2021-02,"13323,13411,15508,82779,13328,14325,14720,15831,88518,87337,86098,14536,16309,91560,65285,91627,14580,93371,81761,17045,88994,90976,88511,16968,16140,92466,16655,80069,16670,91082,14797,16290,68145,14497,15643,92131,16146,15015,89648,14245,93012,57913,15534,91453,15291,15961,15436,12360,75573,93263,15272,15358,16524,92518,16649,15913,16932,12452,72119,79213,12579,15067,15789"
2021-01,"82779,13411,13323,13328,14325,15508,81761,88518,16309,93371,15913,14536,88994,80069,14497,86098,17045,14419,92594,57913,16140,16670,14720,16655,15831,15015,15382,93012,65285,15221,92466,13918,90976,87337,15643,15358,15436,16146,68145,16290,14580,15914,15534,16968,14245,16649,61241,91560,72119,92131,91627,12527,14263,92518,89648,91453,75573,12397,77437,10258,15291,15961"
2020-12,"82779,14325,13328,13323,13411,15508,16670,88518,80069,14497,15382,15221,15436,14536,15831,16309,16655,88994,65285,89648,16140,17045,15015,68145,14245,72119,12527,15643,81761,15358,16290,93371,92594,16968,16699,57913,89698,93012,15291,15913,17106,14720,12397,16649,90976,16999,15272,76591,61241,15534,92466,14797,91021,15961,44813,83762,91082,15789,90926,14937,14596"
2020-11,"82779,15913,13323,14325,13918,13328,15508,88518,13411,16670,16655,14497,15831,15436,65285,15643,80069,16699,93371,14536,57913,15358,16290,72119,15382,88994,15914,15961,15015,16932,90664,15221,12840,92466,89648,14720,14245,81761,92594,16309,16140,63546,44813,16968,61241,84419,16649,92518,15291,15272,15067,92601,15854,83762,68145,10253,77437,88807,91082"
2020-10,"14325,82779,13323,13918,15508,13328,65285,88518,16670,16655,14497,15221,15436,15831,14536,13411,15015,14720,16699,15643,72119,80069,15913,88994,14797,14245,15358,16140,93371,15961,81761,90664,57913,14296,15854,12350,16309,68145,84419,44813,15272,92518,10253,16649,88807,92468,15382,79039,90926,15067,61241,12452,15291,83762,14136,77202,91021,89698"
2020-09,"82779,14325,89169,13323,12350,13918,13328,15508,15221,15015,88994,14536,80069,12527,57913,15831,65285,81761,10253,88518,14797,16699,92518,90926,15436,14296,92594,88807,16140,14826,14720,15358,93371,13693,15382,16655,16309,15219,14245,16649,92468,76591,83762,79039,92686,90976,14818,86916,16670,68145,13411,15291,72119,15585,84419,44813,14136"
2020-08,"14325,89169,82779,13323,13918,14797,80069,15221,15015,13328,12350,93371,57913,15508,14536,15831,14245,88518,13693,10253,16699,65285,15358,86916,14296,88807,72119,16649,14136,14790,16309,16140,92468,14826,68145,15291,91832,15382,12527,92518,15436,76591,44813,79039,15303,89698,14818,12452,93012,13411,15534,16655,90664,15272,50606,87227"
2020-07,"14325,13323,82779,89169,15015,13918,14797,80069,13328,14536,15831,14296,14791,15436,14466,16699,93371,14245,15221,12266,10253,15508,79039,92518,72119,15358,16649,88807,14790,15382,14826,14136,16524,91832,15272,76038,84419,16140,15058,12452,50606,15303,89698,76591,87227,92468,88518,16309,86929,77569,44813,92594,65285,15833,83762,83883"
2020-06,"44813,14325,13323,13918,15831,14797,80069,15015,82779,14536,13328,88807,14826,14466,12266,92518,93371,14296,72119,15221,92686,14245,12452,16655,83883,50606,16670,14791,93012,16699,15358,84419,77569,14136,92468,89698,15222,15382,15272,15506,93299,16649,57913,15171,14720,76591,91832,92426,15585,87227,16309,15057,88518,15789,65285"
2020-05,"44813,14325,13323,14797,13116,80069,82779,15015,15831,13918,92518,14466,14826,12266,72119,50606,14536,15506,13328,15221,77569,14136,15585,83883,89698,15789,15833,93371,15358,84419,15067,93012,16309,15272,16655,87227,88462,14245,76038,16649,14133,90926,15222,93299,87832,63546,15382,14596,92665,15410,12452,76591,91832,14818"
2020-04,"44813,14325,13323,15831,80069,90101,14797,15015,13116,82779,13918,50606,14826,65285,15221,12266,15789,14466,80577,83883,14133,14136,89698,72119,92518,14818,15272,77569,16309,87832,13328,15506,14296,15358,76038,14536,88518,14245,88462,15382,15067,87043,82281,12527,91832,13967,87227,84511,15291,15585,14579,15909,15826"
2020-03,"44813,14325,90101,15831,80069,13323,15015,88462,14133,14468,15221,14610,14797,89698,50606,12266,65285,15789,13116,72119,14466,14296,92665,80577,15358,13918,14536,14136,14826,13328,14818,88518,92426,76038,92518,13687,15272,16309,15067,93299,77569,14245,14579,79039,88174,91090,15382,84511,79122,15833,13883,15058"
2020-02,"44813,90101,80069,12266,14325,15831,13323,14135,15221,15789,14466,91184,92665,92426,88518,13918,93299,13116,13751,92518,72119,88462,89698,14797,65285,50606,16309,76038,14536,13328,13687,15358,15272,14136,79122,80577,14245,84511,14924,15510,15171,15833,10333,90288,89029,91832,14826,85526,91090,14579,15303,14296,77569,91453"
2020-01,"44813,80069,14325,13323,12266,13116,90101,14135,12579,92426,88518,92665,15789,76038,72119,80577,14466,16309,89698,91184,14136,92518,14826,13751,65285,15358,89029,14797,93299,88471,91832,15072,79122,13687,15936,15272,13328,90288,14245,84511,90885,15303,85526,14579,88863,91453,15831,15219,10333,15171,14818,90955,14296,93012"
2019-12,"44813,80069,14325,13116,12266,13323,65285,92426,88471,76038,72119,90101,92665,14135,15789,88518,14536,15072,80577,14466,89698,13328,91184,16309,15358,93299,14136,14797,12579,50606,93012,89029,84511,85526,13751,15272,15506,15303,88863,13918,91832,15067,15171,88174,14245,79122,13687,91090,14296,91664,13324,14826,15826"
2019-11,"90101,44813,13116,13323,15285,14826,12266,92426,15789,65285,92665,88471,72119,76038,14325,14536,88518,50606,12579,13328,89698,14135,15506,93299,15358,15072,16309,14245,84511,91184,77437,15303,14797,15272,14136,13687,15067,91453,88863,14466,91664,13751,15826,13967,13918,91832,93012,13324,91606,15410,15171,79444,79122"
2019-10,"10333,15285,13844,13323,44813,13116,14826,12266,72119,92426,76038,15506,15789,92665,14325,88471,15358,14135,16309,14536,89698,91021,91664,91832,88518,14466,15072,13328,14797,88863,84419,14136,84511,90595,93299,15067,91606,14273,50606,13751,15171,12579,92252,93012,91082,15826,91184,14245,14493,15410,14579,15303,65285"
2019-09,"15285,10333,13844,13116,92665,12266,13323,44813,14826,72119,92426,76038,15789,15506,13328,88471,14536,14325,84511,14245,90595,92252,15358,91832,14466,87437,14797,50606,91184,14273,79122,15826,14136,13751,15171,88863,15072,89698,93012,13967,90101,15303,85002,90885,14135,14493,93299,93266,15410,15087,14263,15291"
2019-08,"15285,83762,13116,10333,92665,13844,44813,12266,91832,77437,14826,13328,91348,14466,90595,13693,13323,87437,14245,14325,14663,92426,14135,88471,15506,15358,84566,15789,84511,76038,15171,15072,14536,14797,13967,79122,72119,15826,14273,15365,88863,11644,15429,90101,15410,15658,90885,93299,33823,89698,15291,93371"
2019-07,"91832,10333,15285,90101,92665,90595,77437,15597,14245,91348,76038,13844,12266,88471,13116,90885,87437,15171,92426,13693,14325,15358,13751,14663,44813,13328,88863,79122,14466,15506,15072,13323,14135,14273,14797,72119,14826,13828,84511,84566,15826,13279,84419,15410,15429,15291,14536,33823,93299,15087,15303,14136,15365"
2019-06,"91832,79444,90496,90101,91836,13751,15285,91348,92665,15597,76963,10333,90595,88863,77437,15429,44813,12266,14245,92470,76038,13328,13844,14056,88471,14325,91606,11644,87437,13116,79122,13693,15358,15171,65285,72119,88417,15506,15826,15365,84566,14273,15291,90885,15410,13828,14135,12397,33823,14493,14536,15087"
2019-05,"91832,90496,15285,76963,79444,90101,77437,90595,91836,12350,10333,88863,91348,12266,15429,14135,79122,13328,87437,76038,13751,13693,14245,89889,14536,72119,12579,11644,85002,14273,15291,91606,15597,61241,15365,14797,88417,14056,15171,15303,65285,93345,15358,44813,15410,91201,90885,92470,84511,15087,14493,13116"
