date,Top_stocks
2022-09,"86536,13863,82215,91457,87656,14551,18148,88240,19077,18855,16998,14862,19080,13652,93347,18292,88208,12751,15172,15796,15833,70704,16931,14158,15662,17357,18902,85744,87825,14822,17885,18365,91379,92726,83651"
2022-08,"13863,86536,91457,16998,18148,14551,18855,13652,18372,18831,18292,15662,12751,14107,93347,15796,14158,19077,15172,83651,16403,14822,16931,19080,88208,87825,91379,85744,91184,65270,18211,14611,92726,21736,15429"
2022-07,"13863,86536,14551,14107,91457,19314,19128,17318,93347,15796,18292,19077,14158,88208,15172,16403,12751,85744,91379,18372,18831,17251,65270,92726,16442,86916,16998,18827,18224,16737,93299,13730,15293,14179,92619"
2022-06,"86536,14551,19077,91457,19128,15172,16403,18827,18292,88208,93347,18224,14611,92726,66683,15429,92619,15856,49488,19574,79857,13730,17854,16689,16471,90999,65270,16998,91379,17039,16436,78841,16442,11644,32707"
2022-05,"14551,16894,88208,19128,15172,92688,16403,20609,17854,18292,18827,20337,14611,85686,16145,91379,49488,89698,15429,17272,16386,18224,15856,78841,17889,16689,79198,17251,12788,83244,66683,16347,80179,13820,91283"
2022-04,"21927,14934,20636,16403,20436,92688,16400,19128,16145,85686,20623,18827,19632,17968,21349,16386,21736,15089,17854,14661,91076,78841,20609,91283,18224,92619,13820,89698,15429,92621,90496,14611,66683,14172,14316"
2022-03,"20436,14934,16386,18827,17854,85686,13820,16145,20609,17968,91076,16377,16400,78841,10649,20623,32791,11153,19632,12788,89547,14379,76934,12644,93094,21417,89698,17889,78170,87137,85272,39490,16675,92619,75825"
2022-02,"17869,17854,12060,20436,85757,17141,85272,20825,18645,14934,21758,17889,15416,76934,18827,92583,13750,16377,82745,19962,18838,16400,17272,93340,16386,16542,14440,90496,18224,19081,86233,17968,20609,91076,16592"
2022-01,"17869,12060,85272,20436,18645,85757,14934,20609,15416,21342,17250,18192,21562,17889,18309,16377,21341,13750,19081,18643,16592,86233,14172,91076,16400,90288,17141,13825,20601,90126,14440,85526,21519,14715,65270"
2021-12,"17869,85272,13883,12060,85757,14934,14791,18645,13812,92528,16161,19746,15416,20436,13750,16592,16400,18224,16377,17113,87759,90288,19081,14715,20339,86233,18838,90029,20575,16448,18909,17141,20656,18309,14924"
2021-11,"17869,13883,12060,16161,85272,85757,14056,13812,18399,18670,18224,13750,18645,16689,15416,14328,15902,92528,90288,16448,15662,19746,16377,17133,16592,14791,17039,20196,87759,88372,13706,15784,14715,18838,17797"
2021-10,"17869,13883,85757,12060,13844,14056,16689,14328,13750,20644,15902,88372,13812,90288,15416,15784,17797,92528,76963,18224,17905,18399,19001,85272,18312,16626,17133,87759,16090,90371,17041,18648,13706,19746,10258"
2021-09,"50286,16466,87471,13883,16611,14328,18395,13844,13812,90288,14056,17133,13559,92528,76963,17905,15662,17879,19001,17797,88372,15902,88988,92557,16689,91734,15784,15642,12644,84819,81084,16064,13366,49429"
2021-08,"50286,16466,87471,14056,18395,19149,13844,18096,13883,13812,16611,12488,76963,13706,90907,15132,16099,88462,14328,18399,15784,18363,17879,13124,12644,20410,15776,13559,17905,15862,92528,19644,16181,90371"
2021-07,"17690,87471,50286,18399,13844,14056,14328,89301,18395,76934,92986,88462,16466,48072,15902,76963,19149,15784,90907,16611,85686,15132,91612,16099,92557,19644,65285,92252,17905,76127,88372,18372,90986,12488"
2021-06,"85419,17690,15132,50286,87471,16675,76963,90542,18395,13844,82848,18102,92252,89301,48072,90483,16974,88511,15775,19831,15062,83885,92986,12644,14051,88462,76934,14813,90907,15995,15186,83145,92897"
2021-05,"85419,12644,17690,16675,13337,50286,90999,87471,90542,18089,15132,18395,14813,14619,82848,17140,17813,89301,86098,18102,92213,16611,90483,12500,14708,15062,83885,48072,12579,78170,88511,19831,19065"
2021-04,"90483,16675,85419,12397,13337,90999,15132,17690,12644,14619,13279,18089,14708,86098,90542,93350,82848,15642,17103,14937,17813,92213,14813,18102,90907,11511,76934,12500,89301,16877,12579,84757"
2021-03,"16675,89301,12397,14937,85419,90483,48072,90999,13337,17690,86098,17813,13279,90542,93350,18089,14708,18102,12644,14619,92601,82848,15642,16528,91269,16611,76934,12500,88511,90907,79066,15913"
2021-02,"12397,16675,14937,92621,17813,90999,18089,13337,85419,14619,12644,14708,86098,91379,14497,90298,82848,92601,90542,15642,13279,12579,93350,14815,12500,17354,79213,88511,12360,14151,15431"
2021-01,"16673,14937,12397,14497,14619,13337,90999,82526,17372,17813,14708,86098,13279,92621,75573,18089,15642,91379,15913,91269,12644,12500,14668,86165,79213,90298,17109,92601,85205,93350,90907"
2020-12,"14497,16681,14937,82526,45225,13279,13108,16673,91379,12397,93350,13124,15913,86165,15846,89449,92621,79213,92682,15642,90298,75573,83520,80812,13411,16536,15914,10258,16310,14668"
2020-11,"16999,14497,16681,80812,86165,82526,14711,13108,15436,45225,16673,10253,15846,91379,16536,13411,89449,13124,92621,75573,15914,19187,17272,15913,15431,92682,92601,16310,14815"
2020-10,"16999,29102,13124,14497,13108,10253,80812,16681,82526,15436,16673,89394,14711,86165,75573,15846,45225,16536,12017,92621,91379,83520,18048,89449,18151,15914,14060,90098,83885"
2020-09,"16999,10253,82526,29102,16252,16146,13124,16681,63546,89394,13108,13455,80812,14711,75573,90098,16673,82779,93302,15436,83885,83520,18151,17979,45225,88994,92682,90926"
2020-08,"10253,16681,16252,16999,15436,29102,16802,16146,80812,14711,82779,86916,63546,12527,13124,16463,90098,57913,16712,18151,17907,93302,45225,13108,90926,86444,16820,16532"
2020-07,"15015,15436,10253,79039,16820,14468,16802,29102,16765,14610,82779,14711,63546,16252,16999,15361,17360,16146,78091,93302,57913,16463,90098,13455,18151,12527,83762,90926"
2020-06,"15015,16255,14610,87364,93302,16802,14468,16820,86080,12527,79039,57913,13455,17360,16765,16146,90098,78091,29102,16252,63546,17349,14611,83762,88462,91734,92986"
2020-05,"15015,16255,15961,15057,16802,92594,14610,92518,86080,16987,16820,14468,87364,82215,79039,16146,12527,63546,77699,16765,12680,57913,16594,14419,17349,83762,14611"
2020-04,"15015,16255,15961,14610,15057,92594,86080,87364,16820,92518,15491,14468,16987,16594,57913,79039,90288,16765,14419,77699,12680,87832,16792,17349,15062,17360"
2020-03,"15015,14133,14468,14610,92594,15961,86080,16255,87364,15491,92518,15057,16987,90288,79039,16765,88462,14419,16090,16179,93083,18203,15533,18644,16161,77699"
2020-02,"15510,92594,92518,15057,16255,91021,90288,87364,14133,15961,89029,86080,82215,14419,77699,16987,91734,14313,93083,15971,16179,18203,14535,15491,14432,15831,15645"
2020-01,"92594,15510,14444,14419,92518,15378,14133,90288,15396,89029,15961,91021,14313,15057,15491,15177,12912,82215,93083,15971,92468,16179,16987,16161,15645,77699,82621"
2019-12,"15219,15510,14444,89029,15396,91021,15177,89698,15378,92686,93083,14133,91742,92897,12912,14313,15645,90223,15971,15417,16524,92468,18054,16161,88626,82621"
2019-11,"15219,92426,15396,15177,92091,91021,89029,15510,80577,91560,82779,92897,14444,14133,89698,92686,12912,14313,91742,90223,92468,15854,15378,16524,16393,15914"
2019-10,"14615,91021,15177,88471,92426,13844,89029,85293,80577,14936,92091,14313,15219,82779,84302,92897,77202,15396,15510,90298,91560,89698,14444,91742,15914,12912"
2019-09,"14615,15177,13844,88471,14826,92426,15784,14936,85293,80577,15219,91453,92686,15375,92665,12912,14444,65285,92091,77202,91560,92897,15378,90223,89698,91742"
2019-08,"14615,16376,14826,83762,13844,15375,88471,85293,80577,92426,15784,14936,15219,15904,65285,91742,77202,90223,91453,92091,12017,91560,92897,15172,14813,89698"
2019-07,"14536,14615,88471,16376,13844,15784,14936,85293,91560,80577,10258,14826,93299,92091,92426,65285,91627,12017,16164,77202,91453,15904,15831,14813,92427,17105"
2019-06,"14615,14536,16376,88471,13844,13883,91627,14936,93299,10258,15416,65285,86536,12017,85293,92131,15784,81761,14826,77202,89648,15904,92427,91453,90640,93371"
2019-05,"14536,16376,13883,15913,10258,12017,17105,15416,92131,93299,15784,86536,14826,93371,14791,90640,65285,16104,89648,91627,91453,13411,82848,79213,13279,91895"
2019-04,"93012,12017,16376,13883,10258,92131,93299,15913,68145,86536,82848,13279,12397,91627,14791,13652,15416,89648,14536,79213,13411,29058,14107,15542,15902,14551"
2019-03,"16400,77437,93012,92131,13883,90926,93299,14791,15416,91627,12397,68145,14056,13279,86536,79122,15913,13652,89648,93371,15902,29058,15542,92802,15831"
2019-02,"14610,92131,93012,14791,13883,12397,15416,90926,86536,79122,68145,14056,13652,44813,17977,15902,77437,89648,91082,13796,14935,16974,88807,77175,15913"
2019-01,"93338,14610,93012,14791,14056,90976,12397,90926,79122,93371,15913,68145,14419,16974,38295,14862,44813,15902,15285,15379,14923,14935,14797,77437,91082"
2018-12,"93338,93012,14056,12579,12397,90976,79122,90926,68145,38295,77437,93371,15902,14935,17678,16793,14325,12146,14862,91082,15379,15285,17688,16928"
2018-11,"93338,14056,12579,77437,90976,14135,38295,90926,16974,79122,14325,14935,16894,90483,15303,91082,17678,93371,12146,13328,16472,17271,80069,72304,16309"
2018-10,"93338,13328,15508,14325,90976,12579,14135,15268,16974,17271,38295,13693,76038,91082,16894,93371,13202,72304,17043,14797,15303,15534,14923,16309,17317"
2018-09,"93338,13328,15508,14720,90976,14325,12579,14135,15436,90298,38295,15268,76038,78841,13693,88511,86474,16894,14862,80054,15089,14540,82526,15534,13202"
2018-08,"13328,93237,15508,79903,12592,14720,14325,15436,14536,14135,12579,57913,15268,79089,78841,13323,87227,16894,15089,88511,89941,13693,15658,79066,16472"
2018-07,"15382,13328,92594,15508,93237,13693,79903,15436,14720,12592,15172,57913,14536,15221,82526,14051,14325,15268,14468,90496,88511,78841,16383,80069"
2018-06,"15382,92594,93237,15508,13693,15268,12592,13328,79903,15436,57913,14720,15221,14536,15172,14051,90496,14452,91184,14468,90170,84511,15793,14325"
2018-05,"15382,14720,93237,12592,92594,79903,57913,15221,15436,14468,84419,91184,90170,14536,12500,80539,15172,14444,15833,90496,16699,13918,15662,51263"
2018-04,"14296,92594,93237,15382,15221,12592,57913,79903,14444,12350,13844,14468,13918,15833,13279,14813,84419,91184,14536,13812,14325,90170,14051,80539"
2018-03,"12350,15172,15221,92594,14296,15382,14444,91832,13812,91184,13918,14813,14468,90170,15662,84419,14051,27167,13279,12500,15303,14826,51263,82747"
2018-02,"50606,12350,14813,14296,13812,14444,12500,92213,13918,51263,90595,91832,84419,15787,14797,84302,13279,10333,14325,14710,15833,14815,16562,89394"
2018-01,"50606,12500,14791,14813,14296,14444,12266,13918,13812,51263,12350,14797,15787,14591,84419,14815,84819,92091,10333,14710,90595,13279,82526,16562"
2017-12,"50606,44813,14791,13279,13812,15787,12266,14813,14591,12350,14296,14797,14826,14815,82526,27983,92091,90029,84819,10333,86581,87656,91832"
2017-11,"13116,50606,44813,14791,15787,13455,14937,92665,14591,88208,82526,12266,88462,27983,14797,15506,14815,84819,90288,90029,14826,92091,85261"
2017-10,"90101,13116,44813,50606,14791,82526,87043,13455,13700,15787,12266,14937,92665,88208,27983,14591,88462,90288,15506,85261,92091,90926,90955"
2017-09,"90101,44813,14791,13116,87043,92665,14107,88208,12266,13455,13700,88462,14937,92091,27983,47387,90029,15379,90955,90288,13202,79444,85261"
2017-08,"90101,44813,92665,13116,88471,13751,87043,14107,91184,13455,88462,14937,13700,88208,16066,90917,15379,90955,27983,90288,13954,85261"
2017-07,"90101,13116,92665,92252,13751,87043,14107,88208,91184,13455,88462,90955,14937,13700,90288,16066,14551,15379,90917,15433,90885,79444"
2017-06,"90101,13751,92252,14107,87043,13700,91184,92557,90955,91664,14551,79444,14060,16066,13324,90917,13279,13954,15379,89029,13376,90885"
2017-05,"14708,92252,14610,13751,15285,91184,14107,92557,77437,91664,79444,14060,90285,13954,85502,16066,13324,90917,92665,77570,14145,13376"
2017-04,"14708,15285,13751,92252,15645,10333,12397,92557,90595,91184,91664,14060,77437,13376,14619,12497,24643,77570,87437,14215,15597,14338"
2017-03,"91283,14708,15285,13828,15645,12397,92557,92252,10333,13279,14934,12579,90907,91664,90443,90595,77570,14060,14619,12497,87437,12146"
2017-02,"91283,13828,15645,77437,92557,13844,15285,11644,14708,12397,14663,91348,84566,14934,10333,13693,90907,10253,90443,87437,14215,14060"
2017-01,"91832,14708,13828,91283,77437,15645,15597,91348,12397,15285,11644,10333,14934,13844,90907,13693,14663,92594,34666,84566,14435,92688"
2016-12,"91832,76963,91348,91283,91836,13828,11644,15597,90496,15645,10333,79444,34666,14934,90907,92475,14435,14056,92470,13693,88417,84566"
2016-11,"76963,91348,91832,90098,13828,90496,91836,79444,89889,11644,90907,92475,89169,91283,34666,14934,91021,93302,14056,13693,14663"
2016-10,"91832,76963,12488,91348,14452,90098,90496,79444,89169,91836,91021,11644,14468,92475,89889,13693,15597,34666,93302,12500,79039"
2016-09,"76963,91832,93069,18148,12488,90496,92213,89169,90098,14452,91836,12350,91021,92475,34666,90986,87471,12500,14468,15597,79444"
2016-08,"76963,18148,90496,90098,92213,89547,91021,91836,14056,89505,14468,12350,89898,93302,92470,79039,12500,90298,14862,14452,14855"
2016-07,"92131,18148,91021,82156,12350,92213,89898,90098,89547,90298,86990,87471,93302,14468,89889,89505,14862,12488,92380,12447,24441"
2016-06,"92345,92131,14444,89898,82156,92213,86990,89547,77699,18148,14468,12488,93069,92380,87608,89505,84072,90298,12447,24441,69446"
2016-05,"88240,89898,92131,92345,86990,92213,77699,18148,14444,82156,87608,89547,12017,92380,89505,93069,12350,90288,84511,89017,38850"
2016-04,"88240,86990,46834,92131,14444,92345,77699,89898,82156,87608,13750,90735,12017,92380,89547,92753,90298,13783,89017,12078"
2016-03,"88240,86990,92345,90735,46834,77699,14444,82156,87608,14424,92380,13750,85293,92131,12017,89017,90476,14615,92753,84072"
2016-02,"14424,88240,46834,13750,14535,77699,89244,87608,85293,12017,92345,90476,92753,90288,90483,31668,12360,37381,90118,76839"
2016-01,"88240,14424,13750,46834,12017,89244,85293,91734,90476,90483,31668,92753,15221,37381,76839,80812,12360,90126,10966,14535"
2015-12,"14424,13750,46834,85293,91734,90476,89244,92753,80812,31668,92775,14535,88159,15221,37381,11995,14432,76839,90170,91815"
2015-11,"14424,88173,90595,91734,85293,90476,92091,85002,80812,13376,11636,37381,88159,14535,91184,14432,15057,90170,85285,14545"
2015-10,"88173,12579,91734,90595,90640,80812,91184,15277,14424,92091,85002,11636,88159,92427,15221,90720,90170,14545,92981,14535"
2015-09,"12579,88173,91734,92486,90595,90640,77175,92091,14991,14923,90720,11636,13706,13410,81728,87437,85002,90170,14440,88626"
2015-08,"12579,92486,88173,77175,90595,90640,11636,92091,84819,14440,88626,85002,79122,90608,14923,80912,14551,13706,12497,92427"
2015-07,"92486,12579,90640,77175,88173,90595,85035,92091,13376,88626,93371,15058,84819,86581,13954,14440,13411,80912,92427,79122"
2015-06,"92486,77175,90640,12579,93371,85035,13947,13954,86581,72119,87583,78091,88626,86916,88264,14440,80912,88372,91488,90720"
2015-05,"90029,92486,85035,46834,93371,77175,91488,13954,13947,14823,88626,79122,14440,72119,88264,41188,13159,13399,85285,14991"
2015-04,"90029,58836,85035,88264,91488,85285,93371,13883,13652,13947,13954,14466,83534,92486,14823,89875,14072,82779,90126,88511"
2015-03,"90029,85035,58836,88264,14647,13883,13954,13652,91488,14044,92486,88807,13947,54244,93274,83534,80969,85285,93347,89875"
2015-02,"90029,58836,13883,87439,92521,91428,13954,14044,13947,13652,80969,90868,85397,11368,89875,89031,86728,76360,88203"
2015-01,"90029,12497,58836,90955,87439,12592,92521,13621,13883,88203,92040,13652,14044,93274,91625,85397,86728,80969,54244"
2014-12,"12497,12592,58836,86444,90955,87439,91428,13621,13652,92521,13883,92040,14044,88203,93274,83244,91625,80969,13954"
2014-11,"85502,12497,12592,87439,91428,86444,93274,92521,90955,13621,91625,86233,92040,13967,12226,13883,88807,82670,13323"
2014-10,"85502,89169,12497,12592,87439,91428,90955,92040,86444,92521,13621,91625,76672,89597,88203,13323,90608,83244,85570"
2014-09,"85502,12592,89169,12497,90955,22323,86444,92089,76672,93067,84302,10649,13621,13828,68830,77236,47723,12927,14060"
2014-08,"85502,89169,22323,86444,92089,76672,93067,86165,91283,86047,86887,90285,14406,82555,13783,79066,84184,33209,80534"
2014-07,"85502,89169,22323,76672,92089,87337,86165,82555,89891,92230,13783,90298,84184,13315,90371,44813,93347,85035,90976"
2014-06,"89169,87337,22323,83382,86165,92089,90298,82555,93347,76672,14044,93371,89875,13783,90125,92917,68830,85002,91602"
2014-05,"87337,83382,22323,86165,82555,89875,93371,13621,90125,92589,14107,12411,84302,80069,80274,92557,91186,87356,93350"
2014-04,"84511,87337,83382,93237,93350,37154,86165,14107,82747,80069,88208,89875,93371,12411,92986,89505,85724,88427,91607"
2014-03,"84511,44813,87337,92557,83382,93237,14107,82747,80069,83756,37154,88208,13863,91607,89875,13798,88427,92665,91547"
2014-02,"93126,84511,83382,82747,37154,83756,87337,44813,88208,91547,89875,80069,93237,83486,12078,92594,92589,92682"
2014-01,"86233,93126,89875,34666,84511,80306,80069,85744,44813,88208,83756,91547,93380,93302,37154,13315,91607,86444"
2013-12,"86233,93126,34666,89875,84511,90126,83756,80306,91547,80069,93302,93380,85744,91607,86444,90325,13324,13706"
2013-11,"86233,34666,93126,86165,89875,90640,90126,93237,91606,92682,80306,93436,91269,86444,86728,93380,12751,91547"
2013-10,"86233,86165,34666,90126,90640,93126,91742,89875,80306,93237,93436,86728,91606,91607,93380,13706,92682,91186"
2013-09,"86233,90126,34666,86165,63546,90640,91201,93237,89875,91742,93436,91607,80306,90177,91186,90285,92682,89394"
2013-08,"86165,91201,90126,90640,63546,93237,90288,91742,88485,90177,93436,90542,82555,87825,90285,91937,91607"
2013-07,"91201,86165,63546,90640,91742,93237,90288,85293,86916,39731,88372,88620,90177,91163,93436,90285,92682"
2013-06,"91201,85293,91742,89935,83486,63546,90288,13328,39731,83989,87825,89916,89393,88485,13323,90177,76661"
2013-05,"89935,85293,83486,90288,63546,13328,90177,13315,91163,86581,87825,87394,48961,88779,93073,89393,57913"
2013-04,"89935,92470,83486,52337,80193,90288,89393,13315,88240,86581,88779,90177,85285,57913,76360,93380,48961"
2013-03,"89935,92470,18148,83486,52337,80193,88240,91269,90177,13411,13315,75573,89393,86929,57913,85293,93380"
2013-02,"89935,18148,87508,81013,92470,88779,90098,92521,92917,83486,80193,52337,88240,91269,86581,13315,65285"
2013-01,"85002,87508,18148,81013,90098,92521,92470,92917,88779,90325,90943,52337,80193,88240,91269,89935,86581"
2012-12,"85002,92089,87508,90098,81013,18148,92470,92917,90325,92521,80193,90943,92213,52337,88240,88779,12886"
2012-11,"85002,87508,18148,92089,81013,90098,90943,92917,88779,92521,92213,90325,89875,83391,88208,12886,12266"
2012-10,"87508,85002,81013,92521,90943,92089,90098,88779,92917,84184,12886,83391,90325,13328,88208,89875"
2012-09,"85002,90943,92089,12886,84184,12017,83391,90325,10333,38295,89606,89875,92986,92213,61496,12266"
2012-08,"92089,83885,92986,89875,84607,12017,92557,92594,91283,92091,37154,92213,83391,61496,10333,84184"
2012-07,"86728,84601,83885,92986,86581,84607,12017,61496,91283,92594,92486,87583,93085,81084,37154,90907"
2012-06,"91283,86728,84601,92986,86581,84607,61496,83885,92557,37154,76360,12017,90720,92486,89606,87583"
2012-05,"80069,91283,84601,86728,61496,84607,86581,83885,92130,92594,89606,92986,90885,90720,93085,81084"
2012-04,"91283,80069,86728,87583,84601,83885,84607,92130,86581,61496,47619,92557,81084,89641,85663,58318"
2012-03,"80069,86728,87583,84601,90175,91283,86581,92130,61496,92557,85663,86165,90955,50286,90744,75033"
2012-02,"80069,90175,91283,87583,72304,77505,61496,79618,11654,90744,92557,90885,92130,91095,79150,93246"
2012-01,"80069,90288,77437,90175,87583,90955,10257,79618,72304,11654,90744,92589,85205,92688,73219,93065"
2011-12,"92380,90175,90298,90288,87583,90955,79618,10257,85394,91095,72304,45225,10028,82567,74740,11654"
2011-11,"18148,92380,92213,90288,90175,87337,77437,10257,90298,45225,91095,79618,56945,85394,90248,90679"
2011-10,"92380,92213,10257,18148,90679,77437,90298,87337,45225,11292,56945,89597,85394,91673,86290,10028"
2011-09,"88351,92380,92213,90679,10257,77437,18148,87337,90298,92688,45225,91673,10028,11292,56945,89618"
2011-08,"88351,92380,90907,18148,90679,84184,90298,87337,45225,12497,10257,56945,92520,11292,91668,89618"
2011-07,"88351,87337,90907,84184,22779,18148,92520,90744,12497,87344,91668,84607,79122,90679,91910,75714"
2011-06,"88351,82156,90907,84321,22779,90608,87344,84184,90177,90744,91910,76360,79122,88372,12084,86916"
2011-05,"88351,82156,90608,84321,78081,90907,22779,90783,90400,78044,84184,76360,92096,86581,76948,91668"
2011-04,"82156,90608,78081,84321,90907,90783,22779,78044,91664,84607,88159,76360,78664,76948,90400,79122"
2011-03,"92557,82156,90608,79702,84321,78081,22779,90783,76360,91664,78044,92747,89935,91910,76948,79122"
2011-02,"90608,10333,92557,82156,78081,90783,78044,92747,79122,84321,90926,85285,87053,89941,88159,85526"
2011-01,"83651,92557,79702,78081,10333,78044,89941,76948,90783,91664,92294,92747,91928,65008,90608,93380"
2010-12,"92557,83651,10333,79702,93380,10550,90926,85397,87508,86290,85177,91910,89960,33849,89941,87364"
2010-11,"92557,83651,79702,10333,10550,33849,85397,83486,89960,87508,83534,65008,88988,77610,87344"
2010-10,"90101,10333,83651,10550,85397,33849,88988,83534,89960,92029,79122,70704,33532,75603,85002"
2010-09,"90101,88988,10550,85540,83651,33849,77117,75603,85397,79122,90314,80069,83534,85539,85013"
2010-08,"84511,90101,10550,88988,33849,85540,85397,77117,83534,85013,85539,75603,10028,70704,92665"
