date,Top_stocks
2022-09,"16377,79702,18556,21077,15058,17816,19862,18773,19569,16161,21770,15057,14822,16739,18215,14686,16458,91278,20280,15062,21322,91488,15416,16931,22210,22886,16684,22298,90926,76711,20632,14185,22255,18261,17000,22772,17955,83577,20309,20776,17885,19076,19814,14708,20452,15831,19540,20238,21323,18058,13863,88462,65752,21589,20314,22262,17252,22610,87437,92520,14711,83651,86233,17948,14877,14663,18396,18719,17372,20438"
2022-08,"82215,88240,87656,14862,70704,15833,17885,18902,92130,23194,18365,19832,17000,22797,22689,16929,14813,17357,82848,18562,21096,19485,89986,91627,85526,13798,17115,18558,14419,23184,93085,83520,92213,86211,13324,18898,19648,15440,93272,20331,22416,17906,20876,21942,19228,85570,18464,89891,21829,21589,20593,91822,21286,15293,10547,86242,19919,17678,18129,77515,22767,92520,20891,21588,18396,19851,19825,85272,18887,93083,23186"
2022-07,"18148,18855,16931,83651,14822,13652,15662,87825,16998,20112,21262,88937,22583,91488,15857,90926,18483,21027,22626,18831,23010,17372,22776,14611,21269,18562,22602,18302,19080,14676,90907,22244,18098,16992,15002,21750,17889,15222,84184,13411,21351,19978,19147,21540,91457,16711,15831,21747,19564,77624,23029,19491,18364,14991,22758,16108,20305,13621,19847,19176,20437,88526,12751,18137,21417,91184,20632,19825,19912,20794,20058"
2022-06,"13863,14107,19314,17318,18372,12751,14158,85744,18831,15796,18211,21724,16940,23037,91184,20573,16894,22295,22321,21027,22523,20620,46463,14313,19851,61269,89891,20584,86916,16670,85401,15062,15793,20347,86990,22562,18465,77202,54704,81084,22348,21778,21754,18133,90288,88462,45225,11154,21051,14611,18827,79663,89986,23007,23010,85686,22557,68145,13652,17684,78418,90533,20567,22266,14353,63715,19070,33823,22638,22344"
2022-05,"86536,19077,91457,93347,22200,92726,76461,18780,22286,22660,65270,92648,19499,16998,21379,21520,21759,22321,19402,14092,18046,81182,89349,22312,19140,22897,18840,21903,11644,86916,76052,22934,15796,17039,16471,22627,90533,17327,19632,13954,17980,21539,47723,21053,16442,22793,22199,16436,79322,85346,15429,89456,20277,13730,14607,10866,27167,21942,92854,15340,28118,88372,18224,16454,89973,14497,14137,14076,22804,10028"
2022-04,"14551,88208,15172,18292,17366,16894,17251,91379,25452,22772,65752,18838,22537,17141,21698,20609,13751,15293,15856,18781,17357,21712,92688,21518,90081,12350,90907,20337,22634,20101,19128,22286,11511,51530,20419,20975,81084,22261,18955,15914,18827,19962,16737,20628,19249,11644,18368,15943,22793,22185,20207,22583,17272,17854,19814,20399,17000,83762,22320,24328,12788,21844,19812,15831,92326,50606,13730,92486,90672,20312,16711"
2022-03,"16403,21736,20636,19128,22311,18306,18364,15429,49488,83520,90783,16471,16120,22289,91832,16689,18559,18840,19187,85346,20180,92619,15862,83244,18309,92688,15293,92294,16967,20640,18224,18678,66683,79444,17949,92621,20196,79857,79573,20337,20101,22626,47723,77699,17039,22238,43123,21349,90630,16545,18399,22620,21604,15856,89857,17967,86812,84041,14543,19472,84566,17120,16145,20181,15775,81013,13343,83411,15169,91606,92470"
2022-02,"21417,19128,21920,16787,20154,18048,16894,91283,78841,17360,22328,19551,92520,22344,21787,21572,21927,16992,87471,18058,14316,14676,89175,68866,16675,12380,23819,22312,88372,90533,50606,13108,85567,16021,14277,66683,34833,16617,21841,19897,85424,29102,22301,21759,17281,15139,21756,21041,91734,88897,80179,75825,51530,12788,20331,18887,19574,17221,28484,11850,12880,13820,39490,18645,12644,16737,14615,14493,90999,20628,13928"
2022-01,"17854,76934,20623,17147,14611,19492,20825,18827,19962,17141,80812,19574,20436,21526,85377,19993,22343,85757,17272,91163,79198,22221,10257,18468,85686,92583,22178,22236,19397,77437,92688,87251,11154,18261,16684,17908,83148,50286,85272,21547,90744,15976,21572,22262,15364,90496,18013,79490,17893,21757,65285,14663,16987,19560,14674,18224,10547,21594,14432,88392,80274,15351,14661,15639,16347,20662,84519,93067,14877,18898"
2021-12,"20609,16931,14172,21562,20337,19483,18901,16392,92583,21578,21758,93004,21342,82745,15431,21913,17889,89698,20902,20825,20135,21790,16928,83604,21791,93350,80577,20817,21844,16145,16386,20648,21519,18898,18558,90496,14668,15508,20290,89290,21341,20601,11995,22206,93340,18643,18311,82779,11275,16309,85686,20315,90542,20576,86822,92213,17104,21066,21875,19644,17133,18192,22186,77178,35991,17250,79611,18309,12017,91076,19349"
2021-11,"14934,21927,16400,20436,90986,15089,17354,93083,17113,21890,16263,21786,19187,18909,17949,88542,21716,85272,93434,85526,14813,15132,91082,17115,17893,92621,18781,19632,21750,92111,13323,14452,13825,16592,87337,93345,14924,78875,15902,32791,21230,92808,86233,81010,52231,82745,93436,11153,21412,12266,21341,19821,20584,21349,10158,20892,19065,21721,21676,20452,19812,91076,14495,18309,21345,21529,17141,15856,19973,18464,17116"
2021-10,"18670,16377,16161,21863,16542,15960,68145,15375,85272,18780,21837,85757,11644,19969,21844,19014,15378,16613,20178,21676,50017,13634,13124,19803,13820,20593,16448,80274,14497,16442,21580,91734,89349,91822,78170,20196,19746,14179,76082,13812,16592,83411,20438,14924,21705,86233,21759,89889,12745,20439,90955,13244,92747,19478,17813,84275,19985,16021,18645,21586,19540,14135,15658,14336,17895,19333,20422,80912,92601,13956"
2021-09,"17869,12060,15416,13750,18645,20644,18838,21758,16626,85757,88260,16310,90029,21350,21747,21096,14791,20196,21341,14826,20632,13918,20332,17140,21571,20339,18648,21788,17951,21707,21756,21701,90926,20637,90682,21716,17109,19395,20578,14440,19081,13707,17889,18406,15433,20640,15937,18183,16062,15286,88372,19333,16448,20412,21357,18309,20468,14855,14813,20137,15636,20181,15784,21543,15361,14711,19032,17044,44813"
2021-08,"15662,90288,15642,17041,84819,21289,21520,85272,16473,20412,18312,79322,90126,92091,16689,19001,21323,14661,49488,15525,17133,87832,18192,16887,83303,21342,88988,13883,19655,17354,18100,10258,17134,21563,14791,86474,76282,18898,13559,16376,15909,91125,14715,16066,89889,83399,19585,11368,85540,21372,10200,12209,16820,14459,80191,21301,14619,85627,90976,21261,18643,83910,21090,21559,87725,10645,90664,90455,12577"
2021-07,"13883,13812,92528,15491,18096,20572,14328,16064,15293,16466,87759,13693,93350,18897,16090,19149,15995,17879,15776,16680,17133,19076,15914,13706,21301,92091,14791,18363,18568,19746,15937,20333,13124,18562,19021,19228,89606,20575,14544,16393,19134,15896,88462,16802,20452,93380,16857,16987,16698,11511,19564,91664,91379,18317,16049,17251,14591,14715,16964,91734,21210,79066,14419,82779,16981,88485,85399,19919"
2021-06,"14056,18399,15902,12488,85686,14328,16611,15784,19149,88372,90371,12569,88471,16689,16466,17039,92557,90400,89413,91627,18901,18224,58421,15543,17979,42358,15433,84607,20169,18048,18322,13559,32651,18255,92594,79442,18427,19894,82656,13376,90476,80054,16108,90986,17869,76127,90783,14179,14532,86916,17797,16592,89244,16964,91689,92986,16887,13337,16866,52396,82745,16962,15129,13124,89029,16442,13693"
2021-05,"76963,13844,92252,85757,16310,17905,19644,92897,13324,29744,16923,15132,57913,19001,19632,44813,91627,14607,15789,20410,13680,15597,79338,17381,10258,16788,17797,92679,91734,80955,81527,92426,14523,13366,78091,17137,80089,90989,85502,17365,12644,20727,88372,19356,18312,86578,14923,13124,85602,20658,19331,14419,92986,20462,18767,83520,16466,20161,82779,86822,72304,92557,84566,18578,17891,78876"
2021-04,"50286,87471,18395,15062,92986,17140,18571,17879,18413,16466,17361,20311,16611,20196,90672,93126,18660,19147,89301,65285,19232,92111,80375,15631,14813,13559,88284,76644,91076,12644,16937,14694,90986,49138,16560,15383,74908,77569,27422,17357,19644,16788,14684,17043,14935,93065,18781,20442,14923,18356,90751,17330,85013,16975,91734,10866,17970,92426,14317,83011,19065,16709,16680,20150,85972"
2021-03,"90907,15132,20455,16099,81741,12840,92520,17266,19065,15664,11511,12592,16007,19969,18372,19149,18363,88462,19195,92682,16104,87364,20147,18396,15285,92213,90483,15862,16937,83885,15776,16181,17103,20285,13706,14137,17120,18773,14676,17693,18051,14240,80534,20154,19985,17317,16471,18048,18132,76127,18255,18395,90986,13860,18780,78960,15533,16535,17809,17327,93371,91836,88240,15186"
2021-02,"17690,48072,89301,76934,17854,14328,79066,90483,16528,17103,22323,18102,19999,15375,78664,15268,15172,15775,20287,19134,91612,15902,16393,88462,92688,15995,90608,93069,15943,42358,16793,19032,17134,11511,12579,13693,88173,18372,84650,17977,15057,18466,15863,44813,86745,16290,16818,77515,57913,14313,92557,92380,90170,17980,79573,17317,16786,81010,18467,14813,85419,93350,82779"
2021-01,"16675,82848,85419,90542,19831,16974,18102,15132,88511,85757,14051,14934,18100,16786,19632,76461,17354,82215,19187,16070,91627,19999,18780,15995,15375,83885,15493,15937,17271,16401,11368,17134,88173,49138,18553,13652,12579,15186,91664,14720,14336,19919,92213,15943,90098,16802,87759,18406,15775,15062,19894,85526,92621,16400,18453,19499,92427,18305,19624,19599,19814,16473"
2020-12,"18089,13337,90999,14619,17813,86098,12644,14708,12500,84757,16146,79586,16611,17140,77699,52396,16673,19599,84302,90313,91269,17313,17372,18047,18096,19615,90640,14813,18151,92665,16712,81761,79237,14676,19788,78170,17351,92213,13983,14490,19629,18416,19065,18312,19647,16698,14523,14185,17967,19623,17693,17354,57817,18553,19137,15971,14580,34673,12579,91201,18365"
2020-11,"12397,14937,13279,93350,15642,90483,17109,16877,18261,79213,16990,16049,17141,17821,85205,81741,16562,18217,15664,14826,13812,14172,15662,17974,51530,14708,17345,15379,90371,79573,17271,18096,18259,83651,18203,16595,19309,15775,88284,81761,75033,93380,16999,81278,18897,81527,88988,19349,83910,88661,18485,92808,17688,17113,12592,14240,19228,89597,49488"
2020-10,"92601,14815,15913,17272,90907,88462,92475,91269,14937,15293,14877,14300,17913,16528,86165,13956,13411,18224,93380,15971,18955,19472,19599,79338,18835,18368,16465,17951,90595,16541,14661,86916,16681,13559,90672,89301,60186,12360,19566,14276,79499,17313,91560,84387,90314,36768,18484,17250,16668,80563,85390,93274,14532,14432,91379,92808,15914,90125"
2020-09,"14497,90298,91379,92621,15431,16310,15846,16536,14151,14060,16466,17113,17812,17898,49488,13108,14300,16998,91201,79089,90314,16670,19137,14705,18427,19555,77202,16497,12360,16386,13956,80812,47387,88518,16999,92486,14185,86165,87337,23297,15506,19349,89301,90783,16681,13411,17908,24459,17270,65752,89449,92466,89505,19179,17354,85205,12076"
2020-08,"82526,16673,14276,75573,14668,92682,83520,17372,18048,89349,92688,86165,18195,89413,19187,17877,89394,14051,79573,88467,90926,17354,14720,18663,16999,14813,81761,18406,88471,93069,60186,17693,12411,19483,12527,89449,15961,17313,19354,91689,90976,15643,15784,89857,12577,92686,17091,15186,92589,82779,88994,18292,32651,12350,92493,18368"
2020-07,"92380,13124,86916,13108,45225,16681,80812,15914,12017,10258,12350,13369,16528,16787,17313,57913,14313,92521,13743,14444,88372,91664,18483,89449,17907,84302,14072,89889,85540,16252,18571,89505,93126,13411,68145,14308,18580,76963,88518,87337,16786,18660,15943,90976,14172,86444,15533,89606,84184,82779,16712,15417,78002,16992,11511,10028"
2020-06,"16999,10253,15436,18151,14711,16463,90640,17885,85293,15361,15971,90926,16776,80812,14257,82779,29102,83885,16792,14791,16263,15943,92248,16437,15396,88208,90443,15015,91826,17907,17120,88620,18365,16524,18835,77515,79039,18580,13411,12577,19313,91742,17908,84387,12411,14158,17365,17968,93263,84275,80563,16400,88994,92213,18656"
2020-05,"29102,13455,90098,93302,17979,92686,16021,14179,18255,14720,78170,39490,14556,68145,13244,13738,14936,50017,15848,13918,92986,89394,18780,92468,89570,68866,15379,89134,16442,12745,14983,83149,16448,16712,90288,13681,76711,15278,24328,17039,17891,14505,16670,88507,80343,86799,79444,17955,92294,88994,17876,80306,23297,28345"
2020-04,"16252,16146,63546,16802,15904,16974,55862,18129,18405,93012,10860,86444,92230,19001,16824,90223,29058,82747,84757,84275,16929,85346,18484,90943,92518,60186,14532,85570,17864,19271,15127,77165,18727,76591,20598,17323,83762,15585,14611,76082,13508,91977,13315,89800,15169,24328,16454,80857,93069,89349,33209,91733,14316"
2020-03,"16802,16532,12527,16594,16820,83883,87832,16681,57913,17360,17349,90926,82779,83762,83149,16120,19032,17374,14925,16255,16181,12699,10890,18994,88779,13323,15542,15279,10645,15222,18955,13202,18553,17122,17913,16964,17889,87656,18643,17146,18484,93434,13621,11275,14611,18418,92917,13918,19070,15776,89618,76614"
2020-02,"15015,14468,14610,16765,79039,15062,14133,17360,78091,15491,16820,57913,89134,15361,18089,19032,87832,85540,14551,18644,82779,17045,16533,83762,16542,15533,18376,16824,10028,19021,88462,93436,12877,19018,16108,91163,86290,12680,16987,50286,16964,88284,17879,92466,15639,44813,11511,13202,16120,18553,91814,14467,18663,82555"
2020-01,"16255,87364,86080,91734,89175,14435,77699,90101,14432,88462,18846,92986,15831,14610,14924,18203,17349,93338,14611,16857,14535,15533,18648,77569,17330,77437,16090,16793,16818,17816,17690,16613,13976,18997,17809,88626,15960,18568,14276,15058,18955,18961,12411,17951,85686,14815,15286,16778,15305,15961,15364,18306,76127,16964"
2019-12,"92594,15057,14419,90288,15961,82215,92518,16179,16987,14107,12680,77699,18458,15219,17949,16792,17955,19021,15510,18838,18664,14158,14535,18100,16709,80069,15371,92102,17880,15795,14531,18896,15533,15831,14924,18968,87583,14677,90313,18098,13046,13870,17263,17326,91269,78418,79322,17817,14790,86581,14316,17349,17691"
2019-11,"15491,18054,93083,15971,15645,16161,18306,14710,89175,16090,12497,85346,15775,92518,89413,15172,18644,90097,16932,18203,12049,18896,16613,90029,80069,13783,93012,15508,88860,16668,18305,14076,10890,86233,46923,91348,86047,18399,85526,12397,77505,14790,18785,15489,14609,12452,93436,18955,32651,16454,65285,25452,92427"
2019-10,"15132,14133,65285,88173,14879,16120,18132,16709,15913,18784,15854,86581,16522,16070,16990,15215,92686,18647,14296,16975,14308,13956,17906,79213,87656,14544,88284,88994,50550,84275,85285,16524,15848,18660,89301,76963,14690,12076,17444,86242,11644,17693,75573,14379,89900,81761,14444,14694,80375,14815,17974,14686,15971"
2019-09,"91021,84302,90298,89029,15510,14313,15382,17948,14879,60186,91664,16290,83303,18856,88626,84419,18664,89973,10028,14545,16524,18785,16698,17880,90029,15431,17972,16111,16932,18580,16992,18832,91082,84072,18483,92131,14690,17271,17327,88518,92893,18663,89244,82779,92095,65285,17877,90496,18368,85526,14580,13863"
2019-08,"14444,15177,12912,15396,15378,92468,86812,92252,16393,17270,13750,82281,16931,17122,15914,15543,72119,89394,80274,18363,88626,16820,91082,13323,92467,18261,14316,18664,16458,13918,12009,13303,90433,79499,16857,15215,85040,55862,79150,15533,68145,81621,15373,77437,89800,78002,92095,81784,75854,92686,16710,18136"
2019-07,"83762,15219,15375,16473,15417,90223,92897,92686,89698,91742,15172,91305,92345,15854,18365,16851,16922,18465,17326,16524,44813,17270,15914,15186,16786,16466,14826,18305,84072,12209,18648,17906,91201,14072,16111,89648,92466,24441,14823,15222,93126,90433,45225,92520,88988,16793,89965,14715,16626,12266,13796,89394,16541"
2019-06,"92091,91560,92426,82779,16164,80577,14272,84419,14060,18148,18303,85539,16104,15854,14452,92808,15914,79618,10028,16250,10333,14790,13323,90595,17343,17315,15058,18075,15222,16712,16932,87439,76461,87430,15433,83391,17895,81527,18203,80069,18418,13796,90682,17270,15831,13935,15546,12927,92050,17880,13870,18211"
2019-05,"14615,88471,13844,14936,85293,92665,81761,77202,14813,15904,92427,91627,92520,81588,92466,44813,16342,16182,16099,85285,93069,16819,13700,92213,14715,91348,79586,14884,77178,17693,17875,10463,17971,90101,17891,18100,16781,17813,33823,65285,16532,17091,91910,85627,16805,16466,15976,15597,91672,18406,15914,88673"
